,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,label,label_bin,DNNlogits_modelpredicted,m-bert_cosim,xlm_cosim
46,46,46,5393,आलस्य,بیکاری، تنبلی,aːlsjə,bjkɒrj، tnblj,Laziness,"Unemployment, laziness",0.9230769230769232,0.6363636363636364,0.5530303030303031,0.6212121212121212,5.0,0.6079545454545455,13,synonym,0,-29.402576,0.5303754806518555,0.5900095701217651
47,47,47,159,क़ब्ज़ा,قبضه,qəbzaː,ɣbzh,Possession,Capture,0.6666666666666666,0.4,0.2541666666666667,0.2833333333333333,2.925,0.275,7,loan,1,2.2077951,0.5218505263328552,0.6795077323913574
48,48,48,951,मादा,نا,maːdaː,nɒ,Female,نا,1.0,0.75,0.5,0.5520833333333334,4.28125,0.5520833333333334,4,random,0,-4.453835,0.575678288936615,0.3152526319026947
49,49,49,7,छोड़ देना,چشم پوشی,t͡ʃʰoɽə denaː,t͡ʃʃm pvʃj,Abandon,Waiver,0.6923076923076923,0.875,0.2838541666666667,0.328125,4.328125,0.296875,8,synonym,0,-10.149605,0.4511127471923828,0.5577137470245361
50,50,50,759,फ़रात,فرات,fəraːt,frɒt,Euphrates,fortnite,0.5,0.2,0.2041666666666667,0.225,1.75,0.225,5,loan,1,3.4624739,0.5762333869934082,0.6186859607696533
51,51,51,1123,वहशत,وحشت,vəɦʃət,vhʃt,desperate,Panic,0.5,0.3333333333333333,0.3055555555555556,0.3402777777777778,2.458333333333333,0.3402777777777778,4,loan,1,2.393165,0.4321705102920532,0.7750172019004822
52,52,52,1724,तुक्का,بچاپ‌بچاپ,tukkaː,bt͡ʃɒp‌bt͡ʃɒp,Tuck,بچاپ‌بچاپ,0.9230769230769232,0.625,0.4270833333333333,0.46875,3.765625,0.4661458333333333,9,hard_negative,0,-20.80917,0.3986582159996033,0.7388970851898193
53,53,53,3958,सादा,چاپچی,saːdaː,t͡ʃɒpt͡ʃj,plain,چاپچی,1.0,0.8,0.3124999999999999,0.3416666666666667,3.25,0.3291666666666666,5,hard_negative,0,-8.028152,0.4423246085643768,0.8092899918556213
54,54,54,378,जंग,تاریخ,d͡ʒəŋɡə,tɒrjx,War,Date,1.0,0.8,0.1958333333333333,0.225,3.8,0.1958333333333333,5,random,0,-11.661846,0.470056414604187,0.7017242312431335
55,55,55,971,मीर,میر,miːr,mjr,mir,میر,0.5,0.3333333333333333,0.0416666666666666,0.0555555555555555,0.9583333333333334,0.0416666666666666,3,loan,1,2.4125972,0.5298429131507874,0.8590575456619263
56,56,56,4157,हास्य-रस,خوشبختی,ɦaːsjə-rəs,xvʃbxtj,comedy,Happiness,1.0,0.875,0.2942708333333333,0.3333333333333333,5.0625,0.3046875,8,synonym,0,-7.919470299999999,0.2927173376083374,0.6367487907409668
57,57,57,88,इंसानी,انسانی,insaːniː,ɒnsɒnj,human,human,0.625,0.1666666666666666,0.0694444444444444,0.0763888888888888,1.0625,0.0694444444444444,6,loan,1,-1.3975897,0.3647532761096953,0.7983996868133545
58,58,58,3255,दृढ़ निश्चय,مقدار,dr̩ɽ̥ə niʃt͡ʃəj,mɣdɒr,Determination,the amount of,1.0,0.7,0.51875,0.5958333333333333,4.6125,0.58125,11,synonym,0,-17.951813,0.33964627981185913,0.4569942057132721
59,59,59,1282,सेहत,صحت,seɦət,sht,Health,True,0.6,0.4,0.3666666666666667,0.4083333333333334,2.95,0.4083333333333334,4,loan,1,1.0310698,0.5504252910614014,0.5140653252601624
60,60,60,3738,अभी - अभी,بی طرفانه,ab̤iː - ab̤iː,bj trfɒnh,Just now,Impartially,0.8461538461538461,0.75,0.375,0.4322916666666666,4.5625,0.4036458333333333,9,synonym,0,-22.808672,0.4109592139720917,0.6778724193572998
61,61,61,2064,मेल - जोल,خوب,melə - d͡ʒol,xvb,liaison,Good,1.0,0.8571428571428571,0.6130952380952381,0.6845238095238094,5.803571428571429,0.6696428571428571,9,synonym,0,-13.244541,0.3462170660495758,0.41568702459335327
62,62,62,226,ख़तना,ختنه,xətnaː,xtnh,circumcision,Circumcision,0.5,0.4,0.2291666666666666,0.2583333333333333,2.575,0.25,5,loan,1,2.3787717999999995,0.556224524974823,0.6713548898696899
63,63,63,3714,शाही,شاخص,ʃaːɦiː,ʃɒxs,Royal,Indicator,0.8333333333333334,0.5,0.1614583333333333,0.1770833333333333,3.25,0.1614583333333333,4,hard_negative,0,-4.1166716,0.5329331755638123,0.747490406036377
64,64,64,1289,हंगामा,هنگامه,ɦəŋɡaːmaː,hŋɒmh,Ruckus,Hangame,0.7777777777777778,0.4285714285714285,0.3154761904761905,0.3511904761904762,3.125,0.3452380952380953,6,loan,1,2.203105,0.529504656791687,0.6116752624511719
65,65,65,395,जवान,برباد,d͡ʒəvaːn,brbɒd,young,Doomed,1.0,0.6,0.1458333333333333,0.1833333333333333,2.65,0.1458333333333333,5,random,0,-9.941575,0.5254670977592468,0.7014937400817871
66,66,66,2474,अभाव,ناقص,ab̤aːv,nɒɣs,Lack,ناقص,1.0,1.0,0.3072916666666667,0.3541666666666666,5.0625,0.3072916666666667,4,synonym,0,-12.465447,0.615644097328186,0.7051278352737427
67,67,67,1066,रिश्वत,رشوه,riʃvət,rʃvh,bribe,Bribe,0.5,0.5,0.3298611111111111,0.3680555555555556,3.1041666666666665,0.3645833333333333,6,loan,1,0.8343919,0.6493979096412659,0.5053452253341675
68,68,68,499,तबाही,تباهی,təbaːɦiː,tbɒhj,Destruction,Destruction,0.75,0.3333333333333333,0.1979166666666667,0.2222222222222222,1.9791666666666667,0.2152777777777778,5,loan,1,3.5993223,0.5897015929222107,0.5599122643470764
69,69,69,1007,मेज़,میز,mez,mjz,table,Table,0.3333333333333333,0.3333333333333333,0.0416666666666666,0.0555555555555555,0.9583333333333334,0.0416666666666666,4,loan,1,2.2570674,0.6643006801605225,0.5515521168708801
70,70,70,797,बक्कम,بکم,bəkkəm,bkm,Bakkum,بکم,0.5,0.5,0.4479166666666667,0.5,3.625,0.5,5,loan,1,0.8432127,0.6119920611381531,0.42456138134002686
71,71,71,3322,रमज़ान,حمدان,rəmzaːn,hmdɒn,Ramadan,Hamdan,0.7142857142857143,0.1666666666666666,0.2013888888888889,0.2361111111111111,2.020833333333333,0.2291666666666666,6,hard_negative,0,-2.6205862,0.5936351418495178,0.705662727355957
72,72,72,223,ख़ंजर,خنجر,xəɲd͡ʒər,xnd͡ʒr,dagger,خنجر,0.375,0.3333333333333333,0.3229166666666667,0.3611111111111111,2.6875,0.3576388888888888,5,loan,1,2.489469,0.5893776416778564,0.641382098197937
73,73,73,440,ज़िद,ضد,zid,zd,stubbornness,against,0.3333333333333333,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,4,loan,1,0.5608009,0.43619751930236816,0.5934152603149414
74,74,74,1287,स्याह,خدمتگار,sjaːɦ,xdmtɡɒr,dark,Servant,1.0,0.5714285714285714,0.4613095238095238,0.5178571428571428,4.517857142857143,0.5029761904761905,7,random,0,-15.04107,0.4858191609382629,0.824367344379425
75,75,75,508,तर,تر,tər,tr,So,More,0.3333333333333333,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,2,loan,1,4.077736,0.4669310450553894,0.8353299498558044
76,76,76,514,तराज़ू,ترازو,təraːzuː,trɒzv,scales,Balance,0.625,0.3333333333333333,0.2291666666666667,0.2569444444444445,2.875,0.2465277777777778,6,loan,1,-0.4976521,0.6465578675270081,0.8009893894195557
77,77,77,3319,भाग,باطله,b̤aːɡ,bɒtlh,run,باطله,0.8,0.6,0.4416666666666667,0.4750000000000001,3.725,0.4750000000000001,5,synonym,0,-9.764603,0.3677133321762085,0.24490275979042053
78,78,78,231,ख़म,خم,xəm,xm,Sag,خم,0.3333333333333333,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,3,loan,1,3.784777,0.6042697429656982,0.5744723081588745
79,79,79,65,आफ़रीन,آفرین,aːfriːn,ɒfrjn,afreen,good job,0.5714285714285714,0.2,0.05,0.0583333333333333,0.875,0.05,6,loan,1,-0.60569227,0.4177564680576325,0.726047933101654
80,80,80,337,गुम,مزدور,ɡum,mzdvr,missing,Mercenary,1.0,1.0,0.5083333333333333,0.575,5.65,0.5541666666666667,5,random,0,-14.258871,0.5133249163627625,0.7720664143562317
81,81,81,715,परवाना,آغاز,pərvaːnaː,ɒɣɒz,License,the beginning,1.0,0.7142857142857143,0.4553571428571429,0.511904761904762,4.303571428571429,0.5089285714285714,6,random,0,-14.331558,0.33400100469589233,0.6632810831069946
82,82,82,1152,शहज़ादा,شاهزاده,ʃəɦzaːdaː,ʃɒhzɒdh,prince,Prince,0.6666666666666666,0.1428571428571428,0.0773809523809523,0.0833333333333333,1.2321428571428572,0.0773809523809523,7,loan,1,-10.6015835,0.4449212849140167,0.7391402721405029
83,83,83,279,ख़ून,خون,xuːn,xvn,blood,Blood,0.5,0.3333333333333333,0.1180555555555555,0.1388888888888889,2.833333333333333,0.1180555555555555,4,loan,1,3.3653736000000003,0.3773994743824005,0.663868248462677
84,84,84,504,आपदा,وای,aːpdaː,vɒj,Disaster,Oops,1.0,0.75,0.4010416666666666,0.4583333333333333,5.5,0.4270833333333333,4,synonym,0,-11.422553,0.4233546555042267,0.5305892825126648
85,85,85,2037,गर्व,خودخواه,ɡərvə,xvdxvɒh,Proud,selfish,0.8571428571428571,0.5714285714285714,0.3482142857142857,0.3988095238095238,4.071428571428571,0.3779761904761904,7,synonym,0,-10.30899,0.4863908886909485,0.6954472661018372
86,86,86,552,तुर्क,فکر,turkə,fkr,Turk,Thought,0.8,0.8,0.4333333333333334,0.5166666666666667,4.55,0.4875000000000001,5,random,0,-5.5118504,0.4505792856216431,0.7740168571472168
87,87,87,926,मर्दुम,مردم,mərdum,mrdm,Mardum,People,0.3333333333333333,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,6,loan,1,2.7711532,0.33315593004226685,0.398462176322937
88,88,88,1143,शबनम,شبنم,ʃəbnəm,ʃbnm,Shabnam,شبنم,0.3333333333333333,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,4,loan,1,0.1244704,0.6562187075614929,0.7334969639778137
89,89,89,1335,हुज़ूर,حضور,ɦuzuːr,hzvr,Sir,Presence,0.6666666666666666,0.4,0.2583333333333333,0.2916666666666667,3.2,0.2791666666666667,6,loan,1,3.36758,0.341316282749176,0.6738746762275696
90,90,90,791,बंदगी,بندگی,bəndɡiː,bndɡj,bandhgi,Slavery,0.4285714285714285,0.3333333333333333,0.1701388888888889,0.1944444444444444,1.6875,0.1875,5,loan,1,5.2102203000000005,0.5626378655433655,0.5430206656455994
91,91,91,1183,-शुदा,گرفت,-ʃudaː,ɡrft,- separated,Took,1.0,1.0,0.296875,0.3645833333333333,5.40625,0.296875,5,random,0,-9.132907,0.4108842313289641,0.48215821385383606
92,92,92,882,बेरूख़ी,سلطان,beruːxiː,sltɒn,rudeness,King,1.0,0.8333333333333334,0.3402777777777777,0.3888888888888889,4.541666666666667,0.3576388888888888,7,random,0,-9.60111,0.3581754565238953,0.39025360345840454
93,93,93,467,जिबुती,حکومت,d͡ʒibutiː,hkvmt,Djibouti,Government,0.8888888888888888,0.6666666666666666,0.3020833333333333,0.3402777777777777,4.708333333333333,0.3194444444444445,6,random,0,-6.6286770000000015,0.3830844163894653,0.6155371069908142
94,94,94,3728,शामिल,درگیر کردن,ʃaːmil,drɡjr krdn,Involved,Involving,1.0,0.7777777777777778,0.4907407407407407,0.5694444444444444,5.097222222222221,0.5486111111111112,10,synonym,0,-21.237423,0.4243735373020172,0.5867389440536499
95,95,95,1376,कठोर,شکننده,kəʈʰor,ʃknndh,Harsh,Fragile,1.0,0.6666666666666666,0.3368055555555555,0.3888888888888889,4.854166666666667,0.3506944444444444,6,synonym,0,-10.400074,0.6015445590019226,0.4828386604785919
96,96,96,741,पुल,پل,pul,pl,Bridge,Bridge,0.3333333333333333,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,3,loan,1,4.948683,0.6326465010643005,0.8443412780761719
97,97,97,4517,द्रोही,ناراحت کننده - شدیدا ناخوشایند,droɦiː,nɒrɒht knndh - ʃdjdɒ nɒxvʃɒjnd,malevolent,Uncomfortable - extremely unpleasant,0.9666666666666668,0.84,0.7383333333333334,0.8133333333333335,6.03,0.8116666666666668,30,synonym,0,-53.255135,0.3780761063098908,0.6270187497138977
98,98,98,1212,सब्ज़ी,دفتر,səbziː,dftr,vegetable,note book,1.0,0.4,0.2958333333333333,0.35,3.525,0.3166666666666666,6,random,0,-4.0058084,0.4400340914726257,0.6839679479598999
99,99,99,6,अंदेशा,اندیشه,ndeʃaː,ɒndjʃh,suspect,Thought,0.6666666666666666,0.5,0.2118055555555555,0.2430555555555555,2.625,0.2291666666666666,6,loan,1,-3.793795,0.3910151124000549,0.7104376554489136
100,100,100,571,दफ़्तर,دفتر,dəftər,dftr,office,note book,0.3333333333333333,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,6,loan,1,4.497818,0.4631296992301941,0.7121962308883667
101,101,101,3424,रेग,راغ,reɡ,rɒɣ,reggae,Rag,0.6666666666666666,0.0,0.0555555555555555,0.0555555555555555,0.8333333333333334,0.0555555555555555,3,hard_negative,0,-4.1471267,0.6047989726066589,0.6900278329849243
102,102,102,39,अलादीन,علاءالدین,alaːdiːn,ʔlɒʔɒldjn,aladdin,Alaeddin,0.7777777777777778,0.4444444444444444,0.3564814814814815,0.3981481481481481,3.388888888888889,0.3888888888888889,9,loan,1,-14.37601,0.5280657410621643,0.6588550209999084
103,103,103,430,ज़ात,نوکر,zaːt,nvkr,caste,نوکر,1.0,1.0,0.3645833333333333,0.4270833333333333,5.21875,0.40625,4,random,0,-8.492041,0.4685761332511902,0.6617950797080994
104,104,104,356,चरबी,چربی,t͡ʃərbiː,t͡ʃrbj,Fat,Fat,0.375,0.4,0.2041666666666667,0.2333333333333333,2.025,0.225,4,loan,1,3.6498296,0.635197639465332,0.8001712560653687
105,105,105,4843,प्रचुर,عجیب,prət͡ʃur,ʔd͡ʒjb,Abundant,Amazing,0.875,0.6666666666666666,0.4097222222222222,0.4791666666666666,4.6875,0.4548611111111111,6,synonym,0,-6.9118433,0.4470502436161041,0.8399894833564758
106,106,106,1144,शमशेर,شمشیر,ʃəmʃer,ʃmʃjr,Shamsher,Shamshir,0.3333333333333333,0.3333333333333333,0.1701388888888889,0.1944444444444444,1.6875,0.1875,5,loan,1,1.04405,0.6210780143737793,0.7367792725563049
107,107,107,666,नसीहत,نصیحت,nəsiːɦət,nsjht,advice,Advice,0.625,0.4285714285714285,0.2797619047619047,0.3154761904761905,2.517857142857143,0.3095238095238096,5,loan,1,2.0686707,0.5561332106590271,0.6906850337982178
108,108,108,142,कबूतर,پیچ کش,kəbuːtər,pjt͡ʃ kʃ,Pigeon,Screwdriver,1.0,0.8571428571428571,0.3928571428571428,0.4464285714285714,4.053571428571429,0.4226190476190475,6,random,0,-9.2732525,0.4323262274265289,0.8701339960098267
109,109,109,2598,निराशा,افسردگی,niraːʃaː,ɒfsrdɡj,Disappointment,Depression,1.0,0.8571428571428571,0.3273809523809524,0.375,5.107142857142857,0.3422619047619047,7,synonym,0,-16.488922,0.3340044617652893,0.6055811047554016
110,110,110,1049,रवा,روا,rəvaː,rvɒ,Semolina,روا,0.6,0.25,0.2552083333333333,0.28125,2.1875,0.28125,3,loan,1,5.8220124,0.6306735873222351,0.44581273198127747
111,111,111,79,आशिक़ी,عاشقی,aːʃiqiː,ʔɒʃɣj,Aashiqui,being in love,0.8571428571428571,0.6,0.25,0.2916666666666666,4.125,0.25,6,loan,1,-2.9023948,0.4695558547973633,0.7334524393081665
112,112,112,82,आसान,آسان,aːsaːn,ɒsɒn,easy,Easy,0.6666666666666666,0.0,0.0625,0.0625,0.75,0.0625,4,loan,1,-2.363207,0.6206756234169006,0.5956552028656006
113,113,113,694,नुमाइश,عبری,numaːiʃ,ʔbrj,exhibition,Hebrew,1.0,1.0,0.4270833333333333,0.4930555555555555,5.0,0.4583333333333333,6,random,0,-5.956173400000001,0.3622976541519165,0.4169352352619171
114,114,114,343,गुलशन,گلشن,ɡulʃən,ɡlʃn,Gulshan,garden,0.3333333333333333,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,5,loan,1,5.7060822999999985,0.6597950458526611,0.7896217107772827
