,language_pair,loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,loan_unicode_Latin,loan_unicode_Greek,loan_unicode_Cyrillic,loan_unicode_Arabic,loan_unicode_Devanagari,loan_unicode_Bengali,loan_unicode_Gurmukhi,loan_unicode_Tamil,loan_unicode_Telugu,loan_unicode_Malayalam,loan_unicode_Myanmar,loan_unicode_Chinese,original_unicode_Latin,original_unicode_Greek,original_unicode_Cyrillic,original_unicode_Arabic,original_unicode_Devanagari,original_unicode_Bengali,original_unicode_Gurmukhi,original_unicode_Tamil,original_unicode_Telugu,original_unicode_Malayalam,original_unicode_Myanmar,original_unicode_Chinese,label
23,All_languages,Hogue,Hogue,hoʊg,ɔɡ,Hogue,Hogue,1.0,0.6666666666666666,0.3958333333333333,0.4444444444444445,5.125,0.4305555555555556,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
24,All_languages,cham,cham,ʧæm,ʃɑ̃,cham,cham,1.0,1.0,0.3125,0.375,7.4375,0.3125,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
25,All_languages,gégène,gégène,gégène*,ʒeʒə̀n,gene,gene,1.0,0.8,0.2875,0.3166666666666667,3.85,0.3041666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
26,All_languages,yé-yé,yéyé,yé-yé*é,ieie,yé-yé,yeye,1.0,0.5,0.2041666666666667,0.225,1.75,0.225,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
27,All_languages,Cabriole leg,cabriole,cabriole* lɛg,kabʀjɔl,Cabriole leg,cabriole,0.7692307692307693,0.4,0.3041666666666667,0.3458333333333333,2.675,0.3333333333333333,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
28,All_languages,disinter,désenterrer,disinter*,desɑ̃tɛʀʀəʀ,disinter,dig up,0.7272727272727273,0.4,0.26666666666666666,0.30416666666666664,2.6875,0.2895833333333333,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
29,All_languages,Freemantle,Fromental,freemantle*,fʀɔmɑ̃tal,Freemantle,Fromental,0.7272727272727273,0.4,0.2625000000000001,0.30416666666666664,3.0375,0.2875,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
30,All_languages,jet,jet,ʤɛt,ʒɛ,jet,jet,0.6666666666666666,1.0,0.2708333333333333,0.33333333333333337,7.25,0.2708333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
31,All_languages,bongata,poäng,boŋŋɑtɑ,puːɛŋ,crowd,point,1.0,0.5714285714285711,0.4464285714285711,0.5,4.267857142857141,0.49404761904761896,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
32,All_languages,nyytti,knyte,ɲytti,knyːteː,swag,knot,0.7142857142857142,0.4,0.225,0.25,3.525,0.225,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
33,All_languages,körtti,skört,kørtti,sɕœrt,short,skirt,0.833333333333333,0.5,0.340277777777778,0.409722222222222,4.10416666666667,0.3576388888888889,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
34,All_languages,tsuppari,kypare,tsuppɑri,ɕyːpɑːreː,Strut,waiter,0.7777777777777779,0.375,0.2734375,0.296875,2.34375,0.296875,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
35,All_languages,rotsi,rock,rotsi,rɔk,roci,rock,0.8,0.6,0.40833333333333294,0.45,3.375,0.4458333333333329,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
36,All_languages,rossi,brosch,rossi,brɔsɧ,rossi,brooch,0.8,0.6,0.254166666666667,0.33333333333333304,3.35,0.254166666666667,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
37,All_languages,бөкебай,пухо́вый,bʏkjebɑj,puxóvɨj,бөкебай,downy,0.875,0.25,0.16927083333333334,0.1875,1.640625,0.18229166666666666,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
38,All_languages,шайнек,ча́йник,ʃɑjnjek,t͡ɕʲájnik,kettle,teapot,0.7777777777777778,0.42857142857142855,0.16071428571428575,0.17857142857142858,1.5,0.1755952380952381,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
39,All_languages,қожайын,хозя́ин,qoʒɑjən,xozʲáin,the host,master,0.7142857142857143,0.2857142857142857,0.17857142857142858,0.2023809523809524,1.7142857142857142,0.19345238095238093,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
40,All_languages,акушерлік,акушерство,ɑkwʃjerlɪk,akuʂerstvo,obstetrics,obstetrics,0.8,0.6,0.1520833333333333,0.19583333333333333,3.275,0.1520833333333333,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
41,All_languages,təvazö,تَوَاضُع,tævɑzœ,tَuːَaːdˤُʕ,humility,humility,0.9090909090909092,0.3333333333333333,0.28125,0.3055555555555555,3.5625,0.2951388888888889,8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
42,All_languages,ovqat,أَوْقَات,ɔvɡɑt,aَٔuːْqَaːt,food,times,0.9090909090909092,0.2,0.14166666666666666,0.15833333333333335,2.45,0.14166666666666666,8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
43,All_languages,müsaidə,مُسَاعَدَة,mysɑɪdæ,mُsَaːʕَdَt,facilitate,help,0.7272727272727273,0.42857142857142855,0.23511904761904764,0.26785714285714285,3.5892857142857144,0.2500000000000001,10,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
44,All_languages,müqəvva,مُقَوَّى,myɡævvɑ,mُqَuːَّa,scarecrow,reinforced,0.8888888888888888,0.42857142857142855,0.44642857142857145,0.4880952380952381,3.75,0.4851190476190476,8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
45,All_languages,bəşəriyyət,بَشَرِيَّة‎,bæʃærɪjjæt,bَʃَrِiːَّt‎,humanity,human,0.6666666666666666,0.5,0.45625,0.5083333333333334,3.7,0.5083333333333334,11,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
46,All_languages,səlahiyyət,صَلَاحِيَّة,sælɑhɪjjæt,sˤَlَaːħِiːَّt,authority,Power,0.7857142857142857,0.5,0.3979166666666667,0.4416666666666666,3.5,0.4395833333333333,11,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
47,All_languages,xasiyyət,خَاصِّيَّة,xɑsɪjjæt,xَaːsˤِّiːَّt,temperament,Property,0.7692307692307693,0.375,0.3697916666666667,0.4114583333333333,3.09375,0.4088541666666666,10,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
48,All_languages,ibrani,عِبْرَانِيّ,ɪbrɑnɪ,ʕِbْrَaːnِiːّ,The Hebrew,Hebrew,0.7692307692307693,0.16666666666666666,0.07986111111111112,0.09027777777777778,1.6458333333333333,0.07986111111111112,11,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
49,All_languages,təxliyə,تَخْلِيَة‎,tæxlɪjæ,tَxْlِiːَt‎,evacuation,abdication,0.7272727272727273,0.42857142857142855,0.3125,0.34523809523809523,3.1607142857142856,0.3422619047619047,10,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
50,All_languages,mərhələ,مَرْحَلَة,mærhælæ,mَrْħَlَt,stage,Stage,0.6666666666666666,0.5714285714285714,0.3244047619047619,0.3630952380952381,3.75,0.35416666666666663,9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
51,All_languages,səhra,صَحْرَاء,sæhrɑ,sˤَħْrَaːʔ,desert,desert,0.8,0.6,0.2375,0.3083333333333333,3.95,0.2375,8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
52,All_languages,faciə,فَاجِعَة‎,fɑd͡ʒɪæ,fَaːd͡ʒِʕَt‎,tragedy,calamity,0.6666666666666666,0.4,0.15,0.175,3.575,0.15,9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
53,All_languages,məcmuə,مَجْمُوعَة,mæd͡ʒmuæ,mَd͡ʒْmُuːʕَt,collection,Collection,0.5384615384615384,0.5,0.28125,0.3194444444444445,3.6458333333333335,0.28125,10,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
54,All_languages,həqiqətən,حَقِيقَةً,hæɡɪɡætæn,ħَqِiːqَtً,really,Reality,1.0,0.5555555555555556,0.4421296296296296,0.4861111111111111,3.8055555555555554,0.4861111111111111,9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
55,All_languages,müsahibə,مُصَاحَبَة‎,mysɑhɪbæ,mُsˤَaːħَbَt‎,interview,accompanying,0.7692307692307693,0.5,0.3072916666666667,0.34374999999999994,3.5625,0.3333333333333333,11,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
56,All_languages,səyyarə,سَيَّارَة,sæjjɑræ,sَiːَّaːrَt,planet,car,0.8181818181818182,0.42857142857142855,0.3392857142857143,0.3809523809523809,3.7142857142857135,0.36904761904761896,9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
57,All_languages,ailə,عَائِلَة,ɑɪlæ,ʕَaːiːِٔlَt,family,family,0.9090909090909092,0.4,0.2875,0.325,3.6,0.3083333333333333,8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
58,All_languages,şöbə,شُعْبَة,ʃœbæ,ʃُʕْbَt,department,Section,0.7142857142857143,0.5,0.16145833333333334,0.1875,4.15625,0.16145833333333334,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
59,All_languages,riyaziyyat,رِيَاضِيَّات,rɪjɑzɪjjɑt,rِiːَaːdˤِiːَّaːt,mathematics,Maths,0.8823529411764706,0.3,0.31875,0.35416666666666663,2.775,0.35,12,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
60,All_languages,istiqlal,اِسْتِقْلَال,ɪstɪɡlɑl,aِsْtِqْlَaːl,independence,independence,0.6923076923076923,0.125,0.15104166666666669,0.16666666666666666,1.3125,0.1640625,12,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
61,All_languages,三明治,sandwich,sanmiŋʈ͡ʂɻ̩,ˈsænwɪʧ,sandwich,sandwich,0.9090909090909092,0.5,0.375,0.4166666666666667,3.390625,0.4166666666666667,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
62,All_languages,喹唑啉,quinazoline,kʰueit͡suolin,quinazoline*,Quinazoline,quinazoline,0.6923076923076923,0.3636363636363636,0.1931818181818181,0.2196969696969697,2.340909090909091,0.2026515151515151,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
63,All_languages,耶和華,Jehovah,jexexua,ʤəˈhoʊvə,Jehovah,Jehovah,1.0,0.5714285714285714,0.2678571428571428,0.2976190476190475,4.035714285714286,0.2827380952380952,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
64,All_languages,士多啤梨,strawberry,ʂɻ̩tuopʰili,ˈstrɔˌbɛri,Strawberry,strawberry,0.8181818181818182,0.2222222222222222,0.1828703703703703,0.2175925925925926,1.9722222222222223,0.1921296296296296,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
65,All_languages,赫爾,Hull,xeɻ̩,həl,Hull,Hull,1.0,0.6666666666666666,0.125,0.125,2.9166666666666665,0.125,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
66,All_languages,噁唑,oxazole,et͡suo,oxazole*,oxazole,oxazole,1.0,0.4285714285714285,0.4345238095238096,0.4761904761904762,3.7142857142857135,0.4761904761904762,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
67,All_languages,奧爾丁頓,Aldington,aoɻ̩tiŋtun,aldington*,oldington,Aldington,0.8,0.2222222222222222,0.1527777777777778,0.1666666666666666,1.7361111111111112,0.1643518518518518,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
68,All_languages,嘧啶,pyrimidine,mitiŋ,pyrimidine*,Pyrimidine,pyrimidine,0.7272727272727273,0.5,0.4645833333333333,0.525,3.8625,0.5229166666666667,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
69,All_languages,希契科克,Hitchcock,ɕit͡ɕʰikʰekʰe,ˈhɪʧˌkɑk,Hitchcock,Hitchcock,0.8461538461538461,0.5,0.3906249999999999,0.4322916666666666,3.421875,0.4270833333333332,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
70,All_languages,諾克斯維爾,Knoxville,nuokʰesiweiɻ̩,ˈnɑksvɪl,Knoxville,Knoxville,0.8461538461538461,0.5454545454545454,0.3787878787878788,0.4242424242424243,3.8068181818181817,0.4166666666666668,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
71,All_languages,吉爾摩,Gilmore,t͡ɕiɻ̩muo,ˈgɪlmɔr,Gilmore,Gilmore,0.8888888888888888,0.5,0.2604166666666667,0.2986111111111111,3.375,0.2743055555555556,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
72,All_languages,彌利堅,America,milit͡ɕian,əˈmɛrɪkə,Murray,America,1.0,0.375,0.2942708333333333,0.3333333333333333,3.390625,0.3072916666666667,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
73,All_languages,茄士咩,cashmere,t͡ɕʰieʂɻ̩mie,ˈkæʒmɪr,cheese,cashmere,0.9166666666666666,0.375,0.3046875,0.3489583333333332,2.953125,0.328125,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
74,All_languages,荷巴特,Hobart,xepatʰe,ˈhoʊˌbɑrt,Hobart,Hobart,1.0,0.5714285714285714,0.2529761904761905,0.2916666666666666,3.571428571428572,0.2678571428571428,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
75,All_languages,計順,Quezon City,t͡ɕiʂun,quezon* ˈsɪti,Queson,Quezon City,1.0,0.5,0.4916666666666667,0.5416666666666666,4.0625,0.5395833333333333,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
76,All_languages,打call,Pinyin,tat͡sʰall,pinyin*,call,Pinyin,1.0,0.6666666666666666,0.1597222222222222,0.173611111111111,2.6041666666666665,0.1597222222222222,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
77,All_languages,白金漢,Buckingham,pait͡ɕinxan,ˈbəkɪŋˌhæm,Buckingham,Buckingham,1.0,0.3333333333333333,0.1851851851851852,0.2037037037037037,1.875,0.1967592592592592,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
78,All_languages,開司米,cashmere,kʰaisimi,ˈkæʒmɪr,cashmere,cashmere,1.0,0.4285714285714285,0.2559523809523809,0.2976190476190476,3.321428571428572,0.2708333333333333,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
79,All_languages,喹喔啉,quinoxaline,kʰueiwolin,quinoxaline*,Quinoxaline,quinoxaline,0.6666666666666666,0.2727272727272727,0.2178030303030302,0.2348484848484848,2.1818181818181817,0.2348484848484848,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
80,All_languages,芝居力,chocolate,ʈ͡ʂɻ̩t͡ɕyli,ˈʧɔklət,Play power,chocolate,1.0,0.5,0.3611111111111111,0.4305555555555556,4.4375,0.3854166666666667,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
81,All_languages,捷克斯洛伐克,Czechoslovakia,t͡ɕiekʰesiluofakʰe,ˌʧɛkəsloʊˈvɑkiə,Czechoslovakia,Czechoslovakia,0.8333333333333334,0.2857142857142857,0.2946428571428571,0.3244047619047618,2.4107142857142856,0.3080357142857143,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
82,All_languages,阿卡貝拉,a cappella,akʰapeila,ə kɑˈpɛlə,acapella,a cappella,0.7777777777777778,0.125,0.1614583333333333,0.1770833333333333,1.375,0.1744791666666666,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
83,All_languages,薩瓦娜,Savannah,sawanuo,səˈvænə,Savannah,Savannah,0.8571428571428571,0.2857142857142857,0.1964285714285714,0.2142857142857142,2.1964285714285716,0.2113095238095237,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
84,All_languages,切爾西,Chelsea,t͡ɕʰieɻ̩ɕi,ˈʧɛlsi,Chelsea,Chelsea,0.9,0.6666666666666666,0.3645833333333333,0.3958333333333332,3.583333333333333,0.3958333333333332,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
85,All_languages,卡林頓,Carrington,t͡ɕʰialintun,ˈkɛrɪŋtən,Carrington,Carrington,0.8333333333333334,0.1111111111111111,0.1875,0.2129629629629629,1.7222222222222223,0.199074074074074,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
86,All_languages,menagieren,se ménager,mənɑːɡiːʀən,sə menaʒəʀ,menagieren,take care of yourself,0.8181818181818182,0.5555555555555556,0.14814814814814814,0.16666666666666666,2.2916666666666665,0.14814814814814814,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
87,All_languages,blümerant,bleu mourant,plyːməʀant,bləy muʀɑ̃,blumerant,dying blue,0.7,0.3333333333333333,0.2824074074074074,0.3101851851851852,2.833333333333333,0.2939814814814815,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
88,All_languages,antichambrieren,antichambre,antiːxampʀiːʀən,ɑ̃tiʃɑ̃bʀ,antichambrieren,antechamber,0.8,0.5384615384615384,0.4487179487179487,0.5,3.7211538461538463,0.4951923076923077,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
