,language_pair,loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,loan_unicode_Latin,loan_unicode_Greek,loan_unicode_Cyrillic,loan_unicode_Arabic,loan_unicode_Devanagari,loan_unicode_Bengali,loan_unicode_Gurmukhi,loan_unicode_Tamil,loan_unicode_Telugu,loan_unicode_Malayalam,loan_unicode_Myanmar,loan_unicode_Chinese,original_unicode_Latin,original_unicode_Greek,original_unicode_Cyrillic,original_unicode_Arabic,original_unicode_Devanagari,original_unicode_Bengali,original_unicode_Gurmukhi,original_unicode_Tamil,original_unicode_Telugu,original_unicode_Malayalam,original_unicode_Myanmar,original_unicode_Chinese,label
15,,माल,مایل,maːl,mɒjl,Goods,Miles,0.5,0.25,0.2552083333333333,0.28125,2.1875,0.28125,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,hard_negative
16,,शब,شیب,ʃəb,ʃjb,Corpse,Slope,0.3333333333333333,0.3333333333333333,0.0555555555555555,0.0694444444444444,1.125,0.0555555555555555,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,hard_negative
17,,चिराग़,چارتاق,t͡ʃiraːɣ,t͡ʃɒrtɒɣ,lamp,چارتاق,0.375,0.1666666666666666,0.2013888888888888,0.2152777777777778,1.7916666666666667,0.2152777777777778,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,hard_negative
18,,किशवर,آشور,kiʃvər,ɒʃvr,Kishwar,Assyria,0.5,0.3333333333333333,0.3263888888888889,0.3611111111111111,2.75,0.3611111111111111,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,hard_negative
19,,तह,تا,təɦ,tɒ,Fold,until the,0.6666666666666666,0.3333333333333333,0.3402777777777778,0.375,2.833333333333333,0.375,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,hard_negative
20,,चाबुक,چارک,t͡ʃaːbuk,t͡ʃɒrk,whip,چارک,0.5,0.4,0.2583333333333333,0.3,2.775,0.2791666666666667,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,hard_negative
21,,तेज़,تز,tez,tz,fast,Thesis,0.3333333333333333,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,hard_negative
22,,फ़ितरत,فرات,fitrət,frɒt,nature,forat,0.5,0.3333333333333333,0.3229166666666667,0.3541666666666667,2.625,0.3541666666666667,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,hard_negative
23,,कोशिश,کشمش,koʃiʃ,kʃmʃ,Try,Raisins,0.4,0.4,0.2375,0.2666666666666666,2.825,0.2583333333333333,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,hard_negative
24,,नवीद,نخود,nəviːd,nxvd,naveed,Pea,0.5,0.4,0.2291666666666666,0.2583333333333333,2.875,0.25,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,hard_negative
25,,जोश,جخش,d͡ʒoʃ,d͡ʒxʃ,Passion,Jakhsh,0.2,0.3333333333333333,0.0972222222222222,0.1111111111111111,2.5416666666666665,0.0972222222222222,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,hard_negative
26,,तशद्दुद,تشدید,təʃddud,tʃdjd,Tashaddud,Intensification,0.4285714285714285,0.4285714285714285,0.2886904761904762,0.3214285714285714,2.625,0.3154761904761905,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,hard_negative
27,,वर्ज़िश,ارزش,vərziʃ,ɒrzʃ,work,Value,0.5,0.3333333333333333,0.3229166666666667,0.3541666666666667,2.625,0.3541666666666667,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,hard_negative
28,,लुत्फ़,لطفا,lutfə,ltfɒ,enjoy,Please,0.4,0.2,0.2041666666666667,0.225,1.7,0.225,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,hard_negative
29,,मोम,امام,mom,ɒmɒm,wax,Imam,0.5,0.25,0.234375,0.2604166666666667,1.9375,0.2604166666666667,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,hard_negative
30,,यमन,میهمان,jəmən,mjhmɒn,Yemen,Guest,0.5,0.3333333333333333,0.2048611111111111,0.2291666666666666,2.270833333333333,0.2222222222222222,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,hard_negative
31,,ख़ुश,خاش,xuʃ,xɒʃ,happy,خاش,0.3333333333333333,0.0,0.0416666666666666,0.0416666666666666,0.5,0.0416666666666666,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,hard_negative
32,,tammy,tamis,ˈtæmi,tami,tammy,tamis,0.4,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
33,,Champagne,chamane,ʃæmˈpeɪn,ʃaman,Champagne,shaman,0.625,0.2857142857142857,0.2619047619047619,0.2916666666666667,2.142857142857143,0.2916666666666667,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
34,,cartel,cantal,kɑrˈtɛl,kɑ̃tal,cartel,cantal,0.4285714285714285,0.1666666666666666,0.1597222222222222,0.1875,1.4166666666666667,0.1875,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
35,,Sane,Sain,seɪn,sɛ̃,Sane,I got it,0.75,0.5,0.4739583333333333,0.5208333333333333,3.8125,0.5208333333333333,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
36,,favori,favoris,favori*,favɔʀi,favorite,favorites,0.4285714285714285,0.0,0.0347222222222222,0.0486111111111111,0.3541666666666667,0.0347222222222222,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
37,,mentalité,mortalité,mentalité*é,mɔʀtalite,mentality,mortality,0.4545454545454545,0.2222222222222222,0.1270833333333333,0.1416666666666666,1.1875,0.1375,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
38,,delusion,illusion,dɪˈluʒən,ijysjɔ̃,delusion,illusion,1.0,0.4285714285714285,0.2619047619047619,0.2916666666666667,3.3571428571428568,0.2738095238095238,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
39,,Concord,Accord,ˈkɑnˌkɔrd,akkɔʀ,Concord,Accord,0.6666666666666666,0.4285714285714285,0.3363095238095238,0.3809523809523809,3.1428571428571432,0.3630952380952381,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
40,,Bare,Terne,bɛr,tɛʀn,Bare,Dull,0.75,0.5,0.296875,0.3541666666666666,2.625,0.328125,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
41,,mal,malt,mæl,mal,mal,malt,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
42,,bistre,bistrot,bistre*,bistʀo,clear,bistro,0.4285714285714285,0.0,0.0416666666666666,0.0555555555555555,0.4791666666666667,0.0416666666666666,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
43,,fumoir,fouloir,fumoir*,fulwaʀ,smoking room,fouloir,0.7142857142857143,0.3333333333333333,0.1076388888888888,0.1319444444444444,1.5625,0.1076388888888888,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
44,,fanal,faena,fanal*,fana,lantern,task,0.3333333333333333,0.2,0.1833333333333333,0.2,1.45,0.2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
45,,applique,appliquer,applique*,aplikəʀ,applique,to apply,0.5555555555555556,0.25,0.1614583333333333,0.1822916666666666,1.828125,0.1744791666666666,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
46,,chenier,Minnier,ˈʧɛnjər,mɛnjəʀ,chenier,Minnier,0.4285714285714285,0.1666666666666666,0.1770833333333333,0.2083333333333333,1.5208333333333333,0.1944444444444444,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
47,,eminent,éminent,ˈɛmənənt,eminɑ̃,eminent,prominent,0.75,0.2857142857142857,0.30654761904761896,0.3333333333333333,2.5,0.3303571428571428,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
48,,lacquer,flaquer,ˈlækər,flakəʀ,lacquer,flaquer,0.5,0.1666666666666666,0.1805555555555555,0.2083333333333333,1.5208333333333333,0.1944444444444444,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
49,,banque,pinique,bæŋk,pinik,banque,picnic,0.8,0.2,0.2416666666666667,0.2666666666666667,2.125,0.2625,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
50,,pule,poêlé,pule*,pole,week,stove,0.4,0.0,0.0208333333333333,0.0208333333333333,0.25,0.0208333333333333,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
51,,fourbe,fourbi,fourbe*,fuʀbi,deceitful,Forbe,0.5714285714285714,0.1666666666666666,0.1840277777777778,0.2152777777777778,1.6041666666666667,0.2013888888888889,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
52,,automobile,auto-mobile,ˌɔtəmoʊˈbil,otɔ-mɔbil,automobile,car,0.6363636363636364,0.1111111111111111,0.1134259259259259,0.125,0.9166666666666666,0.125,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
53,,harness,harnais,ˈhɑrnɪs,aʀnɛ,harness,harnais,0.8571428571428571,0.3333333333333333,0.3472222222222222,0.3958333333333333,2.9375,0.3784722222222222,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
54,,capote,kaputt,kəˈpoʊt,kapyt,capote,broken,0.5714285714285714,0.1666666666666666,0.1909722222222222,0.2083333333333333,1.625,0.2083333333333333,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
55,,coupe,coup,kup,ku,coupe,coup,0.3333333333333333,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
56,,transitory,transitoire,ˈtrænzəˌtɔri,tʀɑ̃sitwaʀ,transitory,transient,0.8333333333333334,0.3,0.2020833333333333,0.2458333333333333,2.6875,0.2104166666666666,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
57,,mise,miché,mise*,miʃe,mise,miche,0.4,0.0,0.0208333333333333,0.0208333333333333,0.1875,0.0208333333333333,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
58,,hospice,auspice,ˈhɑspəs,ospiz,hospice,under the auspices of,0.7142857142857143,0.1666666666666666,0.1944444444444444,0.2152777777777778,1.6666666666666667,0.2118055555555555,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
59,,blet,bleuté,blet*,blœte,blet,bluish,0.4,0.2,0.1958333333333333,0.2166666666666666,1.6,0.2166666666666666,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
60,,niche,nappe,nɪʧ,nap,niche,nappe,0.6666666666666666,0.3333333333333333,0.3402777777777778,0.375,2.833333333333333,0.375,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
61,,Ogier,Augier,ˈoʊgiər,oʒjəʀ,Ogier,Augier,0.7142857142857143,0.4,0.1208333333333333,0.1583333333333333,2.55,0.1208333333333333,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
62,,louis,louise,luɪs,lwiz,louis,louise,0.75,0.25,0.0416666666666666,0.0520833333333333,0.71875,0.0416666666666666,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
63,,Lemaire,Lemar,ləˈmɛr,ləmaʀ,The mayor,Lemar,0.5,0.0,0.05,0.0666666666666666,0.525,0.05,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
64,,Foul,Faute,faʊl,fot,Foul,Mistake,0.75,0.5,0.2864583333333333,0.3125,2.9375,0.3125,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
65,,Abnormal,Anormal,æbˈnɔrməl,anɔʀmal,Abnormal,Not normal,0.5555555555555556,0.125,0.1484375,0.171875,1.296875,0.1614583333333333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
66,,Bas,basse,bas*,bas,Bas,basse,0.25,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
67,,flutist,fatiste,ˈflutɪst,fatist,flutist,fatiste,0.5,0.1428571428571428,0.1666666666666666,0.1785714285714285,1.4285714285714286,0.1785714285714285,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
68,,Timid,Timide,ˈtɪmɪd,timid,Timid,Shy,0.5,0.0,0.0166666666666666,0.0166666666666666,0.1,0.0166666666666666,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
69,,communard,communal,communard*,kɔmynal,communard,communal,0.7,0.3333333333333333,0.2199074074074074,0.25,1.9166666666666667,0.25,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
70,,cadre,caddy,ˈkædri,kadi,cadre,caddy,0.5,0.2,0.1666666666666666,0.2,1.45,0.2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
71,,cham,chyme,ʧæm,ʃim,cham,chyme,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3611111111111111,2.75,0.3611111111111111,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
72,,roulade,touladi,roulade*,tuladi,roulade,at least,0.5,0.2857142857142857,0.1636904761904762,0.1904761904761905,1.7142857142857142,0.1785714285714285,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
73,,chiffonade,chiffonnade,chiffonade*,ʃifɔnad,chiffonade,chiffonnade,0.5454545454545454,0.4,0.2854166666666666,0.3166666666666666,2.4125,0.3145833333333333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
74,,pique,pic,pik,pik,pique,pic,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
75,,Energinen,Energisk,enerɡinen,eːnɛrjɪɧ,,Energetic,0.7777777777777778,0.4444444444444444,0.2685185185185185,0.2962962962962963,2.6805555555555562,0.2893518518518518,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
76,,haloo,hala,hɑloː,hɑːlɑː,haloo,hala,0.33333333333333304,0.0,0.0364583333333333,0.0416666666666667,0.4375,0.0364583333333333,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
77,,vasa,rasa,ʋɑsɑ,rɑːsɑː,vasa,feel,0.5,0.0,0.0572916666666667,0.0625,1.03125,0.0572916666666667,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
78,,niitti,nätt,niːtti,nɛt,rivet,pretty,0.6666666666666666,0.4,0.3875,0.425,3.15,0.425,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,random
79,,plootu,Pluto,ploːtu,plʉːtuː,plootu,Pluto,0.28571428571428603,0.0,0.0375,0.0416666666666667,0.45,0.0375,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
80,,likka,lika,likkɑ,liːkɑː,likka,equal,0.33333333333333304,0.2,0.19583333333333305,0.21666666666666692,1.65,0.21666666666666692,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
81,,dorka,dyrka,dorkɑ,dʏrkɑː,dorka,worship,0.33333333333333304,0.0,0.0333333333333333,0.0333333333333333,0.35,0.0333333333333333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
82,,keila,heila,keilɑ,heːiːlɑː,bowling alley,whole,0.5,0.2,0.0583333333333333,0.0583333333333333,1.1,0.0583333333333333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
83,,absurdia,absurd,ɑpsurdiɑ,ɐbsɵrd,absurdia,absurd,0.625,0.25,0.25,0.28125,2.09375,0.2786458333333333,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
84,,puska,pulka,puskɑ,pɵlkɑː,puska,regiment,0.5,0.2,0.0583333333333333,0.0583333333333333,0.9,0.0583333333333333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
85,,lykky,lykta,lykky,lʏktɑː,happy,smell,0.666666666666667,0.2,0.108333333333333,0.116666666666667,1.225,0.108333333333333,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
86,,ööga,aga,øːɡɑ,ɑːɡɑː,at night,but,0.4,0.0,0.0625,0.0694444444444444,0.75,0.0625,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
87,,vasa,basa,ʋɑsɑ,bɑːsɑː,vasa,work,0.5,0.25,0.0729166666666667,0.09375,1.75,0.0729166666666667,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
88,,suklaa,cykla,suklɑː,sʏklɑː,chocolate,cycling,0.166666666666667,0.0,0.025,0.025,0.25,0.025,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
89,,massa,masa,mɑssɑ,mɑːsɑː,massa,time,0.33333333333333304,0.2,0.2,0.21666666666666692,1.65,0.21666666666666692,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
90,,kurre,kurs,kurre,kɵrs,ever,course,0.6,0.4,0.2375,0.275,2.35,0.2583333333333333,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,random
91,,bönde,bonde,bønde,bɔndeː,in the way,valley,0.33333333333333304,0.0,0.025,0.025,0.25,0.025,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
92,,baari,bara,bɑːri,bɑːrɑː,bar,only,0.33333333333333304,0.0,0.046875,0.0520833333333333,0.5625,0.046875,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
93,,ruuta,rosa,ruːtɑ,ruːsɑː,ruuta,rosa,0.33333333333333304,0.0,0.0208333333333333,0.0208333333333333,0.375,0.0208333333333333,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
94,,lappu,lapa,lɑppu,lɑːpɑː,tag,lapa,0.5,0.2,0.23333333333333306,0.258333333333333,2.1,0.254166666666667,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
95,,pora,spåra,porɑ,spoːrɑː,couple,track,0.42857142857142894,0.2,0.2,0.21666666666666692,1.65,0.21666666666666692,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
96,,Linnea,Linnéa,linneɑ,lɪneːɑː,Linnea,Linnaeus,0.5714285714285711,0.166666666666667,0.173611111111111,0.1875,1.4166666666666698,0.1875,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
97,,liitu,lite,liːtu,liːteː,join,lite,0.33333333333333304,0.0,0.0520833333333333,0.0520833333333333,0.625,0.0520833333333333,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
98,,mynsteri,monster,mynsteri,mɔnsteːr,mystery,monster,0.375,0.125,0.138020833333333,0.151041666666667,1.1875,0.151041666666667,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
99,,rekka,reka,rekkɑ,reːkɑː,truck,reka,0.33333333333333304,0.2,0.19583333333333305,0.21666666666666692,1.65,0.21666666666666692,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
