,language_pair,loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,loan_unicode_Latin,loan_unicode_Greek,loan_unicode_Cyrillic,loan_unicode_Arabic,loan_unicode_Devanagari,loan_unicode_Bengali,loan_unicode_Gurmukhi,loan_unicode_Tamil,loan_unicode_Telugu,loan_unicode_Malayalam,loan_unicode_Myanmar,loan_unicode_Chinese,original_unicode_Latin,original_unicode_Greek,original_unicode_Cyrillic,original_unicode_Arabic,original_unicode_Devanagari,original_unicode_Bengali,original_unicode_Gurmukhi,original_unicode_Tamil,original_unicode_Telugu,original_unicode_Malayalam,original_unicode_Myanmar,original_unicode_Chinese,label
34,All languages,mentalité,mortalité,mentalité*é,mɔʀtalite,mentality,mortality,0.4545454545454545,0.2222222222222222,0.1270833333333333,0.1416666666666666,1.1875,0.1375,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
35,All languages,cretin,crétine,ˈkritən,kʀetin,cretin,moron,0.5714285714285714,0.0,0.0555555555555555,0.0694444444444444,0.6041666666666666,0.0555555555555555,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
36,All languages,mal,malt,mæl,mal,mal,malt,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
37,All languages,bistre,bistrot,bistre*,bistʀo,clear,bistro,0.4285714285714285,0.0,0.0416666666666666,0.0555555555555555,0.4791666666666667,0.0416666666666666,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
38,All languages,livre,Lisée,livre*,lize,book,Lise,0.5,0.4,0.1916666666666666,0.2333333333333333,1.7,0.225,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
39,All languages,attentisme,atlantisme,attentisme*,atlɑ̃tism,wait-and-see attitude,Atlanticism,0.4545454545454545,0.3,0.2125,0.2333333333333333,2.0,0.23125,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
40,All languages,fanal,faena,fanal*,fana,lantern,task,0.3333333333333333,0.2,0.1833333333333333,0.2,1.45,0.2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
41,All languages,Dionne,Yanne,diɑn,iɑn,dionne,Yanne,0.25,0.25,0.2291666666666666,0.25,1.8125,0.25,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
42,All languages,applique,appliquer,applique*,aplikəʀ,applique,to apply,0.5555555555555556,0.25,0.1614583333333333,0.1822916666666666,1.828125,0.1744791666666666,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
43,All languages,chenier,Minnier,ˈʧɛnjər,mɛnjəʀ,chenier,Minnier,0.4285714285714285,0.1666666666666666,0.1770833333333333,0.2083333333333333,1.5208333333333333,0.1944444444444444,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
44,All languages,eminent,éminent,ˈɛmənənt,eminɑ̃,eminent,prominent,0.75,0.2857142857142857,0.30654761904761896,0.3333333333333333,2.5,0.3303571428571428,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
45,All languages,banal,pénal,bəˈnɑl,penal,banal,penal,0.6666666666666666,0.0,0.0375,0.0416666666666666,0.35,0.0375,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
46,All languages,bled,blindé,blɛd,blɛ̃de,bled,armored,0.3333333333333333,0.2,0.1875,0.2083333333333333,1.55,0.2083333333333333,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
47,All languages,lacquer,flaquer,ˈlækər,flakəʀ,lacquer,flaquer,0.5,0.1666666666666666,0.1805555555555555,0.2083333333333333,1.5208333333333333,0.1944444444444444,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
48,All languages,coterie,carterie,ˈkoʊtəri,kaʀtəʀi,coterie,card making,0.5,0.1428571428571428,0.0744047619047618,0.0952380952380952,1.2857142857142858,0.0744047619047618,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
49,All languages,fisc,busc,fɪsk,bysk,tax,busc,0.5,0.0,0.0572916666666666,0.0625,0.65625,0.0572916666666666,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
50,All languages,fourbe,fourbi,fourbe*,fuʀbi,deceitful,Forbe,0.5714285714285714,0.1666666666666666,0.1840277777777778,0.2152777777777778,1.6041666666666667,0.2013888888888889,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
51,All languages,automobile,auto-mobile,ˌɔtəmoʊˈbil,otɔ-mɔbil,automobile,car,0.6363636363636364,0.1111111111111111,0.1134259259259259,0.125,0.9166666666666666,0.125,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
52,All languages,coupe,coup,kup,ku,coupe,coup,0.3333333333333333,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
53,All languages,poulpe,poêlé,poulpe*,pole,octopus,stove,0.4285714285714285,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
54,All languages,tic,dac,tɪk,dak,tic,dac,0.6666666666666666,0.0,0.0555555555555555,0.0555555555555555,0.5,0.0555555555555555,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
55,All languages,hospice,auspice,ˈhɑspəs,ospiz,hospice,under the auspices of,0.7142857142857143,0.1666666666666666,0.1944444444444444,0.2152777777777778,1.6666666666666667,0.2118055555555555,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
56,All languages,blet,bleuté,blet*,blœte,blet,bluish,0.4,0.2,0.1958333333333333,0.2166666666666666,1.6,0.2166666666666666,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
57,All languages,louis,louise,luɪs,lwiz,louis,louise,0.75,0.25,0.0416666666666666,0.0520833333333333,0.71875,0.0416666666666666,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
58,All languages,Lemaire,Lemar,ləˈmɛr,ləmaʀ,The mayor,Lemar,0.5,0.0,0.05,0.0666666666666666,0.525,0.05,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
59,All languages,Valor,Valeur,ˈvælər,valœʀ,Valor,Value,0.6666666666666666,0.0,0.05,0.0666666666666666,0.575,0.05,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
60,All languages,aval,Ovalie,aval*,ɔvali,She,Ovaly,0.4,0.2,0.2125,0.2333333333333333,1.8,0.2333333333333333,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
61,All languages,Abnormal,Anormal,æbˈnɔrməl,anɔʀmal,Abnormal,Not normal,0.5555555555555556,0.125,0.1484375,0.171875,1.296875,0.1614583333333333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
62,All languages,Bas,basse,bas*,bas,Bas,basse,0.25,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
63,All languages,retable,étable,retable*,etabl,altarpiece,barn,0.375,0.2857142857142857,0.2470238095238095,0.2857142857142857,2.0714285714285716,0.2857142857142857,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
64,All languages,Timid,Timide,ˈtɪmɪd,timid,Timid,Shy,0.5,0.0,0.0166666666666666,0.0166666666666666,0.1,0.0166666666666666,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
65,All languages,communard,communal,communard*,kɔmynal,communard,communal,0.7,0.3333333333333333,0.2199074074074074,0.25,1.9166666666666667,0.25,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
66,All languages,cadre,caddy,ˈkædri,kadi,cadre,caddy,0.5,0.2,0.1666666666666666,0.2,1.45,0.2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
67,All languages,cham,chyme,ʧæm,ʃim,cham,chyme,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3611111111111111,2.75,0.3611111111111111,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
68,All languages,roulade,touladi,roulade*,tuladi,roulade,at least,0.5,0.2857142857142857,0.1636904761904762,0.1904761904761905,1.7142857142857142,0.1785714285714285,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
69,All languages,chiffonade,chiffonnade,chiffonade*,ʃifɔnad,chiffonade,chiffonnade,0.5454545454545454,0.4,0.2854166666666666,0.3166666666666666,2.4125,0.3145833333333333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
70,All languages,pique,pic,pik,pik,pique,pic,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
71,All languages,viveur,vivier,viveur*,vivjəʀ,vivacious,breeding ground,0.5714285714285714,0.1666666666666666,0.0763888888888888,0.0972222222222222,1.0833333333333333,0.0763888888888888,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
72,All languages,rakkari,raka,rɑkkɑri,rɑːkɑː,rakkari,cancer,0.42857142857142894,0.42857142857142894,0.38690476190476203,0.440476190476191,3.25,0.440476190476191,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
73,All languages,maakari,maka,mɑːkɑri,mɑːkɑː,maakari,maka,0.28571428571428603,0.33333333333333304,0.295138888888889,0.340277777777778,2.5,0.340277777777778,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
74,All languages,haloo,hala,hɑloː,hɑːlɑː,haloo,hala,0.33333333333333304,0.0,0.0364583333333333,0.0416666666666667,0.4375,0.0364583333333333,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
75,All languages,vasa,rasa,ʋɑsɑ,rɑːsɑː,vasa,feel,0.5,0.0,0.0572916666666667,0.0625,1.03125,0.0572916666666667,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
76,All languages,alkovi,alkali,ɑlkoʋi,ɐlkɑːliː,alcove,alkali,0.625,0.0,0.0868055555555555,0.111111111111111,1.27083333333333,0.0868055555555555,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
77,All languages,supi,so,supi,suː,supi,so,0.5,0.5,0.4583333333333329,0.5104166666666671,3.75,0.5104166666666671,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
78,All languages,likka,lika,likkɑ,liːkɑː,likka,equal,0.33333333333333304,0.2,0.19583333333333305,0.21666666666666692,1.65,0.21666666666666692,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
79,All languages,salvia,Sylvia,sɑlʋiɑ,sʏlviːɑː,salvia,Sylvia,0.5,0.166666666666667,0.0833333333333333,0.10416666666666699,1.4375,0.0833333333333333,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
80,All languages,dorka,dyrka,dorkɑ,dʏrkɑː,dorka,worship,0.33333333333333304,0.0,0.0333333333333333,0.0333333333333333,0.35,0.0333333333333333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
81,All languages,vaara,Fara,ʋɑːrɑ,fɑːrɑː,wrong,Fara,0.3333333333333333,0.25,0.0677083333333333,0.09375,1.46875,0.0677083333333333,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
82,All languages,keila,heila,keilɑ,heːiːlɑː,bowling alley,whole,0.5,0.2,0.0583333333333333,0.0583333333333333,1.1,0.0583333333333333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
83,All languages,darra,dörja,dɑrrɑ,dœrjɑː,darra,dörja,0.5,0.0,0.0916666666666667,0.116666666666667,1.325,0.0916666666666667,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
84,All languages,absurdia,absurd,ɑpsurdiɑ,ɐbsɵrd,absurdia,absurd,0.625,0.25,0.25,0.28125,2.09375,0.2786458333333333,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
85,All languages,jaa,balja,jɑː,bɐjɑː,jaa,tub,0.4,0.5,0.4479166666666667,0.5,3.625,0.5,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,random
86,All languages,synti,cent,synti,sɛnt,synti,cent,0.4,0.2,0.2125,0.23333333333333306,1.8,0.23333333333333306,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
87,All languages,puska,pulka,puskɑ,pɵlkɑː,puska,regiment,0.5,0.2,0.0583333333333333,0.0583333333333333,0.9,0.0583333333333333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
88,All languages,suuli,sol,suːli,suːl,toilet,sol,0.2,0.25,0.223958333333333,0.25,1.8125,0.25,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
89,All languages,silli,sil,silli,siːl,herring,sil,0.4,0.4,0.3708333333333329,0.40833333333333294,3.0,0.40833333333333294,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
90,All languages,sorva,sörja,sorʋɑ,sœrjɑː,sorva,mourn,0.5,0.0,0.0583333333333333,0.075,0.65,0.0583333333333333,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
91,All languages,valli,Mali,ʋɑlli,mɑːliː,valli,Mali,0.5,0.4,0.2416666666666669,0.275,2.55,0.258333333333333,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
92,All languages,onka,åka,oŋkɑ,oːkɑː,onka,go,0.4,0.25,0.244791666666667,0.27083333333333304,2.0625,0.27083333333333304,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
93,All languages,Föglö,föl,føklø,føːl,Föglö,up,0.4,0.4,0.3666666666666671,0.40833333333333294,3.0,0.40833333333333294,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
94,All languages,ritsa,ris,ritsɑ,riːs,surround,ris,0.4,0.4,0.3666666666666671,0.40833333333333294,3.0,0.40833333333333294,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
95,All languages,ööga,aga,øːɡɑ,ɑːɡɑː,at night,but,0.4,0.0,0.0625,0.0694444444444444,0.75,0.0625,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
96,All languages,vasa,basa,ʋɑsɑ,bɑːsɑː,vasa,work,0.5,0.25,0.0729166666666667,0.09375,1.75,0.0729166666666667,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
97,All languages,suklaa,cykla,suklɑː,sʏklɑː,chocolate,cycling,0.166666666666667,0.0,0.025,0.025,0.25,0.025,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
98,All languages,massa,masa,mɑssɑ,mɑːsɑː,massa,time,0.33333333333333304,0.2,0.2,0.21666666666666692,1.65,0.21666666666666692,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
99,All languages,maalari,mala,mɑːlɑri,mɑːlɑː,painter,mala,0.28571428571428603,0.33333333333333304,0.295138888888889,0.340277777777778,2.5,0.340277777777778,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
