,Unnamed: 0,Unnamed: 0.1,loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,label,label_bin,DNNlogits_modelpredicted,m-bert_cosim,xlm_cosim
15,15,1274,ज़नाना,جانانه,zənaːnaː,d͡ʒɒnɒnh,zenana,جانانه,1.0,0.3333333333333333,0.1111111111111111,0.1180555555555555,1.7708333333333333,0.1111111111111111,6,hard_negative,0,-6.625108,0.4686436057090759,0.5632520318031311
16,16,797,बक्कम,درد,bəkkəm,drd,Bakkum,the pain,1.0,1.0,0.5416666666666667,0.625,5.104166666666667,0.59375,5,random,0,-6.142242400000001,0.3030722737312317,0.5757666826248169
17,17,3931,समझदार,معقول,səmd͡ʒ̤ədaːr,mʔɣvl,Intelligent,Reasonable,0.9166666666666666,0.75,0.4401041666666667,0.5,4.71875,0.4765625,6,synonym,0,-11.203257,0.5399012565612793,0.6247280836105347
18,18,3365,बेईमान,نادرست,beiːmaːn,nɒdrst,Dishonest,Incorrect,1.0,0.8333333333333334,0.2361111111111111,0.2777777777777778,4.791666666666667,0.2361111111111111,6,synonym,0,-10.953444000000001,0.5048514604568481,0.636354386806488
19,19,3252,दृढ़ निश्चय,وضوح,dr̩ɽ̥ə niʃt͡ʃəj,vzvh,Determination,Clarity,1.0,0.8,0.5895833333333333,0.6708333333333333,5.3,0.6625,11,synonym,0,-15.323246,0.4177638590335846,0.6651899814605713
20,20,5575,कलंकति करना,لکه دار کردن,kələŋkti kərnaː,lkh dɒr krdn,Tarnish,To stain,0.8,0.6923076923076923,0.3253205128205128,0.3653846153846153,4.173076923076923,0.3493589743589743,11,synonym,0,-32.336296000000004,0.3961813747882843,0.5245108604431152
21,21,513,तरबूज़ा,تربزه,tərbuːzaː,trbzh,Watermelon,Tarbzeh,0.5555555555555556,0.4285714285714285,0.2916666666666667,0.3273809523809524,2.875,0.3214285714285714,7,loan,1,4.813700700000001,0.5192153453826904,0.5835330486297607
22,22,1185,सुंदर,غسل تعمید,sundər,ɣsl tʔmjd,Beautiful,Baptism,0.8888888888888888,0.75,0.3541666666666666,0.40625,4.46875,0.3802083333333332,9,synonym,0,-17.852163,0.4752032160758972,0.7239336371421814
23,23,249,ख़ातून,خاتون,xaːtuːn,xɒtvn,Khatoon,Woman,0.5714285714285714,0.2,0.0958333333333333,0.1083333333333333,2.0,0.0958333333333333,6,loan,1,5.3395852999999995,0.6204957962036133,0.8013613820075989
24,24,609,दारू,امیر,daːruː,ɒmjr,Alcohol,Amir,0.8333333333333334,0.75,0.3385416666666666,0.4270833333333332,5.5,0.3385416666666666,4,random,0,-12.126013,0.5040091276168823,0.5309308171272278
25,25,308,ग़ज़ल,بندگی,ɣəzəl,bndɡj,Ghazal,Slavery,1.0,0.6,0.2083333333333333,0.2333333333333333,4.6,0.2083333333333333,5,random,0,-13.11139,0.5104053020477295,0.33325129747390747
26,26,1943,युद्ध,جنگ,judd̤ə,d͡ʒŋ,Warning,War,0.8333333333333334,1.0,0.6166666666666667,0.6833333333333333,5.575,0.675,5,synonym,0,-9.090763,0.7212285399436951,0.6289133429527283
27,27,3530,वकील,واگیر,vəkiːl,vɒɡjr,Advocate,Infectious,0.8333333333333334,0.2,0.0833333333333333,0.1083333333333333,1.175,0.0833333333333333,5,hard_negative,0,-9.678571,0.5100137591362,0.5321825742721558
28,28,956,निडर,شجاعانه,niɖər,ʃd͡ʒɒʔɒnh,fearless,bravely,1.0,0.5714285714285714,0.3869047619047619,0.4285714285714285,4.142857142857143,0.4136904761904762,7,synonym,0,-15.733006,0.48683682084083557,0.6298391819000244
29,29,976,मुअल्लिमा,معلمه,muallimaː,mʔlmh,Muallima,Teacher,0.6666666666666666,0.5,0.4010416666666667,0.4479166666666667,3.96875,0.4375,9,loan,1,4.43658,0.436470627784729,0.7259477972984314
30,30,4306,आज्ञा न माननेवाला,شورشی,aːd͡ʒɲaː nə maːnnevaːlaː,ʃvrʃj,disobedient,Rebel,0.9583333333333334,0.9333333333333332,0.6555555555555556,0.7305555555555556,5.75,0.7208333333333333,17,synonym,0,-29.672693,0.32643502950668335,0.6435047388076782
31,31,93,अब्रू,آبراه,abruː,ɒbrɒh,Reputation,Waterway,0.6,0.2,0.2291666666666666,0.25,2.05,0.25,5,hard_negative,0,-7.966918,0.550781786441803,0.48215150833129883
32,32,1632,तर्ज़,چاروا,tərzə,t͡ʃɒrvɒ,pattern,Charwa,0.7142857142857143,0.4,0.1,0.1083333333333333,1.0,0.1,5,hard_negative,0,-12.614878,0.5215521454811096,0.6443305015563965
33,33,952,माफ़,معاف,maːf,mʔɒf,sorry,Exempt,0.5,0.25,0.2552083333333333,0.28125,2.1875,0.28125,4,loan,1,2.2501435,0.6258199214935303,0.6247783899307251
34,34,1141,शब,شب,ʃəb,ʃb,shab,the night,0.3333333333333333,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,2,loan,1,3.5738251000000005,0.6153743267059326,0.7056448459625244
35,35,2229,परवानगी,افروختن,pərvaːnɡiː,ɒfrvxtn,Permission,To light,0.7,0.75,0.2994791666666667,0.3333333333333333,4.828125,0.3125,7,hard_negative,0,-10.748305,0.4344802498817444,0.7229837775230408
36,36,1452,दुर्घटना,بدبختی,durɡ̤əʈnaː,bdbxtj,Accident,Misery,1.0,0.75,0.3489583333333333,0.3958333333333333,3.890625,0.3723958333333333,8,synonym,0,-12.84314,0.31950274109840393,0.4966179132461548
37,37,1071,रुख़,رخ,rux,rx,attitude,Occur,0.3333333333333333,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,4,loan,1,3.7705364,0.520087718963623,0.34969016909599304
38,38,1091,बारे,کویر,baːre,kvjr,about,desert,0.8,0.75,0.2552083333333333,0.3333333333333333,4.875,0.2552083333333333,4,synonym,0,-8.026047,0.39470958709716797,0.626305341720581
39,39,1300,हमला,دنگل,ɦəmlaː,dŋl,Attack,دنگل,0.8333333333333334,0.8,0.4291666666666667,0.475,4.125,0.4708333333333334,4,random,0,-6.4668913,0.4675414562225342,0.45963478088378906
40,40,1439,आपदा,مشکل,aːpdaː,mʃkl,Disaster,Problem,1.0,1.0,0.265625,0.3020833333333333,4.71875,0.265625,4,synonym,0,-10.93258,0.5143530964851379,0.7159271836280823
41,41,531,तह,ته,təɦ,th,folding,To,0.6666666666666666,0.3333333333333333,0.3125,0.3472222222222222,2.5,0.3472222222222222,2,loan,1,3.9372396000000003,0.6871222257614136,0.6828063130378723
42,42,1382,भंगुर,انعطاف ناپذیر,b̤əŋɡur,ɒnʔtɒf nɒpzjr,brittle,inflexible,0.9230769230769232,0.75,0.5295138888888888,0.5833333333333334,4.552083333333333,0.5763888888888888,13,synonym,0,-26.562898999999998,0.28618940711021423,0.700002908706665
43,43,270,ख़ुशआमदीद,خوش آمدید,xuʃəamdiːd,xvʃ ɒmdjd,happy man,welcome,0.5,0.3333333333333333,0.1574074074074074,0.1805555555555555,2.125,0.1689814814814814,9,loan,1,4.6938767,0.4490789473056793,0.7780675292015076
44,44,260,ख़ालिक़,نثار,xaːliq,nsɒr,pure,نشر,1.0,0.8,0.3708333333333333,0.4166666666666667,4.65,0.3916666666666667,7,random,0,-15.4491205,0.3695426881313324,0.4356929361820221
45,45,5847,दृश्यमान,شفاف,dr̩ʃjəmaːn,ʃfɒf,visible,Transparent,0.9,0.75,0.5182291666666667,0.578125,4.734375,0.5729166666666667,8,synonym,0,-13.417142000000002,0.40254685282707214,0.5158436298370361
46,46,1494,उदासीन,سخت,udaːsiːn,sxt,Moody,Hard,0.875,0.6666666666666666,0.513888888888889,0.5694444444444444,4.645833333333333,0.5659722222222222,6,synonym,0,-16.951439,0.4109470844268799,0.6404962539672852
47,47,5826,स्पष्टवादी,واضح,spəʂʈəvaːdiː,vɒzh,candid,Clear,0.9166666666666666,0.7,0.5854166666666667,0.6458333333333334,5.025,0.6416666666666667,10,synonym,0,-17.489626,0.41205257177352905,0.7114797830581665
48,48,5150,तैयार नहीं,ناخواسته، بی میل,tæːjaːrə nəɦiːn,nɒxvɒsth، bj mjl,not prepared,"Unwanted, reluctant",0.9375,0.7692307692307693,0.2708333333333333,0.3012820512820512,3.6730769230769234,0.2836538461538461,15,synonym,0,-21.972307,0.258321613073349,0.6014590859413147
49,49,953,माफ़ी,تربزه,maːfiː,trbzh,forgive,Tarbzeh,1.0,0.8,0.3625,0.425,4.925,0.3791666666666666,5,random,0,-12.555607,0.45456212759017944,0.6110227704048157
50,50,2947,तैयार,آماده,tæːjaːr,ɒmɒdh,ready,ready,1.0,0.6,0.3208333333333333,0.3833333333333333,4.975,0.3208333333333333,5,synonym,0,-10.562313,0.391500860452652,0.54522705078125
51,51,116,ईमानदार,زنده,iːmaːndaːr,zndh,Honest,Live,0.8,0.5714285714285714,0.44345238095238104,0.5059523809523809,4.107142857142857,0.49404761904761896,7,random,0,-12.75037,0.40283864736557007,0.47371649742126465
52,52,1332,हिसाब,حساب,ɦisaːb,hsɒb,Maths,Account,0.6666666666666666,0.2,0.2125,0.2333333333333333,1.8,0.2333333333333333,5,loan,1,4.068934,0.3534725606441498,0.6130719184875488
53,53,822,बर्फ़ी,برفی,bərfiː,brfj,barfi,Snowy,0.5,0.4,0.2041666666666667,0.2333333333333333,2.025,0.225,6,loan,1,5.1836433,0.5590885281562805,0.7291226387023926
54,54,1301,हमशक्ल,ھمشکل,ɦəmʃəklə,ھmʃkl,lookalike,The same problem,0.5,0.5,0.4479166666666667,0.5,3.625,0.5,6,loan,1,3.1723757000000004,0.4906027615070343,0.6513557434082031
55,55,4204,दमनकारी,مالیخولیا,dəmnəkaːriː,mɒljxvljɒ,oppressive,Melancholy,0.9090909090909092,0.6666666666666666,0.2314814814814815,0.2638888888888889,4.083333333333333,0.2314814814814815,9,synonym,0,-14.598912,0.418974369764328,0.6856364607810974
56,56,395,जवान,جوان,d͡ʒəvaːn,d͡ʒvɒn,young,Young,0.375,0.2,0.2041666666666667,0.225,1.75,0.225,4,loan,1,3.9046369,0.5933961868286133,0.7655438184738159
57,57,373,दावे,اعطا کردن,daːve,ɒʔtɒ krdn,claims,Grant,1.0,0.75,0.515625,0.5885416666666665,4.9375,0.5755208333333333,9,synonym,0,-19.548586,0.34169813990592957,0.5730201601982117
58,58,867,बुरक़ा,برقع,burqaː,brɣʔ,burqa,Burqa,0.6666666666666666,0.4,0.2625,0.2916666666666666,2.775,0.2833333333333333,6,loan,1,5.30434,0.44976750016212463,0.7538250088691711
59,59,503,तमग़ा,تمغا,təmɣaː,tmɣɒ,tag,Medal,0.5,0.2,0.2041666666666667,0.225,1.75,0.225,5,loan,1,3.3511815,0.5827018618583679,0.7565458416938782
60,60,236,ख़राश,خراش,xəraːʃ,xrɒʃ,sore,Scratch,0.5,0.2,0.2041666666666667,0.225,1.75,0.225,5,loan,1,2.0045054,0.6397859454154968,0.5952246785163879
61,61,858,बीवी,بی‌بی,biːviː,bj‌bj,wife,Bibi,0.8333333333333334,0.5,0.078125,0.1041666666666666,1.71875,0.078125,5,loan,1,2.5229619999999997,0.7190573811531067,0.6053764224052429
62,62,234,कुंद,عجولانه,kundə,ʔd͡ʒvlɒnh,blunt,Hastily,1.0,0.7142857142857143,0.3928571428571429,0.4345238095238095,4.928571428571429,0.4196428571428571,7,synonym,0,-14.749595999999999,0.5834289193153381,0.7645833492279053
63,63,5984,प्राप्ति,تسخیر,praːpti,tsxjr,Receipt,Conquest,1.0,1.0,0.3263888888888889,0.3888888888888888,4.583333333333333,0.34375,8,synonym,0,-12.449038,0.5310952663421631,0.5699665546417236
64,64,61,आदमी,آدمی,aːdmiː,ɒdmj,man,Human,0.6666666666666666,0.25,0.0625,0.0729166666666666,1.09375,0.0625,4,loan,1,1.5794493,0.6784108877182007,0.6701875329017639
65,65,1783,सेंसरशिप,انتقاد کنید,sensrəʃip,ɒntɣɒd knjd,censorship,Criticize,1.0,0.6,0.2854166666666666,0.3291666666666666,3.5375,0.2958333333333333,11,synonym,0,-16.540882,0.3656093180179596,0.6549527645111084
66,66,929,मलिका,ملکه,məlikaː,mlkh,malika,Queen,0.5714285714285714,0.5,0.3402777777777778,0.3819444444444444,3.3541666666666665,0.375,5,loan,1,3.2765505,0.43358302116394043,0.7445119619369507
67,67,583,दरवेश,محض,dərveʃ,mhz,dervish,Pure,1.0,0.6666666666666666,0.513888888888889,0.5833333333333334,4.791666666666667,0.5729166666666666,5,random,0,-3.9680275999999997,0.5362548828125,0.684827983379364
68,68,347,नियमित,مرسوم,nijmit,mrsvm,Regular,decree,1.0,0.8333333333333334,0.3194444444444445,0.375,4.625,0.3368055555555555,6,synonym,0,-8.8660755,0.571810781955719,0.8480930328369141
69,69,3363,बेईमान,فریبکار,beiːmaːn,frjbkɒr,Dishonest,فریبکار,1.0,0.7142857142857143,0.2529761904761905,0.3095238095238096,3.4285714285714284,0.2678571428571429,7,synonym,0,-9.488875,0.4736781120300293,0.6428714394569397
70,70,4194,दयनीय,بدبخت,dəjniːj,bdbxt,pathetic,Miserable,1.0,1.0,0.34375,0.3819444444444444,5.520833333333332,0.3611111111111111,5,synonym,0,-13.90275,0.3789038062095642,0.6738446354866028
71,71,397,जवाब,جواب,d͡ʒəvaːb,d͡ʒvɒb,Answer,Answer,0.375,0.2,0.2041666666666667,0.225,1.75,0.225,4,loan,1,5.658094,0.5135948657989502,0.5647436380386353
72,72,1272,सुर्ख़ाब,سرخاب,surxaːb,srxɒb,succulent,Magenta,0.4285714285714285,0.1666666666666666,0.1701388888888889,0.1875,1.4583333333333333,0.1875,8,loan,1,4.0110555,0.5470181107521057,0.7333166003227234
73,73,98,इनकार,سلام,inkaːr,slɒm,Refuse,Hello,1.0,0.8,0.3458333333333333,0.4,4.4,0.3666666666666666,5,random,0,-10.841793,0.43201541900634766,0.7277431488037109
74,74,1258,दोष,حذف,doʂ,hzf,Shortcoming,Delete,1.0,1.0,0.236111111111111,0.2777777777777778,4.708333333333333,0.236111111111111,3,synonym,0,-6.272218,0.4125114381313324,0.44339823722839355
75,75,186,क़ैदख़ाना,قیدخانه,qæːdxaːnaː,ɣjdxɒnh,prison,Prison,0.7,0.2857142857142857,0.1011904761904761,0.1130952380952381,1.8214285714285716,0.1011904761904761,9,loan,1,4.687651,0.25758686661720276,0.6738684177398682
76,76,593,दर्याई,دریائی,dərjaːiː,drjɒjʔj,merciful,Sea,0.625,0.5714285714285714,0.2470238095238095,0.3095238095238095,3.5535714285714284,0.2708333333333333,6,loan,1,-5.000982,0.5400651693344116,0.7602294683456421
77,77,1210,सबूत,ثَبُوت,səbuːt,sæbُvt,Evidence,ثَبُوت,0.5,0.2,0.0958333333333333,0.1083333333333333,1.95,0.0958333333333333,6,loan,1,-0.84753674,0.48479825258255005,0.44591575860977173
78,78,1060,रास्ता,راسته,raːstaː,rɒsth,Way,That's right,0.5714285714285714,0.2,0.075,0.0833333333333333,1.425,0.075,6,loan,1,3.8536415,0.6403369307518005,0.5422711968421936
79,79,3097,हर्ष,سعادت,ɦərʂə,sʔɒdt,Joy,Happiness,1.0,0.6,0.2458333333333333,0.3,4.925,0.2458333333333333,5,synonym,0,-15.511579500000002,0.5726911425590515,0.6505607962608337
80,80,1330,हिरासत,خون,ɦiraːsət,xvn,custody,Blood,1.0,1.0,0.5684523809523809,0.6428571428571429,5.214285714285714,0.6369047619047621,6,random,0,-9.824601,0.43627238273620605,0.7115399241447449
81,81,6053,काल्पनिक,فانتزی,kaːlpənik,fɒntzj,Imaginary,Fantasy,1.0,0.75,0.3229166666666666,0.359375,3.515625,0.3489583333333333,8,synonym,0,-8.870073,0.31402823328971863,0.6328118443489075
82,82,618,दिलेरी,دلیری,dileriː,dljrj,impudence,Daliri,0.5714285714285714,0.5,0.1909722222222222,0.2222222222222222,2.1666666666666665,0.2083333333333333,6,loan,1,3.1863596000000003,0.6823840141296387,0.8398082852363586
83,83,1897,सशक्त,زورمند,səʃktə,zvrmnd,strong,زورمند,1.0,0.8333333333333334,0.2152777777777778,0.25,4.625,0.2152777777777778,6,synonym,0,-11.488719999999999,0.5597212910652161,0.6428489089012146
84,84,4237,टुकड़ा,لقمه,ʈukɽaː,lɣmh,Piece,لقمه,1.0,0.8,0.35,0.4,4.5,0.3708333333333333,6,synonym,0,-4.579174,0.5492379069328308,0.6605527997016907
85,85,4264,हुस्न,تازه‌پا,ɦusnə,tɒzh‌pɒ,beauty,Updates,1.0,0.5,0.2743055555555556,0.2986111111111111,2.9166666666666665,0.2916666666666667,7,hard_negative,0,-17.872179,0.5065233111381531,0.7697754502296448
86,86,3854,निधारित,اجتناب ناپذیر,nid̤aːrit,ɒd͡ʒtnɒb nɒpzjr,determined,Inevitable,0.9333333333333332,0.6666666666666666,0.4461805555555554,0.5034722222222222,4.229166666666667,0.48611111111111105,13,synonym,0,-23.972288,0.3714292049407959,0.7076998949050903
87,87,6190,जुडिये,مهار,d͡ʒuɖije,mhɒr,connect,Inhibition,1.0,0.6666666666666666,0.4409722222222222,0.5,4.854166666666667,0.4756944444444445,6,synonym,0,-11.714085,0.43146970868110657,0.3670960068702698
88,88,568,दंदान,دندان,dəndaːn,dndɒn,Dandan,Tooth,0.4285714285714285,0.1666666666666666,0.1701388888888889,0.1875,1.4583333333333333,0.1875,5,loan,1,5.334053,0.5613421201705933,0.6543734073638916
89,89,5291,संकीर्ण,محدود,səŋkiːrɳə,mhdvd,narrow,Limited,1.0,1.0,0.4739583333333333,0.53125,4.890625,0.5104166666666666,7,synonym,0,-12.142932,0.3331717252731323,0.6350609064102173
90,90,241,ख़र्चा,خرچه,xərt͡ʃaː,xrt͡ʃh,expense,Expenses,0.375,0.4,0.2291666666666666,0.2583333333333333,2.575,0.25,6,loan,1,5.9278407,0.5333930253982544,0.6628433465957642
91,91,625,दुम,دم,dum,dm,tail,دم,0.3333333333333333,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,3,loan,1,3.9499277999999998,0.602995753288269,0.39555683732032776
92,92,1102,चम्मच,شادباش,t͡ʃəmmət͡ʃ,ʃɒdbɒʃ,spoon,Be happy,0.8,0.6666666666666666,0.1145833333333333,0.1180555555555555,1.9375,0.1145833333333333,6,hard_negative,0,-9.675491000000001,0.5298386216163635,0.6222617626190186
93,93,4852,ख़राबी,بی پروا,xəraːbiː,bj prvɒ,defect,Reckless,1.0,0.6666666666666666,0.2187499999999999,0.2708333333333333,3.6875,0.2187499999999999,7,synonym,0,-15.575144,0.5361608862876892,0.7176536321640015
94,94,5179,दुविधा में पड़ा हुआ,ناخواسته، بی میل,duvid̤aː men pəɽaː ɦuaː,nɒxvɒsth، bj mjl,Undecided,"Unwanted, reluctant",0.9130434782608696,0.625,0.3190104166666666,0.359375,3.8359375,0.3372395833333333,17,synonym,0,-45.68808,0.30050382018089294,0.4814003109931946
95,95,799,बख़्त,بخت,bəxtə,bxt,Bakht,Luck,0.4,0.4,0.3583333333333333,0.4,2.9,0.4,5,loan,1,3.932895,0.6104254722595215,0.42496180534362793
96,96,1017,मैदान,میدان,mæːdaːn,mjdɒn,Field,Square,0.5714285714285714,0.2,0.0666666666666666,0.075,1.075,0.0666666666666666,5,loan,1,3.7565657999999997,0.5657886266708374,0.7361981272697449
97,97,3958,सादा,چاپچی,saːdaː,t͡ʃɒpt͡ʃj,plain,چاپچی,1.0,0.8,0.3124999999999999,0.3416666666666667,3.25,0.3291666666666666,5,hard_negative,0,-8.028152,0.4423917531967163,0.8092899918556213
98,98,75,आराम,تعلیم,aːraːm,tʔljm,Rest,Education,0.8333333333333334,0.6,0.3083333333333333,0.3583333333333333,3.5,0.325,5,random,0,-10.334100999999999,0.49969783425331116,0.7717024683952332
99,99,91,इजमाली,اجمالی,id͡ʒmaːliː,ɒd͡ʒmɒlj,ijmali,Briefly,0.5,0.1666666666666666,0.0694444444444444,0.0763888888888888,1.0625,0.0694444444444444,6,loan,1,2.5865703,0.5258929133415222,0.8017489910125732
100,100,469,जुदाई,ترانه,d͡ʒudaːiː,trɒnh,separation,Song,1.0,1.0,0.3041666666666667,0.3666666666666667,5.125,0.3041666666666667,5,random,0,-4.3647633,0.28183460235595703,0.535431981086731
101,101,1938,एक जैसा,شفاف,ekə d͡ʒæːsaː,ʃfɒf,similar,Transparent,1.0,0.8571428571428571,0.4880952380952381,0.5476190476190476,4.375,0.5327380952380952,7,synonym,0,-10.165169,0.47888481616973877,0.696235179901123
102,102,126,उस्ताद,گردی,ustaːd,ɡrdj,maestro,Round,1.0,0.8,0.325,0.375,4.6,0.3416666666666667,6,random,0,-10.901365,0.390929639339447,0.5763632655143738
103,103,459,जामा,جامه,d͡ʒaːmaː,d͡ʒɒmh,jama,جامه,0.5,0.25,0.09375,0.1041666666666666,1.78125,0.09375,4,loan,1,2.9279356,0.6115626692771912,0.5312513709068298
104,104,518,तर्ज़,علماء,tərzə,ʔlmɒʔ,pattern,Scholars,1.0,0.8,0.275,0.3333333333333333,5.25,0.275,5,random,0,-8.38367,0.4050276577472687,0.7367553114891052
105,105,1928,जुड़े हुए,شفاف,d͡ʒuɽe ɦue,ʃfɒf,are linked,Transparent,1.0,0.8571428571428571,0.4761904761904763,0.5416666666666667,4.767857142857143,0.5297619047619048,9,synonym,0,-10.927995,0.4925450384616852,0.3857277035713196
106,106,2196,उपेक्षा,تمسخر,upekʂaː,tmsxr,Ignore,Ridicule,1.0,0.8333333333333334,0.3229166666666667,0.3819444444444445,4.333333333333333,0.3402777777777778,7,synonym,0,-14.757202,0.46913063526153564,0.7683408260345459
107,107,696,नेकी,نیکی,nekiː,njkj,virtuous,نیکی,0.6,0.5,0.0625,0.0833333333333333,1.4375,0.0625,4,loan,1,3.2988687000000003,0.6272737979888916,0.7187877297401428
108,108,715,परवाना,پروانه,pərvaːnaː,prvɒnh,License,the butterfly,0.5555555555555556,0.2857142857142857,0.18154761904761899,0.2023809523809523,2.0535714285714284,0.1964285714285714,6,loan,1,6.399753,0.6879404783248901,0.6868252754211426
109,109,510,तरतीब,ترتیب,tərtiːb,trtjb,Kneet,Order,0.4285714285714285,0.3333333333333333,0.1701388888888889,0.1944444444444444,1.6875,0.1875,5,loan,1,2.1315427000000002,0.37977951765060425,0.5070041418075562
110,110,99,इफ़्तिताह,افتتاح,iftitaːɦ,ɒfttɒh,iftitah,Opening,0.625,0.1428571428571428,0.1755952380952381,0.1904761904761905,1.5714285714285714,0.1904761904761905,9,loan,1,3.1339705,0.36560967564582825,0.6866741180419922
111,111,1011,मेहनती,محنتی,meɦnətiː,mhntj,Hardworking,hard worker,0.625,0.4285714285714285,0.2797619047619047,0.3154761904761905,2.517857142857143,0.3095238095238096,6,loan,1,4.558043,0.5670221447944641,0.7190555930137634
112,112,2121,दावे,اذعان,daːve,ɒzʔɒn,claims,اذعان,1.0,0.8,0.3708333333333333,0.425,5.2,0.3916666666666667,5,synonym,0,-13.171534,0.4626190662384033,0.8063797950744629
113,113,1119,वर्ज़िश,منیب,vərziʃ,mnjb,work,Muneeb,1.0,0.8333333333333334,0.3854166666666667,0.4444444444444445,4.3125,0.4305555555555555,7,random,0,-3.8644839999999996,0.4021284580230713,0.768287181854248
114,114,726,पहरेदार,جیب,pəɦredaːr,d͡ʒjb,watchman,Pocket,1.0,0.875,0.5963541666666666,0.6822916666666666,5.28125,0.6770833333333333,7,random,0,-10.644686,0.5479184985160828,0.8039000034332275
115,115,2298,पाश,باد,paːʃ,bɒd,loop,Wind,1.0,0.0,0.1111111111111111,0.1111111111111111,1.25,0.1111111111111111,3,hard_negative,0,-3.3108506,0.6238297820091248,0.5316728949546814
