,Unnamed: 0.1,loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,label,label_bin,Unnamed: 0,DNNlogits_modelpredicted
11,6453,aspirant,historiette,ˈæspərənt,istɔʀjɛt,aspirant,historiette,0.7777777777777778,0.375,0.1041666666666666,0.1302083333333333,1.796875,0.1041666666666666,8,hard_negative,0,,-7.4917603
12,2711,neuroleptic,neuroleptique,neuroleptic*,nœʀɔlɛptik,neuroleptic,neuroleptic,0.5833333333333334,0.1818181818181818,0.115530303030303,0.1325757575757576,0.9886363636363636,0.125,3,loan,1,,4.9486713
13,2807,oxygen,oxygène,ˈɑksɪʤən,ɔɡziʒə̀n,oxygen,oxygen,0.875,0.1428571428571428,0.1696428571428571,0.1845238095238095,1.3571428571428572,0.181547619047619,2,loan,1,,-1.7332397
14,2602,pourboire,acerbité,pourboire*,azɛʀbite,tip,acerbity,0.7,0.4444444444444444,0.2361111111111111,0.2777777777777778,3.5,0.2476851851851851,6,hard_negative,0,,-14.3106365
15,9637,amatrice,kamagraphie,amatrice*,kamaɡʀafi,amateur,kamography,0.7777777777777778,0.3333333333333333,0.1782407407407407,0.2037037037037037,1.7361111111111112,0.1898148148148148,6,hard_negative,0,,-5.353134
16,1666,enguiché,enguiché,enguiché*é,ɑ̃ɡɥiʃe,hooked,hooked,0.9,0.6666666666666666,0.3046875,0.34375,3.25,0.3307291666666666,0,loan,1,,6.940383
17,8852,shako,tricot,shako*,tʀiko,Garage,knitting,0.6666666666666666,0.0,0.0458333333333333,0.05,0.6,0.0458333333333333,5,hard_negative,0,,-3.6917734
18,2076,gorgière,gorgière,gorgière*,ɡɔʀʒjə̀ʀ,gorget,gorget,1.0,0.4285714285714285,0.2797619047619047,0.3511904761904762,4.125,0.2946428571428571,0,loan,1,,5.406312
19,482,brunette,arbitragiste,bruˈnɛt,aʀbitʀaʒist,brunette,arbitrageurs,0.8181818181818182,0.5454545454545454,0.4696969696969697,0.5227272727272726,4.1477272727272725,0.5151515151515151,8,random,0,853.0,-19.872707
20,380,bliaut,feminine,bliaut*,fəminin,blues,feminine,1.0,0.5714285714285714,0.255952380952381,0.2857142857142857,3.2857142857142856,0.2708333333333333,7,random,0,663.0,-12.193634
21,260,abnormal,anormal,æbˈnɔrməl,anɔʀmal,abnormal,abnormal,0.5555555555555556,0.125,0.1484375,0.171875,1.296875,0.1614583333333333,1,synonym,0,,-4.464582
22,1821,fasciation,fasciation,fasciation*,fasjasjɔ̃,fasciation,fasciation,0.6363636363636364,0.4,0.2104166666666666,0.2375,2.1,0.2291666666666666,0,loan,1,,3.8535743
23,1713,equipollent,équipollent,equipollent*,ekipɔlɑ̃,equipollent,equipollent,0.6666666666666666,0.3636363636363636,0.3522727272727272,0.3863636363636363,2.863636363636364,0.384469696969697,1,loan,1,,7.572092
24,2798,outremer,outremer,outremer*,utʀəməʀ,outremer,outremer,0.6666666666666666,0.125,0.1744791666666666,0.2083333333333333,1.5625,0.1875,0,loan,1,,5.197322
25,2834,pantaloons,pantalon,ˈpæntəˌlunz,pɑ̃talɔ̃,pantaloons,trousers,0.7272727272727273,0.3333333333333333,0.349537037037037,0.3796296296296296,2.888888888888889,0.3773148148148148,2,loan,1,,6.9466715
26,10845,pulsion,voulgier,pulsion*,vulʒjəʀ,drive,voulgier,0.75,0.2857142857142857,0.0922619047619047,0.1071428571428571,1.2678571428571428,0.0922619047619047,5,hard_negative,0,,-3.9110794
27,2139,gypse,gypse,gypse*,ʒips,gypsum,gypsum,0.6666666666666666,0.5,0.2760416666666667,0.3229166666666667,3.875,0.2760416666666667,0,loan,1,,0.90916026
28,1732,espadrille,espadrille,espadrille*,ɛspadʀij,espadrille,espadrille,0.5454545454545454,0.2,0.2166666666666666,0.2458333333333333,1.95,0.2333333333333333,0,loan,1,,2.4132211
29,2790,orvietan,orviétan,orvietan*,ɔʀvjetɑ̃,orvietan,orvieto,0.6666666666666666,0.25,0.1640625,0.1927083333333333,1.625,0.1744791666666666,1,loan,1,,3.7365339
30,1433,detour,détour,ˈditʊr,detuʀ,detour,detour,0.6666666666666666,0.0,0.0583333333333333,0.075,0.625,0.0583333333333333,1,loan,1,,-1.1799896
31,851,chadon beni,chardon béni,chadon* ˈbɛni,ʃaʀdɔn beni,chadon me,blessed thistle,0.5384615384615384,0.3,0.0666666666666666,0.0791666666666666,1.3375,0.0666666666666666,2,loan,1,,-8.128281
32,1276,cuisse,cuisse,cuisse*,kɥis,thigh,thigh,0.7142857142857143,0.6666666666666666,0.3298611111111111,0.3680555555555555,3.0,0.3611111111111111,0,loan,1,,6.894249
33,2485,maquis,maquis,maquis*,maki,maquis,maquis,0.5714285714285714,0.3333333333333333,0.3090277777777777,0.3402777777777778,2.5,0.3402777777777778,0,loan,1,,4.269493
34,945,chevrotain,chevrotain,chevrotain*,ʃɛvʀɔtɛ̃,chevrotain,chevrotain,0.8181818181818182,0.4,0.31875,0.3583333333333333,2.75,0.3479166666666667,0,loan,1,,3.60397
35,84,agami,plural,agami*,plyʀal,Next,plural,1.0,0.6666666666666666,0.4270833333333333,0.4722222222222221,4.458333333333333,0.4583333333333333,6,loan,1,,2.9711607
36,2608,mixte,mixte,mɪkst,mikst,mixed,mixed,0.2,0.0,0.0083333333333333,0.0083333333333333,0.05,0.0083333333333333,0,loan,1,,3.9452455
37,2958,succès de scandale,corps de garde,succès* də scandale*,kɔʀps də ɡaʀd,scandal success,guard house,0.65,0.6,0.34765625,0.3828125,3.171875,0.3776041666666666,10,hard_negative,0,,-13.702032
38,3549,tasset,tassette,tasset*,tasɛt,tasset,τάσσεττε,0.4285714285714285,0.1666666666666666,0.1597222222222222,0.1736111111111111,1.25,0.1736111111111111,2,loan,1,,2.2722838
39,770,caricaturesque,caricaturesque,caricaturesque*,kaʀikatyʀɛsk,caricaturesque,caricaturesque,0.6666666666666666,0.2857142857142857,0.1666666666666666,0.1934523809523809,1.4642857142857142,0.181547619047619,0,loan,1,,7.978546
40,3174,raillery,raillerie,raillery*,ʀeləʀi,raillery,mockery,0.8888888888888888,0.25,0.2942708333333333,0.3385416666666667,2.5625,0.3177083333333333,2,loan,1,,7.6563444
41,366,violent,violent,ˈvaɪələnt,vjɔlɑ̃,violent,violent,0.7777777777777778,0.5,0.375,0.4166666666666667,3.265625,0.4088541666666666,0,synonym,0,,-3.361247
42,1600,embouchement,embouchement,embouchement*,ɑ̃buʃəmɑ̃,mouthing,mouthing,0.7692307692307693,0.5,0.4166666666666667,0.4618055555555556,3.552083333333333,0.4565972222222221,0,loan,1,,4.5583115
43,2615,moi,moi,mwɑ,mwa,me,me,0.3333333333333333,0.0,0.0208333333333333,0.0277777777777777,0.25,0.0208333333333333,0,loan,1,,1.4047823
44,4578,embouchement,arbitragiste,embouchement*,aʀbitʀaʒist,mouthing,arbitrageurs,0.8461538461538461,0.4166666666666667,0.171875,0.1875,2.083333333333333,0.1805555555555555,11,hard_negative,0,,-11.739246
45,3037,pool,poule,pul,pul,pool,chicken,0.0,0.0,0.0,0.0,0.0,0.0,2,loan,1,,1.3175833
46,111,amidin,angioténique,amidin*,ɑ̃ʒjɔtenik,amidin,angioténique,0.9,0.4444444444444444,0.3587962962962963,0.4027777777777778,3.388888888888889,0.3935185185185185,9,random,0,172.0,-5.9798665
47,642,brunoise,brunoise,brunoise*,bʀynwaz,brunoise,brunoise,0.7777777777777778,0.25,0.1744791666666666,0.203125,1.78125,0.1875,0,loan,1,,4.5353346
48,1361,deglutition,déglutition,deglutition*,deɡlytisjɔ̃,deglutition,swallowing,0.5833333333333334,0.3,0.20625,0.2291666666666666,1.9125,0.225,1,loan,1,,4.3663187
49,3555,technique,technique,tɛkˈnik,tɛʃnik,technique,technique,0.2857142857142857,0.1666666666666666,0.03125,0.0347222222222222,0.4375,0.03125,0,loan,1,,2.3252072
50,2334,lambel,lambel,lambel*,lɑ̃bəl,label,label,0.5714285714285714,0.1666666666666666,0.1805555555555555,0.2013888888888888,1.5416666666666667,0.1979166666666666,0,loan,1,,5.452899
51,136,amourette,accoutrer,amourette*,akkutʀəʀ,amourette,accoutrement,0.7,0.6666666666666666,0.2754629629629629,0.3194444444444444,4.416666666666667,0.2847222222222222,6,hard_negative,0,,-7.05001
52,436,submerge,submerge,səbˈmərʤ,sybmɛʀʒ,submerge,submerge,0.625,0.1428571428571428,0.1904761904761904,0.2142857142857142,1.6964285714285714,0.2023809523809523,0,synonym,0,,-4.3840885
53,1127,convivial,convivial,kənˈvɪviəl,kɔ̃vivjal,convivial,convivial,0.6,0.2222222222222222,0.1388888888888889,0.1527777777777778,1.3472222222222223,0.1481481481481481,0,loan,1,,7.271345
54,340,bahut,bahut,bahut*,bay,very,very,0.6666666666666666,0.4,0.3708333333333333,0.4083333333333334,3.0,0.4083333333333334,0,loan,1,,3.3716397
55,3791,voyeur,voyeur,ˌvɔɪˈjur,vwajœʀ,voyeur,voyeur,0.75,0.1666666666666666,0.1041666666666666,0.125,1.375,0.1041666666666666,0,loan,1,,2.535154
56,878,insufficient,rare,ˌɪnsəˈfɪʃənt,ʀaʀ,insufficient,rare,1.0,0.9,0.68125,0.7541666666666667,5.875,0.7416666666666667,11,synonym,0,,-11.911846
57,9825,bric-a-brac,plantigrade,bric-a-brac*,plɑ̃tiɡʀad,bric-a-brac,plantigrade,0.9166666666666666,0.3333333333333333,0.1226851851851851,0.1481481481481481,1.375,0.1226851851851851,10,hard_negative,0,,-11.035649
58,175,arcature,baccalauréat,arcature*,bakkaloʀea,arcature,baccalaureate,0.7,0.5,0.25625,0.2958333333333333,2.7,0.2770833333333333,7,random,0,264.0,-4.91247
59,1387,demitasse,demi-tasse,demitasse*,dəmi-tas,demitasse,half cup,0.5,0.2222222222222222,0.2106481481481481,0.2314814814814814,1.6944444444444444,0.2314814814814814,1,loan,1,,4.378194
60,525,irresistible,ouvert,ˌɪrɪˈzɪstəbəl,uvɛʀ,irresistible,open,1.0,0.6363636363636364,0.6136363636363635,0.6856060606060606,5.136363636363637,0.6799242424242423,10,synonym,0,,-7.1035604
61,1025,faded,pâle,ˈfeɪdɪd,pal,faded,pale,1.0,0.6666666666666666,0.4895833333333333,0.5416666666666666,4.479166666666667,0.5381944444444445,4,synonym,0,,-1.76777
62,3681,tumescence,tumescence,tumescence*,tyməsɑ̃s,tumescence,tumescence,0.7272727272727273,0.4,0.3125,0.3458333333333333,2.7375,0.34375,0,loan,1,,5.996702
63,173,anecdote,anecdote,ˈænɪkˌdoʊt,anɛkdɔt,anecdote,anecdote,0.6,0.125,0.1223958333333333,0.1354166666666666,1.0,0.1354166666666666,0,loan,1,,3.2522717
64,2142,habitué,habitué,habitué*é,abitɥe,used to,used to,0.5555555555555556,0.3333333333333333,0.2395833333333333,0.2708333333333333,2.1875,0.265625,0,loan,1,,3.1331656
65,339,baguette,baguette,ˌbæˈgɛt,baɡɥɛt,baguette,baguette,0.5714285714285714,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,0,loan,1,,2.7157636
66,5208,macedoine,mégalomanie,macedoine*,meɡalɔmani,Macedonia,megalomania,0.9,0.3,0.1354166666666666,0.1458333333333333,1.425,0.1458333333333333,7,hard_negative,0,,-10.822649
67,1547,durant,durant,ˈdʊrənt,dyʀɑ̃,during,during,0.8571428571428571,0.3333333333333333,0.3784722222222221,0.4236111111111111,3.1875,0.40625,0,loan,1,,5.268291
68,595,brassiere,brassière,brassiere*,bʀasjə̀ʀ,brassiere,brassiere,0.7,0.3333333333333333,0.2523148148148147,0.3009259259259259,2.375,0.2777777777777778,1,loan,1,,6.1096783
69,282,bandage,annaliste,ˈbændɪʤ,ɑnalist,bandage,annalists,1.0,0.7142857142857143,0.3601190476190476,0.4047619047619047,4.303571428571429,0.3928571428571428,6,random,0,437.0,-20.121433
70,149,amende,amende,amende*,amɑ̃d,fine,fine,0.5714285714285714,0.3333333333333333,0.3263888888888889,0.3611111111111111,2.708333333333333,0.3576388888888888,0,loan,1,,0.6312848
71,1501,domestique,domestique,domestique*,dɔmɛstik,domestic,domestic,0.5454545454545454,0.2,0.1916666666666667,0.2125,1.55,0.2125,0,loan,1,,5.1770177
72,509,blouson,blouson,blouson*,bluzɔ̃,jacket,jacket,0.625,0.2857142857142857,0.2767857142857143,0.3035714285714285,2.2142857142857144,0.3035714285714285,0,loan,1,,4.5997443
73,828,celeste,céleste,səˈlɛst,selɛst,celeste,celestial,0.2857142857142857,0.0,0.0138888888888888,0.0138888888888888,0.125,0.0138888888888888,1,loan,1,,2.1618805
74,12,vain,seul,veɪn,sœl,vain,only,1.0,0.75,0.3177083333333333,0.3541666666666666,2.875,0.34375,4,synonym,0,,-1.3541205
75,2475,manicure,manucure,ˈmænɪkjər,manykyʀ,manicure,manicure,0.6666666666666666,0.125,0.1588541666666666,0.1927083333333333,1.578125,0.1796875,1,loan,1,,-5.493288
76,2290,jeune premier,jeune premier,jeune* prɛˈmɪr,ʒœnə pʀɑ̃jəʀ,young first,young first,0.7857142857142857,0.2727272727272727,0.1912878787878787,0.2196969696969697,2.3295454545454546,0.2007575757575757,0,loan,1,,4.7682114
77,2338,lames,lame,lames*,lam,blades,lame,0.5,0.4,0.3625,0.4,2.9,0.4,1,loan,1,,1.7260631
78,7510,emery,obolus,ˈɛməri,ɔbɔly,emery,obolus,1.0,0.2,0.0833333333333333,0.0999999999999999,1.3,0.0833333333333333,6,hard_negative,0,,-3.1520796
79,639,tedious,fastidieux,ˈtidiəs,fastidjœ,tedious,tedious,0.75,0.5,0.3255208333333333,0.3645833333333333,3.640625,0.3463541666666667,6,synonym,0,,-12.612277
80,7579,entrepreneuse,maîtresse en titre,entrepreneuse*,maitʀɛsə ən titʀ,entrepreneur,titular mistress,0.875,0.4285714285714285,0.1874999999999999,0.2261904761904762,2.9732142857142856,0.1949404761904762,12,hard_negative,0,,-26.978046
81,38,counsel,réprouver,ˈkaʊnsəl,ʀepʀuvəʀ,counsel,reprove,0.875,0.625,0.2708333333333333,0.3072916666666667,3.578125,0.2838541666666667,7,synonym,0,,-9.538645
82,6993,cinephile,pâte brisée,cinephile*,patə bʀize,cinephile,pastry,0.9,0.3333333333333333,0.0717592592592592,0.074074074074074,1.0833333333333333,0.0717592592592592,8,hard_negative,0,,-9.641663
83,197,apartment,appartement,əˈpɑrtmənt,apaʀtəmɑ̃,apartment,apartment,0.8,0.3333333333333333,0.2013888888888889,0.2361111111111111,2.4722222222222223,0.2129629629629629,2,loan,1,,4.1184688
84,230,arc-boutant,arc-boutant,arc-boutant*,aʀk-butɑ̃,arc-butan,arc-butan,0.5833333333333334,0.4,0.3041666666666666,0.3416666666666667,2.5375,0.33125,0,loan,1,,0.7977423
85,2383,lineic,linéique,lineic*,lineik,lineic,linear,0.2857142857142857,0.1666666666666666,0.0069444444444444,0.0069444444444444,0.0833333333333333,0.0069444444444444,4,loan,1,,-4.901767
86,2278,jasmine,jasmin,ˈʤæzmɪn,ʒasmɛ̃,jasmine,jasmin,0.8571428571428571,0.4,0.2666666666666667,0.3166666666666666,3.15,0.2666666666666667,1,loan,1,,4.152865
87,9764,begonia,beau + lieu,bɪˈgoʊnjə,bəo + ljø,begonia,beautiful + place,0.7777777777777778,0.2857142857142857,0.1755952380952381,0.1904761904761904,1.6428571428571428,0.1904761904761904,8,hard_negative,0,,-7.3457713
88,2271,jalousie,jalousie,jalousie*,ʒaluzi,jealousy,jealousy,0.5555555555555556,0.375,0.2526041666666667,0.28125,2.484375,0.2786458333333333,0,loan,1,,5.728444
89,291,auteur,auteur,auteur*,otœʀ,author,author,0.8571428571428571,0.3333333333333333,0.3541666666666667,0.4027777777777777,3.020833333333333,0.3888888888888888,0,loan,1,,3.661179
90,436,béguin,béguin,béguin*,beɡɥɛ̃,béguin,béguin,0.8571428571428571,0.6,0.1375,0.1666666666666666,3.575,0.1375,0,loan,1,,3.1877785
91,3643,traumatize,traumatiser,ˈtrɔməˌtaɪz,tʀomatizəʀ,traumatize,traumatize,0.8181818181818182,0.2,0.1624999999999999,0.1833333333333333,1.65,0.1708333333333333,2,loan,1,,4.18215
92,7871,gourmandise,chardon béni,gourmandise*,ʃaʀdɔn beni,gluttony,blessed thistle,0.9166666666666666,0.4,0.14375,0.1625,2.3875,0.14375,10,hard_negative,0,,-8.732852
93,725,cambré,cambré,cambré*é,kɑ̃bʀe,camber,camber,0.875,0.6,0.2946428571428571,0.3452380952380953,2.5892857142857144,0.3303571428571428,0,loan,1,,2.2309484
94,359,billet-doux,bahut,billet-doux*,bay,soft ticket,very,0.9166666666666666,0.7,0.6437499999999999,0.7083333333333333,5.175,0.7083333333333333,9,random,0,623.0,-5.4000344
95,40,misfortune,malheur,mɪsˈfɔrʧən,malœʀ,misfortune,misfortune,0.9,0.5,0.3880208333333333,0.4375,3.515625,0.4296875,8,synonym,0,,-10.537841
96,3392,sell,selle,sɛl,sɛl,sell,of this,0.0,0.0,0.0,0.0,0.0,0.0,1,loan,1,,1.1282046
97,250,worthless,éhonté,ˈwərθləs,eɔ̃te,worthless,shameless,1.0,0.5714285714285714,0.4523809523809524,0.5059523809523809,4.160714285714286,0.5,8,synonym,0,,-6.4191914
98,236,tasteful,acceptable,ˈteɪstfəl,aksɛptabl,tasteful,acceptable,0.7777777777777778,0.5555555555555556,0.2384259259259259,0.2731481481481481,3.888888888888889,0.25,8,synonym,0,,-12.692668
99,2377,limaille,limaille,limaille*,limel,filings,filings,0.5555555555555556,0.375,0.34375,0.3802083333333333,2.78125,0.3802083333333333,0,loan,1,,2.9969194
100,589,bound,redevable,baʊnd,ʀədəvabl,bound,indebted,1.0,0.75,0.4296875,0.4739583333333333,4.1875,0.46875,9,synonym,0,,-14.43659
101,1317,debacle,débâcle,dəˈbɑkəl,debakl,debacle,debacle,0.5,0.1428571428571428,0.1488095238095238,0.1666666666666666,1.25,0.1636904761904762,2,loan,1,,3.2016125
102,310,elude,éviter de,ɪˈlud,evitəʀ d,elude,avoid,0.875,0.5714285714285714,0.4375,0.4821428571428571,3.928571428571429,0.4821428571428571,6,synonym,0,,-6.7581043
103,383,baroque,baroque,bəroʊk,baʀɔk,baroque,baroque,0.6666666666666666,0.1666666666666666,0.1979166666666667,0.2361111111111111,1.7708333333333333,0.2222222222222222,0,loan,1,,2.7344844
104,1925,fourchette,fourchette,fourchette*,fuʀʃɛt,fork,fork,0.7272727272727273,0.5,0.3916666666666666,0.4416666666666666,3.325,0.43125,0,loan,1,,9.0133915
105,5025,haute couture,raconteur,hət kuˈtʊr,ʀakɔ̃tœʀ,high fashion,raconteur,0.8,0.125,0.1953125,0.21875,1.765625,0.2057291666666666,8,hard_negative,0,,-6.5077357
106,687,latent,ambiguë,ˈleɪtənt,ɑ̃biɡ̈,latent,ambiguous,1.0,0.7142857142857143,0.4821428571428571,0.5297619047619048,4.071428571428571,0.5208333333333333,7,synonym,0,,-6.3526244
107,2630,profile,plural,ˈproʊˌfaɪl,plyʀal,profile,plural,0.7,0.375,0.2864583333333333,0.328125,2.671875,0.3098958333333333,5,hard_negative,0,,-3.0094764
108,229,aven,banneret,ɑˈveɪn,bɑnəʀɛ,aven,the banner,1.0,0.6666666666666666,0.2881944444444445,0.3333333333333333,4.145833333333333,0.3055555555555555,6,random,0,366.0,-14.502197
109,8680,ratafia,salariat,ratafia*,salaʀja,ratafia,employee,0.625,0.5714285714285714,0.0952380952380952,0.119047619047619,1.9285714285714288,0.0952380952380952,4,hard_negative,0,,-6.952225
110,1336,decapod,décapode,decapod*,dekapɔd,decapod,decapod,0.375,0.1428571428571428,0.0119047619047619,0.0119047619047619,0.1071428571428571,0.0119047619047619,2,loan,1,,2.6055167
111,1616,emollient,émollient,emollient*,emɔljɛ̃,emollient,emollient,0.7,0.3333333333333333,0.3287037037037036,0.3611111111111111,2.7916666666666665,0.3564814814814814,1,loan,1,,3.6208296
112,2461,peau d'orange,bois d'arc,peau* d'orange*,bwas d'aʀk,Orange peel,wooden bow,0.6666666666666666,0.5,0.2916666666666666,0.3333333333333333,3.6375,0.3125,9,hard_negative,0,,-4.710561
113,662,busk,busc,bəsk,bysk,busk,busc,0.25,0.0,0.0520833333333333,0.0520833333333333,0.5625,0.0520833333333333,1,loan,1,,2.238963
114,1030,dwindle,diminuer,dˈwɪndəl,diminyʀ,dwindle,decrease,0.75,0.4285714285714285,0.1875,0.2142857142857142,3.2857142857142856,0.1875,5,synonym,0,,-9.739294
115,80,boldness,audace,ˈboʊldnəs,odaz,boldness,audacity,0.7777777777777778,0.5,0.4739583333333333,0.5208333333333334,3.8125,0.5208333333333334,7,synonym,0,,-13.61688
116,1976,galette,galette,galette*,ɡalɛt,pancake,pancake,0.625,0.5,0.3402777777777777,0.3819444444444445,3.6666666666666665,0.3576388888888888,0,loan,1,,-0.32494193
117,2937,phenakistoscope,phénakistiscope,phenakistoscope*,fenakistiskɔp,phenakistoscope,phenakistiscope,0.4375,0.2,0.1375,0.1527777777777778,1.1916666666666669,0.1513888888888889,2,loan,1,,8.089769
118,1851,feu de joie,feu de joie,feu* də ʒwɑ,fəy də ʒwa,bonfire,bonfire,0.3636363636363636,0.0,0.0234375,0.0260416666666666,0.25,0.0234375,0,loan,1,,4.2868805
119,2248,intertextuality,intertextualité,intertextuality*,ɛ̃tɛʀtɛkstɥalite,intertextuality,intertextuality,0.625,0.2,0.1361111111111111,0.1611111111111111,1.575,0.1361111111111111,1,loan,1,,10.999121
120,272,heighten,augmenter,ˈhaɪtən,oɡmɑ̃təʀ,heighten,increase,0.75,0.5714285714285714,0.2678571428571429,0.2976190476190475,3.4642857142857144,0.2827380952380952,7,synonym,0,,-6.228316
121,592,magnanimous,généreuse,mægˈnænəməs,ʒeneʀœz,magnanimous,generous,0.9090909090909092,0.4444444444444444,0.2708333333333333,0.3009259259259259,2.7222222222222223,0.2916666666666667,8,synonym,0,,-10.173643
122,207,au courant,bouton,oʊ ˈkʊrənt,butɔ̃,aware,button,1.0,0.75,0.5260416666666667,0.5833333333333334,4.65625,0.5729166666666667,7,random,0,325.0,-14.426186
123,995,citronella,citronnelle,ˌsɪtrɑˈnɛlə,sitʀɔnɛl,citronella,lemongrass,0.5454545454545454,0.1111111111111111,0.1388888888888889,0.162037037037037,1.2083333333333333,0.1504629629629629,2,loan,1,,-1.9464297
124,3504,suraddition,suraddition,suraddition*,syʀadisjɔ̃,suraddition,suraddition,0.6666666666666666,0.2727272727272727,0.2045454545454545,0.231060606060606,1.9090909090909087,0.2196969696969697,0,loan,1,,2.8629346
125,2097,grandiose,grandiose,ˌgrændiˈoʊs,ɡʀɑ̃djɔz,grandiose,grandiose,0.9090909090909092,0.5,0.2369791666666666,0.2864583333333333,3.46875,0.25,0,loan,1,,8.581749
126,864,remorseless,sans remords,rɪˈmɔrsləs,sɑ̃s ʀəmɔʀ,remorseless,without remorse,1.0,0.6666666666666666,0.2800925925925925,0.3333333333333333,3.9166666666666665,0.2939814814814814,10,synonym,0,,-12.796496
127,2187,houri,houri,houri*,uʀi,houri,houri,0.6666666666666666,0.4,0.3916666666666667,0.45,3.275,0.4333333333333333,0,loan,1,,3.7773468
128,3769,vitrine,vitrine,vitrine*,vitʀin,showcase,showcase,0.375,0.1428571428571428,0.1517857142857142,0.1785714285714285,1.3035714285714286,0.1666666666666666,0,loan,1,,3.02236
129,2748,numismatics,numismatique,ˌnumɪsˈmætɪks,nymismatik,numismatics,numismatics,0.5384615384615384,0.0909090909090909,0.0946969696969696,0.1022727272727272,0.75,0.1022727272727272,3,loan,1,,5.157469
130,2643,morsure,morsure,morsure*,mɔʀsyʀ,bite,bite,0.75,0.1428571428571428,0.181547619047619,0.2261904761904762,1.6785714285714286,0.2023809523809523,0,loan,1,,6.0812607
131,8838,senile,céréale,ˈsiˌnaɪl,seʀeal,senile,cereal,0.625,0.1666666666666666,0.0763888888888889,0.0833333333333333,0.9375,0.0763888888888889,5,hard_negative,0,,-3.6802247
132,2782,robe decollete,décolleté,roʊb decollete*,dekɔləte,dress neckline,low-cut,0.6666666666666666,0.4615384615384615,0.3541666666666666,0.3974358974358974,2.9038461538461537,0.3974358974358974,7,hard_negative,0,,-8.662479
133,6355,aliment,à la carte,aliment*,a la kaʀt,food,à la carte,0.7777777777777778,0.2857142857142857,0.0952380952380952,0.1011904761904761,1.375,0.0952380952380952,8,hard_negative,0,,-5.418517
134,5048,hydrate,à outrance,ˈhaɪˌdreɪt,a utʀɑ̃s,hydrate,excessive,0.9,0.25,0.2942708333333333,0.3333333333333333,2.640625,0.3203125,7,hard_negative,0,,-3.4060507
135,2695,nationalism,nationalisme,ˈnæʃənəˌlɪzəm,nasjɔnalism,nationalism,nationalism,0.7692307692307693,0.1818181818181818,0.1856060606060605,0.2121212121212121,1.5909090909090908,0.1856060606060605,1,loan,1,,-9.025341
136,659,covetous,miser,covetous*,mizəʀ,covetous,miser,1.0,0.625,0.4114583333333333,0.4583333333333333,4.0,0.4505208333333333,7,synonym,0,,-6.534863
