,Unnamed: 0.1,loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,label,label_bin,Unnamed: 0,DNNlogits_modelpredicted
11,434,boutade,argot,boutade*,aʀɡo,quip,slang,0.875,0.7142857142857143,0.4761904761904762,0.5297619047619048,4.5,0.5178571428571429,7,random,0,773.0,-5.869755
12,2047,girolle,girolle,girolle*,ʒiʀɔl,girolle,girolle,0.75,0.5,0.3229166666666667,0.3888888888888889,3.9791666666666665,0.3402777777777777,0,loan,1,,5.6975126
13,1532,drap,drap,drap*,dʀa,drap,drap,0.6,0.25,0.265625,0.3125,2.28125,0.2916666666666667,0,loan,1,,4.4190154
14,2153,hautbois,hautbois,hautbois*,otbwa,oboe,oboe,0.7777777777777778,0.5,0.3802083333333333,0.421875,3.390625,0.4166666666666667,0,loan,1,,3.721713
15,146,depth,une dépression,dɛpθ,ynə depʀɛsjɔ̃,depth,depression,0.8461538461538461,0.6363636363636364,0.5776515151515151,0.6439393939393939,4.659090909090909,0.6439393939393939,12,synonym,0,,-17.752628
16,4521,dubonnet,chiffonade,dubonnet*,ʃifɔnad,dubonnet,crumpling,0.8888888888888888,0.125,0.1796875,0.1927083333333333,1.640625,0.1901041666666666,8,hard_negative,0,,-7.6358805
17,705,calambac,calambac,calambac*,kalɑ̃bak,calambac,calambac,0.5555555555555556,0.375,0.1354166666666666,0.1510416666666666,1.1875,0.1484375,0,loan,1,,6.877795
18,125,alizarin,alizarine,alizarin*,alizaʀin,alizarin,alizarine,0.2222222222222222,0.0,0.0208333333333333,0.03125,0.234375,0.0208333333333333,1,loan,1,,3.1632173
19,11109,élitists,arriviste,éélitists*,aʀʀivist,elitists,upstart,0.6,0.5,0.1736111111111111,0.199074074074074,1.9722222222222223,0.1828703703703703,5,hard_negative,0,,-5.6056795
20,2403,longeron,longeron,longeron*,lɔ̃ʒəʀɔ̃,longeron,longeron,0.8888888888888888,0.2857142857142857,0.2202380952380952,0.244047619047619,2.232142857142857,0.2321428571428571,0,loan,1,,8.2367325
21,3109,prude,prude,prud,pʀyd,prude,prude,0.5,0.0,0.0520833333333333,0.0729166666666666,0.59375,0.0520833333333333,0,loan,1,,1.3012681
22,2749,objective,objectif,əˈbʤɛktɪv,ɔbʒɛktif,objective,goal,0.5555555555555556,0.125,0.1302083333333333,0.140625,1.03125,0.140625,2,loan,1,,3.6545174
23,5458,omoplate,antibiotique,omoplate*,ɑ̃tibjɔtik,shoulder blades,antibiotic,0.9,0.2222222222222222,0.2083333333333333,0.2268518518518518,2.333333333333333,0.2199074074074073,10,hard_negative,0,,-11.985882
24,1648,encoubert,encoubert,encoubert*,ɑ̃kubɛʀ,covered,covered,0.8,0.4444444444444444,0.3472222222222221,0.3888888888888889,2.9027777777777777,0.3773148148148147,0,loan,1,,6.2690907
25,257,ascendeur,ascendeur,ascendeur*,asɑ̃dœʀ,ascender,ascender,0.7,0.3333333333333333,0.3449074074074074,0.3888888888888889,2.9027777777777777,0.3773148148148147,0,loan,1,,3.7683587
26,1335,decapitate,décapiter,diˈkæpəˌteɪt,dekapitəʀ,decapitate,decapitate,0.6666666666666666,0.2,0.1395833333333333,0.1541666666666666,1.4875,0.1479166666666666,4,loan,1,,-2.8124247
27,118,fragile,fragile,ˈfræʤəl,fʀaʒil,fragile,fragile,0.7142857142857143,0.1666666666666666,0.2013888888888888,0.2291666666666666,1.7291666666666667,0.2152777777777778,0,synonym,0,,-4.8694754
28,389,bois durci,agitation,bwɑ durci*,aʒitasjɔ̃,hardened wood,agitation,1.0,0.5,0.1927083333333333,0.2135416666666666,3.78125,0.1927083333333333,9,random,0,683.0,-14.228363
29,645,brut,brut,brut,bʀy,brut,brut,0.75,0.25,0.28125,0.3229166666666667,2.40625,0.3020833333333333,0,loan,1,,1.4434319
30,482,brunette,arbitragiste,bruˈnɛt,aʀbitʀaʒist,brunette,arbitrageurs,0.8181818181818182,0.5454545454545454,0.4696969696969697,0.5227272727272726,4.1477272727272725,0.5151515151515151,8,random,0,853.0,-19.872707
31,2143,hachereau,hacher,hachereau*,aʃəʀ,flake cleaver,chop,0.9,0.6666666666666666,0.5324074074074074,0.6064814814814815,4.555555555555555,0.5949074074074073,3,loan,1,,6.0434246
32,3230,rendition,rendition,rɛnˈdɪʃən,ʀɑ̃disjɔ̃,rendition,rendition,1.0,0.375,0.234375,0.2708333333333333,2.8125,0.2447916666666666,0,loan,1,,4.024811
33,1139,corbeille,corbeille,corbeille*,kɔʀbɛjl,basket,basket,0.8,0.3333333333333333,0.2430555555555555,0.2777777777777778,2.1944444444444446,0.2638888888888889,0,loan,1,,6.116178
34,1823,faubourg,faubourg,faubourg*,fobuʀɡ,faubourg,faubourg,0.6666666666666666,0.4285714285714285,0.2291666666666666,0.2678571428571428,2.9285714285714284,0.244047619047619,0,loan,1,,5.598388
35,3249,restauratrice,restauratrice,restauratrice*,ʀɛstoʀatʀiz,restorer,restorer,0.6428571428571429,0.2307692307692307,0.203525641025641,0.2403846153846154,1.865384615384616,0.219551282051282,0,loan,1,,-6.166031
36,2948,picayune,picaillon,ˌpɪkiˈjun,pikelɔ̃,picayune,picaillon,0.7777777777777778,0.1428571428571428,0.1994047619047619,0.2142857142857142,1.9821428571428568,0.2113095238095237,5,loan,1,,4.0662556
37,3361,sarabande,sarabande,sarabande*,saʀabɑ̃d,sarabande,sarabande,0.5,0.2222222222222222,0.2314814814814815,0.2638888888888889,1.9583333333333333,0.2523148148148147,0,loan,1,,5.5003405
38,4165,coquecigrue,baccalauréat,coquecigrue*,bakkaloʀea,coquecigrue,baccalaureate,0.9166666666666666,0.3,0.1520833333333333,0.1666666666666666,2.4125,0.1520833333333333,11,hard_negative,0,,-9.601541
39,1444,diabase,diabase,ˈdaɪəˌbeɪs,djabaz,diabase,diabase,0.8,0.375,0.2604166666666667,0.2916666666666667,2.359375,0.2864583333333333,0,loan,1,,5.8763723
40,1752,estrade,estrade,estrade*,ɛstʀad,platform,platform,0.5,0.1428571428571428,0.1577380952380952,0.1845238095238095,1.3392857142857142,0.1726190476190476,0,loan,1,,3.9213388
41,335,weak,faible,wik,fɛbl,weak,weak,1.0,0.75,0.3802083333333333,0.40625,4.15625,0.4010416666666666,6,synonym,0,,-11.5304165
42,700,cahoots,cahute,kəˈhuts,kayt,cahoots,say,0.7142857142857143,0.3333333333333333,0.3298611111111111,0.3611111111111111,2.708333333333333,0.3611111111111111,3,loan,1,,3.2698245
43,694,cafétéria,cafétéria,cafétéria*,kafeteʀja,cafeteria,cafeteria,0.6,0.4444444444444444,0.0324074074074074,0.0462962962962963,0.5277777777777778,0.0324074074074074,0,loan,1,,3.0081859
44,1599,embonpoint,embonpoint,embonpoint*,ɑ̃bɔ̃pɔɛ̃,overweight,overweight,0.8181818181818182,0.4,0.4041666666666666,0.4416666666666666,3.3,0.4395833333333333,0,loan,1,,6.0401106
45,252,shameless,éhonté,ˈʃeɪmləs,eɔ̃te,shameless,shameless,0.875,0.5714285714285714,0.4494047619047618,0.4880952380952381,4.035714285714286,0.4880952380952381,8,synonym,0,,-5.2912283
46,1112,conservatory,conservatoire,kənˈsərvətɔri,kɔ̃sɛʀvatwaʀ,conservatory,conservatoire,0.6923076923076923,0.25,0.1666666666666666,0.2013888888888888,2.239583333333333,0.1736111111111111,2,loan,1,,5.241791
47,3178,ramollissement,ramollissement,ramollissement*,ʀamɔlisəmɑ̃,softening,softening,0.6,0.2857142857142857,0.2931547619047619,0.3244047619047619,2.4017857142857144,0.3169642857142857,0,loan,1,,7.5259724
48,803,queer,queer,kwɪr,kəʀ,queer,queer,0.75,0.25,0.2864583333333333,0.3333333333333333,2.53125,0.3125,0,synonym,0,,-2.9098074
49,1575,ecrasite,écrasite,ecrasite*,ekʀazit,crushed,crushes,0.5555555555555556,0.25,0.1432291666666666,0.1666666666666666,1.234375,0.15625,1,loan,1,,6.0785666
50,8943,tant pis,cinéphile,tænt pis*,sinefil,too bad,cinephile,0.7777777777777778,0.2857142857142857,0.0892857142857142,0.1011904761904761,2.017857142857143,0.0892857142857142,7,hard_negative,0,,-10.999633
51,74,indifference,insouciance,ˌɪnˈdɪfərəns,ɛ̃susjɑ̃s,indifference,recklessness,0.9166666666666666,0.4,0.34375,0.3874999999999999,3.1875,0.3770833333333333,7,synonym,0,,-8.584436
52,31,inflexible,inflexible,ˌɪnˈflɛksəbəl,ɛ̃fləɡzibl,inflexible,inflexible,0.6923076923076923,0.1818181818181818,0.1950757575757576,0.2121212121212121,1.6136363636363635,0.2121212121212121,0,synonym,0,,-8.708415
53,1442,dey,dey,deɪ,dɛj,de,de,0.6666666666666666,0.3333333333333333,0.0416666666666666,0.0555555555555555,0.875,0.0416666666666666,0,loan,1,,3.216362
54,445,braquemard,ballottement,braquemard*,balɔtəmɑ̃,dodger,ballottement,0.8181818181818182,0.5,0.3208333333333333,0.3708333333333333,3.5875,0.3479166666666666,9,random,0,790.0,-9.335496
55,619,marvellous,extraordinaire,ˈmɑrvələs,ɛkstʀaɔʀdinɛʀ,marvellous,extraordinaire,1.0,0.6923076923076923,0.4342948717948718,0.4903846153846153,4.019230769230769,0.4743589743589744,12,synonym,0,,-18.424004
56,3701,vacherin,vacherin,vacherin*,vaʃəʀɛ̃,vacherin,vacherin,0.7777777777777778,0.375,0.2864583333333333,0.3229166666666666,2.5625,0.3098958333333333,0,loan,1,,9.195826
57,815,causeuse,plural,causeuse*,plyʀal,loveseat,plural,1.0,0.75,0.3307291666666667,0.3697916666666667,3.734375,0.3567708333333333,7,loan,1,,6.17624
58,213,aubaine,briolette,aubaine*,bʀjɔlɛt,bargain,briolette,1.0,0.8571428571428571,0.2619047619047619,0.3035714285714285,5.0,0.2619047619047619,8,random,0,333.0,-11.833808
59,2891,patissier,pâtissier,patissier*,patisjəʀ,patissier,pastry chef,0.5,0.2222222222222222,0.1388888888888889,0.162037037037037,1.3611111111111112,0.1481481481481481,1,loan,1,,4.4681206
60,2485,maquis,maquis,maquis*,maki,maquis,maquis,0.5714285714285714,0.3333333333333333,0.3090277777777777,0.3402777777777778,2.5,0.3402777777777778,0,loan,1,,4.269493
61,461,brilliance,badiane,ˈbrɪljəns,badjan,brilliance,badiane,0.6666666666666666,0.375,0.265625,0.296875,2.5625,0.296875,5,random,0,818.0,-3.5170238
62,101,allonge,bourgeoise,allonge*,buʀʒəwaz,elongate,bourgeois,1.0,0.5,0.3645833333333333,0.3958333333333333,3.8125,0.3880208333333333,8,random,0,148.0,-10.660765
63,163,amusement,amusement,əmˈjuzmənt,amyzəmɑ̃,amusement,amusement,0.8,0.4444444444444444,0.2800925925925926,0.3148148148148148,3.0416666666666665,0.3032407407407407,0,loan,1,,1.2599173
64,3515,syndical,syndical,syndical*,sɛ̃dikal,union,union,0.4444444444444444,0.25,0.1458333333333333,0.15625,1.25,0.15625,0,loan,1,,4.4975977
65,1801,fabric,fabrique,ˈfæbrɪk,fabʀik,fabric,made,0.5714285714285714,0.0,0.0347222222222222,0.0486111111111111,0.3541666666666667,0.0347222222222222,3,loan,1,,3.4581847
66,1651,endocrine,endocrine,ˈɛndoʊˌkraɪn,ɑ̃dɔkʀin,endocrine,endocrine,0.75,0.3,0.3145833333333333,0.3541666666666666,2.6125,0.3437499999999999,0,loan,1,,3.5682166
67,177,angelot,angelot,angelot*,ɑ̃ʒəlo,angelot,angelot,0.75,0.3333333333333333,0.21875,0.2361111111111111,2.25,0.2326388888888888,0,loan,1,,4.394128
68,240,areole,aréole,areole*,aʀeɔl,areole,areola,0.5714285714285714,0.1666666666666666,0.1840277777777778,0.2152777777777778,1.5625,0.2013888888888888,1,loan,1,,2.459519
69,888,charbon,charbon,charbon*,ʃaʀbɔ̃,coal,coal,0.75,0.4285714285714285,0.3095238095238095,0.3511904761904761,2.75,0.3363095238095238,0,loan,1,,3.4878993
70,2423,lurch,lâcher,lərʧ,laʃəʀ,lurch,let go,0.8,0.4,0.3958333333333333,0.45,3.275,0.4333333333333333,4,loan,1,,2.161034
71,2585,millime,millime,millime*,mijim,millimeter,millimeter,0.5,0.2857142857142857,0.2916666666666666,0.3214285714285714,2.6607142857142856,0.318452380952381,0,loan,1,,0.5213801
72,1203,coutil,coutil,coutil*,kuti,ticking,ticking,0.5714285714285714,0.5,0.3090277777777777,0.3402777777777778,2.5,0.3402777777777778,0,loan,1,,2.5560822
73,759,doubtful,précaire,ˈdaʊtfəl,pʀekɛʀ,doubtful,precarious,1.0,0.5714285714285714,0.2708333333333333,0.3035714285714285,3.0,0.2827380952380952,8,synonym,0,,-6.1305923
74,288,colossal,mammouth,kəˈlɑsəl,mɑmut,colossal,mammoth,0.875,0.5714285714285714,0.375,0.4107142857142856,3.803571428571429,0.4047619047619047,8,synonym,0,,-12.71664
75,879,miserable,misérable,ˈmɪzərəbəl,mizeʀabl,miserable,wretched,0.6,0.1111111111111111,0.1458333333333333,0.1666666666666666,1.2638888888888888,0.1574074074074073,1,synonym,0,,-1.1290834
76,975,entirely,entièrement,ɪnˈtaɪərli,ɑ̃sjə̀ʀəmɑ̃,entirely,entirely,0.9090909090909092,0.5555555555555556,0.2523148148148147,0.2916666666666667,3.458333333333333,0.261574074074074,5,synonym,0,,-4.3562903
77,1810,falbala,falbala,falbala*,falbala,falbala,falbala,0.125,0.0,0.0,0.0,0.0,0.0,0,loan,1,,3.4014468
78,819,cavin,cavin,ˈkævɪn,kavɛ̃,cavin,cavin,0.6666666666666666,0.2,0.2,0.2166666666666666,1.65,0.2166666666666666,0,loan,1,,6.6306276
79,1750,estampie,estampie,estampie*,ɛstɑ̃pi,stamp,stamp,0.5555555555555556,0.25,0.2421875,0.2708333333333333,2.0,0.2682291666666666,0,loan,1,,0.06519139
80,1215,craquelure,craquelure,craquelure*,kʀakəlyʀ,craquelure,craquelure,0.8181818181818182,0.3,0.2291666666666666,0.2708333333333333,2.05,0.2541666666666667,0,loan,1,,3.6776385
81,2425,luthier,luthier,luthier*,lytjəʀ,luthier,luthier,0.75,0.1428571428571428,0.181547619047619,0.2142857142857142,1.821428571428572,0.1964285714285714,0,loan,1,,4.6715946
82,1437,develop,développer,dɪˈvɛləp,devəlɔpəʀ,develop,to develop,0.6666666666666666,0.2222222222222222,0.2152777777777778,0.2407407407407407,1.805555555555556,0.2407407407407407,4,loan,1,,3.3237486
83,23,harmony,harmonie,ˈhɑrməni,aʀmɔni,harmony,harmony,0.625,0.1428571428571428,0.1666666666666666,0.1964285714285714,1.4821428571428572,0.181547619047619,2,synonym,0,,-7.9910526
84,1682,entr'acte,entracte,entr'acte*,ɑ̃tʀakt,entr'acte,intermission,0.7,0.375,0.2708333333333333,0.3072916666666667,2.328125,0.2942708333333333,1,loan,1,,6.059742
85,475,bikini,bikini,bɪˈkini,bikini,bikini,bikini,0.2857142857142857,0.0,0.0069444444444444,0.0069444444444444,0.0416666666666666,0.0069444444444444,0,loan,1,,2.409457
86,3194,reactionary,réactionnaire,riˈækʃəˌnɛri,ʀeaksjɔnɛʀ,reactionary,reactionary,0.75,0.2,0.1583333333333333,0.2041666666666666,2.0,0.1583333333333333,4,loan,1,,4.5358925
87,1637,en rapport,en rapport,ɛn ræˈpɔr,ən ʀapɔʀ,a report,a report,0.5555555555555556,0.0,0.0535714285714285,0.0773809523809524,0.6071428571428571,0.0535714285714285,0,loan,1,,1.1422653
88,1701,epaulette,épaulette,epaulette*,epolɛt,epaulette,epaulette,0.6,0.3333333333333333,0.3148148148148148,0.3472222222222222,2.555555555555556,0.3472222222222222,1,loan,1,,2.2101905
89,1194,courante,courante,courante*,kuʀɑ̃t,current,current,0.7777777777777778,0.5,0.3776041666666667,0.4270833333333333,3.171875,0.4140625,0,loan,1,,5.123414
90,48,accomplishment,accomplissement,əˈkɑmplɪʃmənt,akkɔ̃plisəmɑ̃,accomplishment,accomplishment,0.7692307692307693,0.4166666666666667,0.1961805555555555,0.2222222222222222,3.03125,0.2048611111111111,2,loan,1,,6.0792694
91,604,rational,son,ˈræʃənəl,sɔ̃,rational,son,1.0,0.7142857142857143,0.6607142857142857,0.7380952380952381,5.428571428571429,0.7380952380952381,6,synonym,0,,-8.043178
92,4596,en cabochon,acétylène,ɛn cabochon*,azetilə̀n,cabochon,acetylene,0.9166666666666666,0.4,0.2583333333333333,0.2833333333333334,2.4125,0.2791666666666667,10,hard_negative,0,,-12.844
93,2365,liaison,liaison,liˈeɪˌzɑn,ljɛzɔ̃,liaison,liaison,0.7777777777777778,0.4285714285714285,0.3035714285714285,0.3392857142857143,2.732142857142857,0.3303571428571428,0,loan,1,,4.4440145
94,2852,parfilage,parfilage,parfilage*,paʀfilaʒ,parfiling,parfiling,0.4,0.125,0.0494791666666666,0.0677083333333333,1.109375,0.0494791666666666,0,loan,1,,3.6101713
95,2189,huissier de justice,huissier de justice,huissier* də ˈʤəstɪs,ɥisjəʀ də ʒystiz,bailiff,bailiff,0.6,0.2666666666666666,0.1763888888888889,0.2055555555555555,2.1666666666666665,0.1833333333333333,0,loan,1,,8.511499
96,882,chapeau,chapeau,chapeau*,ʃapo,hat,hat,0.75,0.5714285714285714,0.4107142857142857,0.4583333333333333,3.5535714285714284,0.4553571428571428,0,loan,1,,4.6218514
97,880,chanteur,chanteur,chanteur*,ʃɑ̃tœʀ,singer,singer,0.8888888888888888,0.5,0.3958333333333333,0.4479166666666667,3.46875,0.4322916666666667,0,loan,1,,7.02522
98,210,au naturel,au courant,oʊ naturel*,o kuʀɑ̃,Natural,aware,0.7272727272727273,0.5555555555555556,0.4583333333333333,0.5138888888888888,3.861111111111111,0.5,6,random,0,329.0,1.7742859
99,4221,coups d'état,custode,kuz d'état*,kystɔd,coup d'etat,caretaker,0.8181818181818182,0.1428571428571428,0.2630208333333333,0.2864583333333332,2.125,0.2864583333333332,9,hard_negative,0,,-0.353262
100,6677,braggart,bralette,braggart*,bʀalɛt,braggart,bralette,0.6666666666666666,0.3333333333333333,0.1180555555555555,0.1666666666666666,2.3125,0.1180555555555555,5,hard_negative,0,,-2.8406608
101,1588,élan vital,élan vital,éélan* ˈvaɪtəl,elan vital,élan vital,élan vital,0.5,0.2222222222222222,0.178030303030303,0.1969696969696969,1.4545454545454546,0.1969696969696969,0,loan,1,,4.2748365
102,1805,facette,facette,facette*,fazɛt,facet,facet,0.625,0.4285714285714285,0.2976190476190476,0.3273809523809524,2.517857142857143,0.3244047619047618,0,loan,1,,4.351589
103,1961,furniment,fourniment,furniment*,fuʀnimɑ̃,supply,kit,0.5,0.2222222222222222,0.2384259259259259,0.2685185185185185,2.013888888888889,0.2569444444444444,1,loan,1,,4.4245725
104,916,chausse,chausse,ʧaʊs,ʃos,shoes,shoes,0.75,0.3333333333333333,0.1319444444444444,0.1527777777777777,2.833333333333333,0.1319444444444444,0,loan,1,,1.6157957
105,3754,villanelle,villanelle,villanelle*,vijanɛl,villanelle,villanelle,0.5454545454545454,0.3,0.3,0.3291666666666667,2.6125,0.3270833333333333,0,loan,1,,3.9201274
106,308,avenue,avenue,ˈævəˌnu,avəny,avenue,avenue,0.5714285714285714,0.0,0.0083333333333333,0.0083333333333333,0.1,0.0083333333333333,0,loan,1,,2.7428355
107,169,yield,rendement,jild,ʀɑ̃dɛmɑ̃,yield,yield,0.875,0.6666666666666666,0.4027777777777778,0.4513888888888888,4.520833333333333,0.4409722222222222,8,synonym,0,,-8.319456
108,39,reprove,réprouver,reprove*,ʀepʀuvəʀ,reprove,reprove,0.625,0.125,0.171875,0.2083333333333333,1.59375,0.1875,3,synonym,0,,0.78755444
109,3748,vichyssoise,vichyssoise,ˌviʃɪsˈwɑz,viʃiswaz,vichyssoise,vichyssoise,0.4,0.0,0.0130208333333333,0.015625,0.125,0.0130208333333333,0,loan,1,,3.592547
110,121,ambassade,embassadrie,ambassade*,ɑ̃basadʀi,embassy,embassadrie,0.5,0.3333333333333333,0.2129629629629629,0.2453703703703703,2.611111111111111,0.224537037037037,3,hard_negative,0,,-4.4065194
111,946,temporal,temporel,ˈtɛmpərəl,tɑ̃pɔʀəl,temporal,temporal,0.5555555555555556,0.125,0.1614583333333333,0.1875,1.453125,0.1744791666666666,1,synonym,0,,-5.2690377
112,180,effect,résultat,ˈifɛkt,ʀezylta,effect,result,0.8571428571428571,0.5714285714285714,0.3571428571428571,0.3988095238095238,3.446428571428572,0.3898809523809524,7,synonym,0,,-8.405668
113,77,ailette,boulangerie,ailette*,bulɑ̃ʒəʀi,ailette,bakery,0.8888888888888888,0.375,0.2447916666666666,0.2708333333333333,3.3125,0.2578124999999999,8,random,0,110.0,-15.043
114,1498,dolomite,dolomite,ˈdoʊləˌmaɪt,dɔlɔmit,dolomite,dolomite,0.6363636363636364,0.2222222222222222,0.2129629629629629,0.2361111111111111,1.7222222222222223,0.2361111111111111,0,loan,1,,0.09513074
115,1352,deess,déesse,deess*,deɛs,deess,goddess,0.5,0.2,0.1916666666666666,0.2083333333333333,1.5,0.2083333333333333,2,loan,1,,-0.0020207465
116,856,respect,estime,rɪˈspɛkt,ɛstim,respect,valued,0.875,0.5714285714285714,0.3125,0.3571428571428571,2.9642857142857144,0.3511904761904762,5,synonym,0,,-8.1620455
117,381,stuff,truc,stəf,tʀyk,stuff,thing,1.0,0.5,0.1927083333333333,0.2083333333333333,2.875,0.1927083333333333,4,synonym,0,,-4.5876303
118,1149,correct,correct,kərˈɛkt,kɔʀʀɛk,correct,correct,0.5714285714285714,0.3333333333333333,0.1527777777777777,0.1875,2.8125,0.1527777777777777,0,loan,1,,0.4220162
119,211,applique,appliqué,applique*,aplike,applique,appliqué,0.4444444444444444,0.25,0.2291666666666666,0.2552083333333333,1.875,0.2552083333333333,1,loan,1,,2.6383448
120,2676,muscat,muscat,ˈməskæt,myska,muscat,muscat,0.5714285714285714,0.1666666666666666,0.1875,0.2013888888888888,1.5833333333333333,0.2013888888888888,0,loan,1,,3.7102733
121,375,baragouin,baragouin,baragouin*,baʀaɡwɛ̃,baragouin,baragouin,0.7,0.375,0.1979166666666666,0.2291666666666666,2.640625,0.2083333333333333,0,loan,1,,6.701225
122,2861,parvenue,parvenue,parvenue*,paʀvəny,reached,reached,0.5555555555555556,0.125,0.1484375,0.171875,1.296875,0.1614583333333333,0,loan,1,,4.3880677
123,6081,tole,dehors,toʊl,dəɔʀ,tole,outside,1.0,0.0,0.09375,0.1041666666666666,0.96875,0.09375,5,hard_negative,0,,-4.416767
124,422,secularist,laïque,ˈsɛkjələrɪst,laik,secularist,secular,0.9166666666666666,0.7272727272727273,0.600378787878788,0.6704545454545454,4.943181818181818,0.6685606060606061,8,synonym,0,,-11.521644
125,2278,jasmine,jasmin,ˈʤæzmɪn,ʒasmɛ̃,jasmine,jasmin,0.8571428571428571,0.4,0.2666666666666667,0.3166666666666666,3.15,0.2666666666666667,1,loan,1,,4.152865
126,2069,goelette,goélette,goelette*,ɡœ́lɛt,goelette,schooner,0.7777777777777778,0.4285714285714285,0.3184523809523809,0.3511904761904761,3.4107142857142856,0.3452380952380953,1,loan,1,,6.0537677
127,516,bois durci,bois durci,bwɑ durci*,bwas dyʀsi,hardened wood,hardened wood,0.6,0.2222222222222222,0.1527777777777778,0.1759259259259259,1.4444444444444444,0.162037037037037,0,loan,1,,4.3733683
128,8296,muscadin,mezzanine,muscadin*,mɛzzanin,muscadine,mezzanine,0.5555555555555556,0.25,0.0703125,0.0729166666666666,0.984375,0.0703125,5,hard_negative,0,,-8.249235
129,952,forceful,assertif,ˈfɔrsfəl,asɛʀtif,forceful,assertif,1.0,0.5714285714285714,0.2470238095238095,0.3035714285714285,3.5535714285714284,0.2470238095238095,8,synonym,0,,-16.870686
130,374,economy,providence,ɪˈkɑnəmi,pʀɔvidɑ̃s,economy,providence,1.0,0.625,0.2916666666666666,0.3229166666666666,4.15625,0.3020833333333333,9,synonym,0,,-14.41436
131,396,basque,basque,bæsk,bask,basque,basque,0.25,0.0,0.0,0.0,0.0,0.0,0,loan,1,,2.03365
132,357,bijou,anatron,bijou*,anatʀɔ̃,bijou,retrograde,1.0,0.6666666666666666,0.3055555555555556,0.3402777777777777,4.270833333333333,0.3229166666666667,6,random,0,620.0,-21.161396
133,439,involve,impliquer,ˌɪnˈvɑlv,ɛ̃plikəʀ,involve,imply,1.0,0.7142857142857143,0.2916666666666666,0.3333333333333333,3.9107142857142856,0.306547619047619,7,synonym,0,,-11.693331
134,3716,vedette,vedette,vɪˈdɛt,vədɛt,featured,featured,0.3333333333333333,0.0,0.0166666666666666,0.0166666666666666,0.2,0.0166666666666666,0,loan,1,,1.4083204
135,195,dissimilar,différent,dɪˈsɪmələr,difeʀɑ̃,dissimilar,different,0.9,0.4444444444444444,0.3541666666666667,0.4074074074074074,3.0972222222222223,0.3935185185185185,8,synonym,0,,-8.185665
136,294,barrage,braille,bərɑʒ,bʀel,barrage,braille,0.8,0.4,0.25,0.3,2.725,0.2833333333333333,5,random,0,463.0,-5.471345
137,3692,têtes-de-pont,tête-de-pont,têtes-de-pont*,tə̂tɛ-də-pɔ̃,bridgeheads,head of the bridge,0.6428571428571429,0.4,0.2765151515151514,0.2992424242424242,2.2045454545454546,0.2992424242424242,1,loan,1,,4.348894
