,Unnamed: 0.1,loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,label,label_bin,Unnamed: 0,DNNlogits_modelpredicted
14,7189,couvert,beau geste,couvert*,bəo ʒɛst,covered,nice gesture,0.875,0.4285714285714285,0.1011904761904761,0.119047619047619,1.25,0.1011904761904761,7,hard_negative,0,,-14.254559
15,5515,parachute,polatouche,ˈpɛrəˌʃut,pɔlatuʃ,parachute,polatouche,0.7777777777777778,0.0,0.0833333333333333,0.0952380952380952,1.0357142857142858,0.0833333333333333,6,hard_negative,0,,-5.1526113
16,618,marvellous,merveilleux,ˈmɑrvələs,mɛʀvɛjlœ,marvellous,wonderful,0.7777777777777778,0.25,0.1458333333333333,0.1770833333333333,2.421875,0.1458333333333333,4,synonym,0,,-5.1061716
17,2940,philately,philatélie,fɪˈlætəli,filateli,philately,philately,0.4444444444444444,0.0,0.015625,0.015625,0.125,0.015625,3,loan,1,,3.611534
18,6484,aven,ambrette,ɑˈveɪn,ɑ̃bʀɛt,aven,ambrette,0.8333333333333334,0.4,0.0916666666666666,0.1083333333333333,2.0,0.0916666666666666,6,hard_negative,0,,-7.55457
19,7936,hersage,razzia,hersage*,ʀazzja,say,raid,1.0,0.3333333333333333,0.0868055555555555,0.1111111111111111,1.4375,0.0868055555555555,7,hard_negative,0,,-4.618896
20,9728,bagatelle,de haut en bas,bagatelle*,də ot ən ba,bagatelle,from top to bottom,0.9090909090909092,0.375,0.1041666666666666,0.1093749999999999,1.46875,0.1041666666666666,11,hard_negative,0,,-13.061981
21,5265,marxisant,marcassin,marxisant*,maʀkasɛ̃,Marxizing,markswithout,0.7,0.2222222222222222,0.25,0.2777777777777778,2.180555555555556,0.2685185185185185,5,hard_negative,0,,5.6207743
22,6386,amuse-bouche,amélioration,amuse-bouche*,ameljɔʀasjɔ̃,amuse bouche,improvement,0.8461538461538461,0.4545454545454545,0.1477272727272727,0.1628787878787878,2.840909090909091,0.1477272727272727,10,hard_negative,0,,-12.166076
23,2805,oxidant,oxydant,ˈɑksədənt,ɔɡzidɑ̃,oxidant,oxidant,0.8888888888888888,0.25,0.2916666666666666,0.3177083333333333,2.40625,0.3125,1,loan,1,,3.7192073
24,7893,grille,selle,grɪl,sɛl,grille,of this,0.75,0.3333333333333333,0.0694444444444444,0.0972222222222222,1.25,0.0694444444444444,3,hard_negative,0,,-5.6478767
25,2576,ponceau,cinéaste,ponceau*,sineast,ponceau,filmmaker,0.625,0.5714285714285714,0.1994047619047619,0.2261904761904761,3.9107142857142856,0.1994047619047619,7,hard_negative,0,,-14.125749
26,7472,echelle,écraseur,echelle*,ekʀazœʀ,scale,crusher,0.875,0.5714285714285714,0.1041666666666666,0.125,2.232142857142857,0.1041666666666666,7,hard_negative,0,,-5.2911234
27,9571,tureen,céréale,tureen*,seʀeal,tureen,cereal,0.8571428571428571,0.1666666666666666,0.0902777777777777,0.1041666666666666,1.2291666666666667,0.0902777777777777,6,hard_negative,0,,-8.006441
28,8064,lamellicorn,salut des armes,lamellicorn*,salyt dəs aʀm,lamellicorn,gun salute,0.9230769230769232,0.5454545454545454,0.134469696969697,0.1477272727272727,2.090909090909091,0.134469696969697,13,hard_negative,0,,-9.927517
29,2050,glacier,glacier,ˈgleɪʃər,ɡlasjəʀ,glacier,glacier,0.75,0.4285714285714285,0.2351190476190476,0.2738095238095238,3.1785714285714284,0.25,0,loan,1,,-0.77833796
30,3922,cephalopod,céléripede,ˈsɛfələˌpɑd,seleʀipəd,cephalopod,celeripede,0.7272727272727273,0.1111111111111111,0.0902777777777777,0.1018518518518518,1.0694444444444444,0.0902777777777777,8,hard_negative,0,,-7.4265203
31,4235,couturière,cooperation,couturière*,kɔɔpəʀasjɔ̃,seamstress,cooperation,1.0,0.3,0.1395833333333333,0.1666666666666666,2.0875,0.1395833333333333,8,hard_negative,0,,-5.8756237
32,3601,beguinage,badinerie,beguinage*,badinəʀi,beguinage,badinerie,0.7,0.25,0.1901041666666666,0.2135416666666666,2.4375,0.2057291666666666,6,hard_negative,0,,-8.477793
33,4859,fourrier,beau idéal,fourrier*,bəo ideal,fourrier,beautiful ideal,0.8888888888888888,0.25,0.1145833333333333,0.1562499999999999,1.953125,0.1145833333333333,9,hard_negative,0,,-14.787743
34,8538,plurisecular,classification,plurisecular*,klasifikasjɔ̃,plural,classification,0.8461538461538461,0.5,0.1336805555555555,0.1597222222222222,2.1354166666666665,0.1336805555555555,11,hard_negative,0,,-9.036317
35,1182,coup,coup,ku,ku,coup,coup,0.0,0.0,0.0,0.0,0.0,0.0,0,loan,1,,1.5874189
36,10511,ideology,médiologie,ˌaɪdiˈɑləʤi,medjɔlɔʒi,ideology,mediology,0.7272727272727273,0.3333333333333333,0.1736111111111111,0.1944444444444444,2.138888888888889,0.1828703703703703,5,hard_negative,0,,-2.2884798
37,3544,ballon d'essai,bureau de change,ˈbælən d'essai*,byʀəo də ʃɑ̃ʒ,trial balloon,exchange office,0.7333333333333333,0.2727272727272727,0.1988636363636363,0.2234848484848485,2.6704545454545454,0.2064393939393939,12,hard_negative,0,,-5.7110004
38,10061,coterie,géodésie,ˈkoʊtəri,ʒeɔdezi,coterie,geodesy,0.875,0.2857142857142857,0.0863095238095238,0.1011904761904761,1.1964285714285714,0.0863095238095238,5,hard_negative,0,,-12.299408
39,823,destroy,se ruiner,dɪˈstrɔɪ,sə ʀɥinəʀ,destroy,ruin,1.0,0.5,0.2630208333333333,0.3072916666666666,3.8125,0.2760416666666667,8,synonym,0,,-12.388111
40,7719,filtration,pasteuriser,fɪlˈtreɪʃən,pastœʀizəʀ,filtration,pasteuriser,0.8181818181818182,0.4,0.1229166666666666,0.15,2.1375,0.1229166666666666,9,hard_negative,0,,-5.1307917
41,7050,collagen,caserne,ˈkɑləgən,kazɛʀn,collagen,barracks,0.75,0.3333333333333333,0.0555555555555555,0.0694444444444444,1.3958333333333333,0.0555555555555555,6,hard_negative,0,,-3.6485822
42,6275,a la minute,crépinette,ə lɑ ˈmɪnət,kʀepinɛt,a minute,strainer,0.8181818181818182,0.25,0.1015624999999999,0.1145833333333333,1.90625,0.1015624999999999,8,hard_negative,0,,-3.4143062
43,8544,poilu,bouilli,poilu*,bujli,hairy,boiled,0.8333333333333334,0.2,0.0666666666666666,0.075,1.025,0.0666666666666666,4,hard_negative,0,,-6.05107
44,3062,poulpe,poulpe,poulpe*,pulp,octopus,octopus,0.4285714285714285,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,0,loan,1,,2.4479632
45,2589,positivism,pantoum,ˈpɑzətɪˌvɪzəm,pɑ̃tum,positivism,pantoum,0.6923076923076923,0.5454545454545454,0.5132575757575757,0.5643939393939394,4.159090909090909,0.5643939393939394,7,hard_negative,0,,-14.532757
46,237,azedarach,agrandir,azedarach*,aɡʀɑ̃diʀ,azedarach,enlarge,0.9,0.5555555555555556,0.2986111111111111,0.3425925925925925,3.305555555555556,0.3194444444444444,7,random,0,380.0,-4.319311
47,8508,pigache,biandrie,pigache*,bjɑ̃dʀi,pigache,biandrie,1.0,0.3333333333333333,0.09375,0.1111111111111111,1.2083333333333333,0.09375,6,hard_negative,0,,-10.798368
48,5621,plaidoyer,brise-soleil,plaidoyer*,bʀizə-sɔləj,advocacy,Sun blocker,1.0,0.2,0.2166666666666666,0.2458333333333333,2.55,0.225,10,hard_negative,0,,-10.239978
49,1850,fetish,fétiche,ˈfɛtɪʃ,fetiʃ,fetish,fetish,0.5,0.0,0.0166666666666666,0.0166666666666666,0.1,0.0166666666666666,3,loan,1,,3.3840911
50,128,alloglot,alloglote,alloglot*,alɔɡlɔt,alloglot,alloglote,0.5555555555555556,0.2857142857142857,0.0922619047619047,0.1071428571428571,2.142857142857143,0.0922619047619047,1,loan,1,,3.0908945
51,1065,cuisinier,bikini,cuisinier*,bikini,to cook,bikini,0.6,0.5555555555555556,0.3356481481481481,0.3796296296296296,2.958333333333333,0.3773148148148148,5,hard_negative,0,,-5.2183623
52,4041,cinephile,jeune premier,cinephile*,ʒœnə pʀɑ̃jəʀ,cinephile,young first,0.8333333333333334,0.2,0.1875,0.2083333333333333,1.975,0.2,9,hard_negative,0,,-9.926973
53,6147,tureen,gélatine,tureen*,ʒelatin,tureen,gelatin,1.0,0.1428571428571428,0.2083333333333333,0.2321428571428571,1.9642857142857144,0.2202380952380952,7,hard_negative,0,,-15.872204
54,3572,terre-plein,terre-plein,terre-plein*,tɛʀʀə-plɛ̃,median,median,0.6666666666666666,0.2,0.2354166666666666,0.2708333333333333,2.0,0.2541666666666666,0,loan,1,,1.3866715
55,10494,hors catégorie,en casserole,ɔr catégorie*,ən kasəʀɔl,except category,in a saucepan,0.8461538461538461,0.3333333333333333,0.1791666666666667,0.2166666666666666,2.1625,0.19375,10,hard_negative,0,,-5.533245
56,8242,mise en place,nationalisme,mise* ɛn pleɪs,nasjɔnalism,establishment,nationalism,0.7857142857142857,0.4545454545454545,0.1231060606060606,0.1401515151515151,2.522727272727273,0.1231060606060606,11,hard_negative,0,,-10.293464
57,2406,lorgnette,lorgnette,lɔrnˈjɛt,lɔʀɲɛt,lorgnette,lorgnette,0.5,0.1428571428571428,0.1726190476190476,0.1964285714285714,1.5357142857142858,0.1845238095238095,0,loan,1,,3.9461703
58,8563,populosity,luminosité,populosity*,lyminɔzite,populosity,brightness,0.8181818181818182,0.3,0.0979166666666666,0.1,1.4625,0.0979166666666666,6,hard_negative,0,,-6.1275597
59,1784,gourde,coudé,gourde*,kude,gourde,elbow,0.5714285714285714,0.4,0.2333333333333333,0.275,3.175,0.2666666666666666,3,hard_negative,0,,-3.118496
60,3623,bias,balayeuse,baɪəs,baləœz,bias,balayeuse,0.5,0.1666666666666666,0.1875,0.2013888888888888,1.5833333333333333,0.2013888888888888,6,hard_negative,0,,-4.01886
61,4895,gabelle,évolué,gabelle*,evɔlɥe,gabelle,evolved,0.75,0.0,0.0972222222222222,0.1111111111111111,1.3958333333333333,0.0972222222222222,6,hard_negative,0,,-4.1142597
62,1187,derailment,décamètre,dɪˈreɪlmənt,dekamə̀tʀ,derailment,decameter,0.6363636363636364,0.5,0.2666666666666666,0.3,2.9,0.2854166666666666,8,hard_negative,0,,-5.125374
63,893,chargé d'affaires,chargé d'affaires,chargé*é dæˈfɛrz,ʃaʀʒe d'afɛʀ,business manager,business manager,0.6875,0.5,0.203125,0.2430555555555555,2.28125,0.2222222222222222,0,loan,1,,3.7161548
64,3573,terreplein,terreplein,terreplein*,tɛʀʀɛplɛ̃,terreplein,terreplein,0.7272727272727273,0.2,0.23125,0.2666666666666667,1.95,0.25,0,loan,1,,0.13320905
65,129,allonge,allonge,allonge*,alɔ̃ʒ,elongate,elongate,0.75,0.5,0.3506944444444444,0.3819444444444444,3.25,0.3819444444444444,0,loan,1,,4.1755524
66,5832,robe de chambre,cooperation,roʊb də chambre*,kɔɔpəʀasjɔ̃,dressing gown,cooperation,0.875,0.3846153846153846,0.2948717948717948,0.3365384615384615,2.875,0.3173076923076923,12,hard_negative,0,,-5.83498
67,1844,harmonize,promenade,ˈhɑrməˌnaɪz,pʀɔmənad,harmonize,promenade,0.6363636363636364,0.3333333333333333,0.1759259259259259,0.2083333333333333,2.625,0.1875,6,hard_negative,0,,-3.9957705
68,3221,remblai,remblai,remblai*,ʀɑ̃blə,embankment,embankment,0.75,0.2857142857142857,0.318452380952381,0.3630952380952381,2.767857142857143,0.3482142857142857,0,loan,1,,6.782034
69,59,relieve,soulager,rɪˈliv,sulaʒəʀ,relieve,relieve,1.0,0.5714285714285714,0.3363095238095238,0.3869047619047618,3.1785714285714284,0.369047619047619,7,synonym,0,,-8.261278
70,1937,frappe,frappé,frappe*,fʀape,struck,struck,0.4285714285714285,0.1666666666666666,0.1770833333333333,0.2083333333333333,1.5208333333333333,0.1944444444444444,1,loan,1,,3.4608808
71,6543,basbleu,basilaire,basbleu*,bazilɛʀ,blue stockings,basilar,0.625,0.2857142857142857,0.0922619047619047,0.1071428571428571,2.142857142857143,0.0922619047619047,5,hard_negative,0,,-7.691613
72,4670,epidote,embassadrie,epidote*,ɑ̃basadʀi,epidote,embassadrie,1.0,0.125,0.1796875,0.1979166666666666,1.71875,0.1953125,8,hard_negative,0,,-7.592868
73,5240,manicure,malingrer,ˈmænɪkjər,malɛ̃ɡʀəʀ,manicure,malingrer,0.8888888888888888,0.125,0.0703125,0.0833333333333333,1.046875,0.0703125,4,hard_negative,0,,-4.636999
74,6883,chacun à son goût,(essence de) pétrole,chacun* à* sən goût*,(ɛsɑ̃sə də) petʀɔl,everyone has their taste,(essence of) petroleum,0.9,0.6153846153846154,0.1490384615384615,0.1634615384615384,2.798076923076923,0.1490384615384615,16,hard_negative,0,,-20.187431
75,4058,claque,racahout,claque*,ʀakau,slap,racahout,0.8571428571428571,0.1666666666666666,0.2534722222222222,0.2777777777777778,2.4375,0.2708333333333333,6,hard_negative,0,,-7.0620146
76,8514,piquette,maquette,pɪˈkɛt,makɛt,piquette,model,0.5,0.2,0.05,0.05,0.8,0.05,2,hard_negative,0,,-2.904923
77,1240,dispose,danseuse,dɪˈspoʊz,dɑ̃sœz,dispose,dancer,0.625,0.2857142857142857,0.3005952380952381,0.3333333333333333,2.5357142857142856,0.3303571428571428,4,hard_negative,0,,-4.733247
78,6683,brassiere,bois durci,brassiere*,bwas dyʀsi,brassiere,hardened wood,0.7,0.2222222222222222,0.0972222222222222,0.125,1.805555555555556,0.0972222222222222,7,hard_negative,0,,-10.284437
79,4867,frappe,biopsie,frappe*,bjɔpsi,struck,biopsy,0.8571428571428571,0.1666666666666666,0.1145833333333333,0.1388888888888888,1.6458333333333333,0.1145833333333333,5,hard_negative,0,,-8.339025
80,9377,garde de rein,expertise,gɑrd də reɪn,ɛkspɛʀtiz,kidney guard,expertise,1.0,0.4444444444444444,0.1527777777777778,0.1851851851851852,2.6527777777777777,0.1527777777777778,10,hard_negative,0,,-7.4309664
81,646,dreary,sombre,ˈdrɪri,sɔ̃bʀ,dreary,sombre,1.0,0.6,0.3166666666666667,0.3833333333333333,4.25,0.35,5,synonym,0,,-6.105423
82,5519,parelle,paralysant,parelle*,paʀaljsɑ̃,couple,paralyzing,0.6666666666666666,0.125,0.171875,0.1979166666666666,1.765625,0.1848958333333333,6,hard_negative,0,,-5.0913715
83,2913,père,père,père*,pə̀ʀ,dad,dad,0.8,0.6666666666666666,0.2760416666666667,0.3333333333333333,2.46875,0.3125,0,loan,1,,2.019787
84,1516,evenemential,élan vital,evenemential*,elan vital,evential,élan vital,0.6153846153846154,0.4166666666666667,0.2621527777777778,0.2916666666666667,2.5104166666666665,0.2864583333333333,8,hard_negative,0,,-6.866873
85,108,ala,à la,ˈælə,a la,ala,to the,0.75,0.0,0.0416666666666666,0.0416666666666666,0.4166666666666667,0.0416666666666666,2,loan,1,,0.84401375
86,1979,gall,galle,gɔl,ɡal,gall,galle,0.6666666666666666,0.3333333333333333,0.3541666666666667,0.3888888888888889,3.0,0.3888888888888889,1,loan,1,,3.0107636
87,2506,piastre,passé,piastre*,pase,plates,past,0.5,0.4285714285714285,0.3779761904761905,0.4285714285714285,3.107142857142857,0.4285714285714285,4,hard_negative,0,,-4.6563234
88,3727,brassiere,flageolet,brassiere*,flaʒəɔlɛ,brassiere,flageolet,0.9,0.1111111111111111,0.1875,0.2175925925925926,1.7083333333333333,0.1967592592592592,8,hard_negative,0,,-7.6758947
89,2859,partisan,partisan,ˈpɑrtəzən,paʀtisɑ̃,partisan,partisan,0.7777777777777778,0.125,0.1822916666666666,0.2083333333333333,1.609375,0.1927083333333333,0,loan,1,,3.092401
90,218,autoclave,attaché,ˈɔtoʊˌkleɪv,ataʃe,autoclave,attaché,0.8181818181818182,0.5555555555555556,0.4560185185185185,0.5,3.875,0.4976851851851851,6,random,0,351.0,-7.012184
91,2143,masque,massé,masque*,mase,masque,massé,0.4285714285714285,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,3,hard_negative,0,,-3.5467978
92,7585,epaulette,épilepsie,epaulette*,epilɛpsi,epaulette,epilepsy,0.7,0.2222222222222222,0.1342592592592593,0.1481481481481481,1.2361111111111112,0.1458333333333333,6,hard_negative,0,,-4.134741
93,111,dismal,lugubre,ˈdɪzməl,lyɡbʀ,dismal,dismal,1.0,0.6666666666666666,0.2708333333333333,0.2986111111111111,3.333333333333333,0.2847222222222222,7,synonym,0,,-6.8562994
94,58,acte gratuit,littératrice,acte* gratuit*,liteʀatʀiz,free act,writer,0.6428571428571429,0.3,0.1041666666666666,0.1291666666666666,2.2875,0.1041666666666666,8,hard_negative,0,,-8.8284855
95,4995,grenade,renaissance,grəˈneɪd,ʀənɛsɑ̃s,grenade,renaissance,1.0,0.1428571428571428,0.2053571428571428,0.2321428571428571,1.875,0.2172619047619047,7,hard_negative,0,,-4.181543
96,4869,frigate,balayeuse,ˈfrɪgət,baləœz,frigate,balayeuse,1.0,0.1666666666666666,0.2291666666666666,0.2638888888888888,2.2291666666666665,0.2465277777777777,8,hard_negative,0,,-14.766685
97,196,apanage,apanage,apanage*,apanaʒ,prerogative,prerogative,0.375,0.1666666666666666,0.0381944444444444,0.0486111111111111,1.1666666666666667,0.0381944444444444,0,loan,1,,2.511159
98,3178,ramollissement,ramollissement,ramollissement*,ʀamɔlisəmɑ̃,softening,softening,0.6,0.2857142857142857,0.2931547619047619,0.3244047619047619,2.4017857142857144,0.3169642857142857,0,loan,1,,7.5259724
99,6949,chemisette,dramaturgie,chemisette*,dʀamatyʀʒi,shirt,dramaturgy,0.9090909090909092,0.2,0.1083333333333333,0.1166666666666666,1.45,0.1083333333333333,9,hard_negative,0,,-15.190697
100,10132,debacle,syndical,dəˈbɑkəl,sɛ̃dikal,debacle,union,0.75,0.1428571428571428,0.0773809523809523,0.0833333333333333,0.9107142857142856,0.0773809523809523,7,hard_negative,0,,-4.364668
101,10173,desert,lacerte,ˈdɛzərt,lazɛʀt,desert,lacerte,0.7142857142857143,0.1666666666666666,0.0694444444444444,0.0833333333333333,1.1041666666666667,0.0694444444444444,4,hard_negative,0,,-4.3402658
102,676,cavesson,adénoïde,cavesson*,adenoid,cavesson,adenoid,0.6666666666666666,0.625,0.2239583333333333,0.25,3.1875,0.2369791666666666,8,hard_negative,0,,-16.962795
103,7701,fetish,potiche,ˈfɛtɪʃ,pɔtiʃ,fetish,potiche,0.6666666666666666,0.0,0.0374999999999999,0.0416666666666666,0.475,0.0374999999999999,4,hard_negative,0,,-4.2537847
104,362,renounce,désert,rɪˈnaʊns,dezɛʀ,renounce,desert,1.0,0.7142857142857143,0.3601190476190475,0.4047619047619047,3.8392857142857135,0.3839285714285714,8,synonym,0,,-5.1995955
105,818,equivocate,tergiverser,ɪkˈwɪvəˌkeɪt,tɛʀʒivɛʀsəʀ,equivocate,procrastinate,0.9166666666666666,0.5454545454545454,0.2159090909090909,0.2386363636363636,3.3181818181818183,0.2234848484848485,8,synonym,0,,-8.869206
106,1048,croupiere,coupé,croupiere*,kupe,croupier,coupé,0.7,0.6666666666666666,0.488425925925926,0.5601851851851852,4.083333333333333,0.5601851851851852,5,hard_negative,0,,-15.132838
107,5319,millime,macramé,millime*,makʀame,millimeter,macramé,0.625,0.1428571428571428,0.1041666666666666,0.1130952380952381,1.4642857142857142,0.1041666666666666,5,hard_negative,0,,-6.00206
108,5661,ponce,pain de mie,ˈpɑnseɪ,pɛn də mi,ponce,soft bread,0.8888888888888888,0.1428571428571428,0.1785714285714286,0.1964285714285714,1.5714285714285714,0.1934523809523809,8,hard_negative,0,,-11.270642
109,3551,banlieue,balayage,banlieue*,balaiaʒ,suburb,scanning,0.6666666666666666,0.25,0.1848958333333333,0.203125,2.28125,0.1953125,5,hard_negative,0,,-2.8554797
110,1404,deport,déporter,dɪˈpɔrt,depɔʀtəʀ,deport,deport,0.625,0.25,0.2526041666666667,0.2916666666666666,2.140625,0.28125,3,loan,1,,-5.3943872
111,2581,milieu,milieu,mɪˈljʊ,miljø,middle,middle,0.5,0.0,0.0333333333333333,0.0333333333333333,0.3,0.0333333333333333,0,loan,1,,2.339493
112,10890,renaissance,cénotaphe,ˌrɛnəˈsɑns,senɔtaf,renaissance,cenotaph,0.9,0.375,0.1744791666666666,0.203125,1.78125,0.1848958333333333,8,hard_negative,0,,-4.6082807
113,10374,fiancée,bien-pensant,fiancée*,bjən-pɑ̃sɑ̃,fiancée,self-righteous,0.9090909090909092,0.5,0.2057291666666666,0.2291666666666666,2.15625,0.2161458333333333,9,hard_negative,0,,-14.609707
114,253,detest,détester,dɪˈtɛst,detɛstəʀ,detest,to hate,0.5,0.25,0.2317708333333333,0.2604166666666666,1.90625,0.2604166666666666,3,synonym,0,,-3.1025374
115,7384,diaphanie,mistralien,diaphanie*,mistʀaljɛ̃,diaphanie,mistralien,0.8,0.5555555555555556,0.1111111111111111,0.1296296296296296,2.0694444444444446,0.1111111111111111,6,hard_negative,0,,-9.969504
116,5896,saponule,champenois,saponule*,ʃɑ̃pənwa,soap,champenois,0.8888888888888888,0.125,0.1640625,0.1822916666666666,1.609375,0.1744791666666666,7,hard_negative,0,,-3.940823
117,341,berdache,bédégar,berdache*,bedeɡaʀ,berdache,bédégar,0.6666666666666666,0.5,0.1692708333333333,0.203125,2.34375,0.1901041666666666,6,random,0,574.0,-5.432584
118,120,aligot,aligot,aligot*,aliɡo,aligot,aligot,0.4285714285714285,0.4,0.1375,0.1583333333333333,2.9,0.1375,0,loan,1,,2.2974722
119,1776,gorgeret,ablégate,gorgeret*,ableɡat,gorgeret,blegate,0.7777777777777778,0.2857142857142857,0.2083333333333333,0.25,2.267857142857143,0.2232142857142857,7,hard_negative,0,,-10.595436
120,293,bahut,babouche,bahut*,babuʃ,very,babouche,0.5,0.2,0.0666666666666666,0.0666666666666666,1.2,0.0666666666666666,5,hard_negative,0,,-6.1201863
121,9673,applique,abstention,applique*,abstɑ̃sjɔ̃,applique,abstention,0.9,0.5,0.1380208333333333,0.1510416666666666,2.078125,0.1380208333333333,9,hard_negative,0,,-9.335897
122,3465,soubresaut,soubresaut,soubresaut*,subʀəzo,jolt,jolt,0.7272727272727273,0.3,0.3083333333333333,0.3458333333333333,2.5625,0.3375,0,loan,1,,5.1110077
123,2498,marmite,marmite,marmite*,maʀmit,marmite,marmite,0.375,0.1428571428571428,0.1517857142857142,0.1785714285714285,1.3035714285714286,0.1666666666666666,0,loan,1,,6.1107645
124,2397,pannier,lapiniser,ˈpæniər,lapinizəʀ,pannier,lapiniser,0.5555555555555556,0.3333333333333333,0.3310185185185185,0.3703703703703704,2.736111111111111,0.3611111111111111,4,hard_negative,0,,-12.582489
125,11005,tableau vivant,bleu céleste,təˈbloʊ vivant*,bləy selɛst,tableau vivant,celestial blue,0.7333333333333333,0.4166666666666667,0.2239583333333333,0.2465277777777778,2.2291666666666665,0.2395833333333333,9,hard_negative,0,,-14.333065
126,4396,dénouement,demi-monde,dénouement*,dəmi-mɔ̃d,outcome,demimonde,0.8181818181818182,0.3333333333333333,0.3145833333333333,0.3458333333333332,2.6125,0.3437499999999999,8,hard_negative,0,,-0.11721259
127,2808,pachyderm,pachyderme,pachyderm*,paʃidɛʀm,pachyderm,pachyderme,0.6,0.2222222222222222,0.1435185185185185,0.1666666666666666,1.3888888888888888,0.1550925925925926,1,loan,1,,4.067363
128,2567,methodology,méthodologie,ˌmɛθəˈdɑləʤi,metɔdɔlɔʒi,methodology,methodology,0.6666666666666666,0.1,0.1270833333333333,0.1375,1.125,0.1354166666666666,3,loan,1,,-0.09481627
129,10411,furniment,feuille-morte,furniment*,fœjlə-mɔʀt,supply,dead leaf,0.8,0.2222222222222222,0.1134259259259259,0.1296296296296296,1.5277777777777777,0.1134259259259259,9,hard_negative,0,,-6.346504
130,4438,deviant,défaitiste,ˈdiviənt,defɛtist,deviant,defeatist,0.875,0.25,0.171875,0.1822916666666666,1.71875,0.1822916666666666,7,hard_negative,0,,-6.591519
131,1101,confidant,confident,ˈkɑnfəˌdɑnt,kɔ̃fidɑ̃,confidant,confident,0.6363636363636364,0.3333333333333333,0.3449074074074074,0.375,2.833333333333333,0.3726851851851852,1,loan,1,,3.6398182
