,loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,loan_unicode,original_unicode,label
11,আছে,আখ,asɛ,akʰ,There is,Sugarcane,0.6666666666666666,0.6666666666666666,0.3888888888888889,0.4305555555555556,3.5416666666666665,0.4236111111111111,2,Bengali,Bengali,hard_negative
12,আজি,আমি,azi,ami,today,I,0.3333333333333333,0.3333333333333333,0.0763888888888888,0.0833333333333333,1.5416666666666667,0.0763888888888888,1,Bengali,Bengali,hard_negative
13,আঠ,আখ,atʰ,akʰ,eight,Sugarcane,0.3333333333333333,0.5,0.09375,0.1041666666666666,1.0625,0.09375,1,Bengali,Bengali,hard_negative
14,আদা,আগা,ada,aɡa,Ginger,Aga,0.3333333333333333,0.3333333333333333,0.0625,0.0694444444444444,0.7083333333333334,0.0625,1,Bengali,Bengali,hard_negative
15,আম,আমি,am,ami,Mango,I,0.3333333333333333,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,1,Bengali,Bengali,hard_negative
16,ইতিহাস,ইত্তিহাদ,itiɦax,it̪t̪iɦad̪,History,Ittihad,0.5,0.2857142857142857,0.175595238095238,0.1904761904761905,1.5535714285714286,0.1875,3,Bengali,Bengali,hard_negative
17,উট,পুত,ut,put̪,The camel,Put,0.5,0.3333333333333333,0.3125,0.3472222222222222,2.5,0.3472222222222222,3,Bengali,Bengali,hard_negative
18,উত্তৰ,উৎস,uttɔɹɔ,ut̪ɔʃɔ,answer,Source,0.3333333333333333,0.3333333333333333,0.2152777777777777,0.2291666666666666,2.333333333333333,0.2291666666666666,4,Bengali,Bengali,hard_negative
19,উপত্যকা,পতাকা,upɔtzɔka,pɔt̪aka,Valley,The flag,0.375,0.25,0.2526041666666666,0.2760416666666667,2.0625,0.2760416666666667,3,Bengali,Bengali,hard_negative
20,উপন্যাস,আপনা,upniax,apn̪a,Novel,Yours,0.5,0.3333333333333333,0.3402777777777778,0.375,2.875,0.375,4,Bengali,Bengali,hard_negative
21,ঋতু,মৃত,ɽitu,mɽit̪,Season,Dead,0.4,0.5,0.3541666666666667,0.4479166666666666,3.6875,0.3541666666666667,3,Bengali,Bengali,hard_negative
22,আক,আখ,ak,akʰ,Let's go,Sugarcane,0.3333333333333333,0.0,0.0208333333333333,0.0208333333333333,0.125,0.0208333333333333,1,Bengali,Bengali,hard_negative
23,এক,অক,ɛk,ok,One,Ok,0.5,0.0,0.0625,0.0625,0.625,0.0625,1,Bengali,Bengali,hard_negative
24,একতা,অকচা,ɛkta,okt͡ɕa,Unity,Awkward,0.5,0.25,0.0729166666666666,0.0729166666666666,0.75,0.0729166666666666,2,Bengali,Bengali,hard_negative
25,ঔষধ,সংসদ,ɔʊxɔdʰɔ,ʃɔŋʃɔd̪ɔ,Medicine,Parliament,0.5,0.4285714285714285,0.1994047619047618,0.2202380952380952,2.25,0.2113095238095237,4,Bengali,Bengali,hard_negative
26,কচু,অকটু,kɔsu,okɔʈu,Kachu,A little,0.4,0.2,0.1958333333333333,0.2166666666666666,1.75,0.2166666666666666,2,Bengali,Bengali,hard_negative
27,কথা,কটা,kɔtʰa,kɔʈa,Talk,Brown,0.4,0.0,0.0208333333333333,0.0208333333333333,0.1875,0.0208333333333333,1,Bengali,Bengali,hard_negative
28,কবি,কফি,kɔbi,kɔɸi,Poet,Coffee,0.25,0.0,0.0260416666666666,0.03125,0.34375,0.0260416666666666,1,Bengali,Bengali,hard_negative
29,কম্বল,কমলা,kɔmɔlɔ,kɔmɔla,Blanket,Orange,0.1666666666666666,0.0,0.0277777777777777,0.0277777777777777,0.2916666666666667,0.0277777777777777,3,Bengali,Bengali,hard_negative
30,কাণ,আণ,kan,an,ear,Bring,0.3333333333333333,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,2,Bengali,Bengali,hard_negative
31,কলা,একলা,kɔla,ekɔla,Banana,Alone,0.2,0.2,0.1791666666666666,0.2,1.45,0.2,1,Bengali,Bengali,hard_negative
32,কালি,অকালী,kali,okali,yesterday,Premature,0.2,0.2,0.1791666666666666,0.2,1.45,0.2,2,Bengali,Bengali,hard_negative
33,কহা,কটা,kɔɦa,kɔʈa,Say,Brown,0.25,0.25,0.046875,0.0520833333333333,0.96875,0.046875,1,Bengali,Bengali,hard_negative
34,কাহ,কাহই,kaɦ,kaɦi,cough,Anyway,0.25,0.25,0.2239583333333333,0.25,1.8125,0.25,1,Bengali,Bengali,hard_negative
35,কাঁচ,আঁশ,kãsɔ,ãʃɔ,Glass,Fiber,0.5,0.3333333333333333,0.2447916666666666,0.2708333333333333,2.0,0.2708333333333333,3,Bengali,Bengali,hard_negative
36,কাচ,কাক,kas,kak,Glass,The crow,0.3333333333333333,0.3333333333333333,0.0763888888888888,0.0833333333333333,1.0416666666666667,0.0763888888888888,1,Bengali,Bengali,hard_negative
37,কাছ,কাক,kas,kak,Near,The crow,0.3333333333333333,0.3333333333333333,0.0763888888888888,0.0833333333333333,1.0416666666666667,0.0763888888888888,1,Bengali,Bengali,hard_negative
38,কাছু,কানু,kasu,kan̪u,Something,Kanu,0.4,0.25,0.0520833333333333,0.0520833333333333,1.0,0.0520833333333333,1,Bengali,Bengali,hard_negative
39,কাট,কাক,kat,kak,Cut,The crow,0.3333333333333333,0.3333333333333333,0.0625,0.0694444444444444,0.7083333333333334,0.0625,1,Bengali,Bengali,hard_negative
40,কাটা,কালা,kata,kala,Cut,Black,0.25,0.25,0.0416666666666666,0.0416666666666666,0.9375,0.0416666666666666,1,Bengali,Bengali,hard_negative
41,কাঠ,কাছ,katʰ,kat͡ɕʰ,Wood,Near,0.3333333333333333,0.3333333333333333,0.0555555555555555,0.0555555555555555,0.5833333333333334,0.0555555555555555,1,Bengali,Bengali,hard_negative
42,কাতি,কালি,kati,kali,Kati,yesterday,0.25,0.25,0.0416666666666666,0.0416666666666666,0.9375,0.0416666666666666,1,Bengali,Bengali,hard_negative
43,কিন্তু,কানু,kintu,kan̪u,But,Kanu,0.4,0.2,0.2083333333333333,0.225,1.7,0.225,3,Bengali,Bengali,hard_negative
44,কুকুৰা,কুকুর,kukuɹa,kukur,chicken,Dogs,0.3333333333333333,0.1666666666666666,0.1770833333333333,0.2083333333333333,1.7916666666666667,0.1944444444444444,2,Bengali,Bengali,hard_negative
45,কুকুৰ,কুমকুম,kukuɹ,kumkum,dog,,0.3333333333333333,0.3333333333333333,0.2083333333333333,0.2291666666666666,2.2291666666666665,0.2256944444444444,2,Bengali,Bengali,hard_negative
46,কুটুম,কুসুম,kutum,kuʃum,Family,Kusum,0.2,0.0,0.025,0.025,0.35,0.025,1,Bengali,Bengali,hard_negative
47,কৃষ্ণ,অকৃষ্ণ,kɽixnɔ,okɽiʃnɔ,Krishna,Akrishna,0.2857142857142857,0.2857142857142857,0.1488095238095238,0.1666666666666666,1.2678571428571428,0.1636904761904762,1,Bengali,Bengali,hard_negative
48,কেন্দ্ৰ,আখন্দ,kɛndɹɔ,akʰɔn̪d̪ɔ,hub,Akhand,0.5555555555555556,0.3333333333333333,0.2534722222222222,0.2777777777777778,2.708333333333333,0.2534722222222222,4,Bengali,Bengali,hard_negative
49,কল,অকল,kɔlɔ,okɔlɔ,Call,Alone,0.2,0.2,0.1791666666666666,0.2,1.45,0.2,1,Bengali,Bengali,hard_negative
50,কোটি,কাতি,kʊti,kat̪i,Crores,Kati,0.4,0.0,0.0625,0.0625,0.625,0.0625,2,Bengali,Bengali,hard_negative
51,কোন,কান,kʊn,kan̪,No,Ears,0.5,0.0,0.0833333333333333,0.0833333333333333,0.8333333333333334,0.0833333333333333,1,Bengali,Bengali,hard_negative
52,কি,কই,ki,ki,What?,Where?,0.0,0.0,0.0,0.0,0.0,0.0,1,Bengali,Bengali,hard_negative
53,ক্ৰিয়া,কিংবা,kɹija,kiŋa,Action,Or,0.4,0.4,0.2166666666666666,0.2333333333333333,2.25,0.2333333333333333,4,Bengali,Bengali,hard_negative
54,খাট,অখাত,kʰat,okʰat̪,Bed,Akhat,0.3333333333333333,0.25,0.234375,0.2604166666666667,1.875,0.2604166666666667,2,Bengali,Bengali,hard_negative
55,খানা,খাড়া,kʰana,kʰaɽa,Food,Steep,0.2,0.25,0.0520833333333333,0.0729166666666666,0.75,0.0520833333333333,2,Bengali,Bengali,hard_negative
56,গম,অগম,gɔmɔ,oɡɔmɔ,Wheat,Incomprehensible,0.4,0.4,0.3583333333333333,0.4,2.9,0.4,1,Bengali,Bengali,hard_negative
57,গলা,কলা,gɔla,kɔla,Throat,Banana,0.25,0.25,0.2239583333333333,0.25,1.8125,0.25,1,Bengali,Bengali,hard_negative
58,গিলা,কিল্লা,gila,killa,Swallow,Killa,0.4,0.4,0.3625,0.4,2.9,0.4,3,Bengali,Bengali,hard_negative
59,গেলা,কলা,gɛla,kɔla,Swallow,Banana,0.5,0.25,0.2447916666666666,0.2708333333333333,2.0625,0.2708333333333333,2,Bengali,Bengali,hard_negative
60,গাঁউ,ঘুড়ি,gãu,gʱuɽi,Village,Dragon,0.6,0.6666666666666666,0.4027777777777778,0.4583333333333333,3.9166666666666665,0.4583333333333333,5,Bengali,Bengali,hard_negative
61,গাঁও,আঁই,gãʊ,ãi,The village,I am,0.6666666666666666,0.0,0.0625,0.0625,0.625,0.0625,3,Bengali,Bengali,hard_negative
62,গু,মু,gu,mu,Gu,Mu,0.5,0.5,0.4479166666666667,0.5,3.625,0.5,1,Bengali,Bengali,hard_negative
63,গুহা,মুরহা,guɦa,murɦa,Cave,Murha,0.4,0.4,0.3458333333333333,0.4,2.9,0.4,2,Bengali,Bengali,hard_negative
64,গুলী,ঘুড়ি,guli,gʱuɽi,The bullet,Dragon,0.4,0.0,0.0555555555555555,0.0833333333333333,0.6666666666666666,0.0555555555555555,4,Bengali,Bengali,hard_negative
65,গোল,ঘি,gʊl,gʱi,Round,Ghee,0.6666666666666666,0.5,0.5208333333333333,0.5625,4.25,0.5625,3,Bengali,Bengali,hard_negative
66,গোসাঁই,আঁই,gʊxãi,ãi,Gosain,I am,0.6,0.6666666666666666,0.4479166666666667,0.5,3.625,0.5,4,Bengali,Bengali,hard_negative
67,গোসাঞি,প্রাণী,gʊxani,prani,Gosani,Animals,0.5,0.4,0.1375,0.1666666666666666,2.8,0.1375,5,Bengali,Bengali,hard_negative
68,গোহাঁই,আঁই,gʊɦãi,ãi,Gohain,I am,0.6,0.6666666666666666,0.4479166666666667,0.5,3.625,0.5,4,Bengali,Bengali,hard_negative
69,ঘমা,ঘটা,gʱɔma,gʱɔʈa,Sweat,Happened,0.2,0.3333333333333333,0.0902777777777777,0.0972222222222222,1.4583333333333333,0.0902777777777777,1,Bengali,Bengali,hard_negative
70,ঘোঁৰা,ঘটা,gʱʊ̃ɹa,gʱɔʈa,horse,Happened,0.5,0.3333333333333333,0.1388888888888888,0.1388888888888888,2.75,0.1388888888888888,3,Bengali,Bengali,hard_negative
71,চলা,কলা,sɔla,kɔla,To walk,Banana,0.25,0.25,0.0572916666666666,0.0625,0.78125,0.0572916666666666,1,Bengali,Bengali,hard_negative
72,চন্দ্ৰ,মন্দ,sɔndɹɔ,mɔn̪d̪ɔ,moon,Evil,0.4285714285714285,0.3333333333333333,0.2118055555555555,0.2291666666666666,2.1041666666666665,0.2256944444444444,3,Bengali,Bengali,hard_negative
73,চাঁদ,আঁশ,sãdɔ,ãʃɔ,The moon,Fiber,0.5,0.3333333333333333,0.2708333333333333,0.2916666666666667,2.3125,0.2916666666666667,3,Bengali,Bengali,hard_negative
74,চান,আণ,san,an,Want,Bring,0.3333333333333333,0.3333333333333333,0.3055555555555555,0.3333333333333333,2.4166666666666665,0.3333333333333333,3,Bengali,Bengali,hard_negative
75,চান্দ,অকাণ্ড,sandɔ,okanɖɔ,Chand,Akand,0.5,0.3333333333333333,0.1944444444444444,0.2152777777777778,1.8125,0.2118055555555555,4,Bengali,Bengali,hard_negative
76,চকা,মকাই,sɔka,mɔkai,wheel,Maize,0.4,0.4,0.2333333333333333,0.2583333333333333,2.425,0.2541666666666666,2,Bengali,Bengali,hard_negative
77,চকৰ,রকম,sɔkɔɹɔ,rɔkɔmɔ,Chakar,Like,0.3333333333333333,0.3333333333333333,0.0868055555555555,0.1041666666666666,1.5625,0.0868055555555555,2,Bengali,Bengali,hard_negative
78,চাক,কাক,sak,kak,Wheels,The crow,0.3333333333333333,0.3333333333333333,0.0763888888888888,0.0833333333333333,1.0416666666666667,0.0763888888888888,1,Bengali,Bengali,hard_negative
79,চাকা,টাকা,saka,ʈaka,The wheel,Money,0.25,0.0,0.0208333333333333,0.0208333333333333,0.375,0.0208333333333333,1,Bengali,Bengali,hard_negative
80,চাকি,বাকি,saki,baki,Candles,The rest,0.25,0.25,0.046875,0.0520833333333333,0.59375,0.046875,1,Bengali,Bengali,hard_negative
81,চিন্তা,কিনা,sinta,kin̪a,Thoughts,Whether,0.4,0.4,0.2375,0.2583333333333333,2.125,0.2541666666666666,3,Bengali,Bengali,hard_negative
82,চ’ত,মস্ত,sɔ’tɔ,mɔʃt̪ɔ,Four,Great,0.5,0.4,0.2458333333333333,0.2666666666666667,2.475,0.2625,3,Bengali,Bengali,hard_negative
83,ছবি,কবি,sɔbi,kɔbi,Pictures,Poet,0.25,0.25,0.0572916666666666,0.0625,0.78125,0.0572916666666666,1,Bengali,Bengali,hard_negative
84,ছয়,কফ,sɔjɔ,kɔɸɔ,Six,Cough,0.5,0.5,0.125,0.1354166666666666,2.25,0.125,3,Bengali,Bengali,hard_negative
85,ছাগলী,আকল,sagɔli,akɔlɔ,goat,Wisdom,0.5,0.4,0.1708333333333333,0.1916666666666666,3.25,0.1708333333333333,4,Bengali,Bengali,hard_negative
86,জন্তু,গণিত,zɔntu,ɡɔnit̪,Animals,Mathematics,0.5,0.6,0.2125,0.2416666666666667,3.575,0.2125,4,Bengali,Bengali,hard_negative
87,জল,ফল,zɔlɔ,ɸɔlɔ,Water,Fruit,0.25,0.25,0.0416666666666666,0.0520833333333333,0.375,0.0416666666666666,1,Bengali,Bengali,hard_negative
88,জনা,কটা,zɔna,kɔʈa,know,Brown,0.5,0.5,0.109375,0.1145833333333333,1.65625,0.109375,2,Bengali,Bengali,hard_negative
89,জানা,কাণ্টা,zana,kanʈa,To know,Thorns,0.4,0.4,0.2375,0.2583333333333333,2.125,0.2541666666666666,4,Bengali,Bengali,hard_negative
90,জেঠ,অকথা,zɛtʰ,okt̪ʰa,Jeth,Nonsense,0.6666666666666666,0.75,0.3958333333333333,0.4479166666666666,5.8125,0.421875,4,Bengali,Bengali,hard_negative
91,জ্ঞান,আণ,znan,an,Knowledge,Bring,0.5,0.5,0.4583333333333333,0.5,3.625,0.5,5,Bengali,Bengali,hard_negative
92,জিকা,টিক্কা,zika,ʈikka,Zika,Tikka,0.4,0.2,0.2041666666666667,0.225,1.8,0.225,3,Bengali,Bengali,hard_negative
93,টকা,আতকা,tɔka,at̪ka,Money,Atka,0.4,0.5,0.1875,0.21875,3.6875,0.1875,2,Bengali,Bengali,hard_negative
94,টাকা,ডাকা,taka,ɖaka,Money,Call,0.25,0.0,0.0208333333333333,0.0208333333333333,0.1875,0.0208333333333333,1,Bengali,Bengali,hard_negative
95,ঠেং,ঠেঙ,tʰɛŋ,ʈʰeŋ,The tail,Stretch,0.5,0.0,0.0277777777777777,0.0277777777777777,0.25,0.0277777777777777,1,Bengali,Bengali,hard_negative
96,ডাঁহ,অংহ,dãɦɔ,oŋɦɔ,Duck,Anh,0.5,0.5,0.1614583333333333,0.1875,3.96875,0.1614583333333333,3,Bengali,Bengali,hard_negative
97,দীঘ,জিব্ভা,digʱ,d͡ʑibʱa,Long,Tongue,0.5714285714285714,0.75,0.4895833333333333,0.5416666666666667,4.0625,0.5416666666666667,6,Bengali,Bengali,hard_negative
98,দীঘল,অঘর,digʱɔlɔ,ogʱɔrɔ,long,Homeless,0.4285714285714285,0.2,0.2333333333333333,0.2666666666666666,2.05,0.25,3,Bengali,Bengali,hard_negative
99,দীঘা,অঘা,digʱa,ogʱa,Digha,Agha,0.4,0.3333333333333333,0.3472222222222221,0.375,2.9166666666666665,0.375,2,Bengali,Bengali,hard_negative
100,ডিমা,ইগা,dima,iɡa,Dima,Iga,0.5,0.5,0.2916666666666666,0.3125,2.9375,0.3125,3,Bengali,Bengali,hard_negative
101,ঢোল,খাল,dʰʊl,kʰalɔ,Drums,Canal,0.6,0.5,0.3333333333333333,0.3645833333333333,2.96875,0.359375,2,Bengali,Bengali,hard_negative
102,তাই,রাই,tai,rai,So,Rye,0.3333333333333333,0.3333333333333333,0.0694444444444444,0.0972222222222222,1.4166666666666667,0.0694444444444444,1,Bengali,Bengali,hard_negative
103,তাম,আম,tam,am,copper,Mango,0.3333333333333333,0.3333333333333333,0.3055555555555555,0.3333333333333333,2.4166666666666665,0.3333333333333333,2,Bengali,Bengali,hard_negative
104,তিতা,কিতা,tita,kit̪a,bitter,Kita,0.4,0.25,0.0572916666666666,0.0625,0.59375,0.0572916666666666,1,Bengali,Bengali,hard_negative
105,তিমি,তিসি,timi,t̪iʃi,Whale,Linseed,0.4,0.25,0.0885416666666666,0.09375,1.40625,0.0885416666666666,1,Bengali,Bengali,hard_negative
106,তুমি,রূমী,tumi,rumi,You,Rumi,0.25,0.25,0.0520833333333333,0.0729166666666666,1.0625,0.0520833333333333,3,Bengali,Bengali,hard_negative
107,তেল,তুলি,tɛl,t̪uli,Oil,Tuli,0.6,0.25,0.2864583333333333,0.3125,2.4375,0.3125,2,Bengali,Bengali,hard_negative
108,দহ,অংহ,dɔɦɔ,oŋɦɔ,ten,Anh,0.5,0.5,0.1614583333333333,0.1875,3.6875,0.1614583333333333,2,Bengali,Bengali,hard_negative
109,দাঁত,আঁশ,dãtɔ,ãʃɔ,Teeth,Fiber,0.5,0.3333333333333333,0.2604166666666666,0.28125,2.25,0.28125,3,Bengali,Bengali,hard_negative
110,দাউদাউ,দুআ,daudau,d̪ua,Daudau,Dua,0.5,0.5,0.4583333333333333,0.5069444444444445,3.6666666666666665,0.5069444444444445,5,Bengali,Bengali,hard_negative
111,দাড়ি,দাবি,daɹi,d̪abi,Beard,Claim,0.4,0.25,0.0989583333333333,0.1041666666666666,1.96875,0.0989583333333333,2,Bengali,Bengali,hard_negative
112,দাম,আম,dam,am,Price,Mango,0.3333333333333333,0.3333333333333333,0.3055555555555555,0.3333333333333333,2.4166666666666665,0.3333333333333333,2,Bengali,Bengali,hard_negative
113,দিন,অঋণ,din,oɽin,Day,Debt,0.5,0.5,0.2760416666666667,0.3229166666666667,2.9375,0.3020833333333333,3,Bengali,Bengali,hard_negative
114,দুখ,মুখ,dukʰ,mukʰ,pain,Face,0.25,0.3333333333333333,0.0625,0.0694444444444444,1.2083333333333333,0.0625,1,Bengali,Bengali,hard_negative
115,দুই,মুই,dui,mui,Two,Mui,0.3333333333333333,0.3333333333333333,0.0625,0.0694444444444444,1.2083333333333333,0.0625,1,Bengali,Bengali,hard_negative
116,দুগ্ধ,দুঃখ,dugdʰɔ,d̪uhkʰɔ,Milk,Sorry,0.4285714285714285,0.4,0.2333333333333333,0.2583333333333333,1.975,0.2541666666666667,3,Bengali,Bengali,hard_negative
117,দুধ,দুখ,dudʰ,d̪ukʰ,Milk,pain,0.4,0.3333333333333333,0.0902777777777777,0.0972222222222222,0.875,0.0902777777777777,1,Bengali,Bengali,hard_negative
118,দুৱাৰ,জুলাই,duwaɹ,d͡ʑulai,The door,July,0.5714285714285714,0.4,0.15,0.1666666666666666,2.275,0.15,3,Bengali,Bengali,hard_negative
119,দ্বীপ,লিপি,dip,lipi,Island,Script,0.5,0.5,0.2552083333333333,0.28125,2.6875,0.28125,5,Bengali,Bengali,hard_negative
120,ধনিয়া,গণিকা,dʰɔnija,ɡɔnika,Coriander,Prostitute,0.4285714285714285,0.3333333333333333,0.0729166666666666,0.0763888888888889,1.3541666666666667,0.0729166666666666,4,Bengali,Bengali,hard_negative
121,ধৰ্ম,অকর্ম,dʰɔɹmɔ,okɔrmɔ,religion,Idleness,0.5,0.3333333333333333,0.2222222222222222,0.2569444444444445,2.2291666666666665,0.2395833333333333,3,Bengali,Bengali,hard_negative
122,ধোঁৱা,খাড়া,dʰʊ̃wa,kʰaɽa,smoke,Steep,0.6666666666666666,0.25,0.1875,0.21875,2.4375,0.1875,4,Bengali,Bengali,hard_negative
123,নখ,শখ,nɔkʰɔ,ʃɔkʰɔ,Nails,Hobby,0.2,0.25,0.0625,0.0625,1.125,0.0625,1,Bengali,Bengali,hard_negative
124,নগৰ,নকল,nɔgɔɹɔ,n̪ɔkɔlɔ,urban,Duplicate,0.4285714285714285,0.1666666666666666,0.1909722222222222,0.2083333333333333,1.9166666666666667,0.2083333333333333,2,Bengali,Bengali,hard_negative
125,নতুন,রসুন,nɔtun,rɔʃun̪,New,Garlic,0.5,0.2,0.0666666666666666,0.0833333333333333,0.9,0.0666666666666666,2,Bengali,Bengali,hard_negative
126,নদী,নবী,nɔdi,n̪ɔbi,The river,Prophet,0.4,0.25,0.0364583333333333,0.0416666666666666,0.34375,0.0364583333333333,1,Bengali,Bengali,hard_negative
127,নাই,রাই,nai,rai,"No, it's not",Rye,0.3333333333333333,0.3333333333333333,0.0555555555555555,0.0833333333333333,0.8333333333333334,0.0555555555555555,1,Bengali,Bengali,hard_negative
128,নাও,নাই,naʊ,n̪ai,Take it,"No, it's not",0.5,0.0,0.0555555555555555,0.0555555555555555,0.5,0.0555555555555555,1,Bengali,Bengali,hard_negative
129,নাম,আম,nam,am,Name,Mango,0.3333333333333333,0.3333333333333333,0.3055555555555555,0.3333333333333333,2.4166666666666665,0.3333333333333333,2,Bengali,Bengali,hard_negative
130,নীল,উইল,nil,uilɔ,Blue,Will,0.5,0.5,0.3333333333333333,0.375,3.9375,0.359375,2,Bengali,Bengali,hard_negative
131,নিয়ৰ,নীরব,nijɔɹɔ,n̪irɔbɔ,Snow,Silent,0.4285714285714285,0.1666666666666666,0.1041666666666666,0.125,2.0,0.1041666666666666,4,Bengali,Bengali,hard_negative
132,পদুম,পরু,pɔdum,pɔru,The lotus,Paru,0.4,0.4,0.2125,0.25,2.25,0.2333333333333333,2,Bengali,Bengali,hard_negative
133,পশু,পরু,pɔxu,pɔru,Animals,Paru,0.25,0.25,0.0677083333333333,0.09375,1.09375,0.0677083333333333,1,Bengali,Bengali,hard_negative
134,পাঁচ,পাঁক,pãsɔ,pãkɔ,Five,Mud,0.25,0.3333333333333333,0.0572916666666666,0.0625,0.78125,0.0572916666666666,1,Bengali,Bengali,hard_negative
135,পখিলা,অখিল,pɔkʰila,okʰilɔ,butterfly,Akhil,0.4285714285714285,0.1666666666666666,0.1840277777777778,0.2013888888888889,1.5416666666666667,0.2013888888888889,2,Bengali,Bengali,hard_negative
136,পাণ,পান,pan,pan̪,Pan,Drink,0.25,0.0,0.0138888888888888,0.0138888888888888,0.0833333333333333,0.0138888888888888,1,Bengali,Bengali,hard_negative
137,পাতা,পাকা,pata,paka,Leaves,Ripe,0.25,0.25,0.046875,0.0520833333333333,0.53125,0.046875,1,Bengali,Bengali,hard_negative
138,পানী,প্রাণী,pani,prani,water,Animals,0.2,0.2,0.1666666666666666,0.2,1.45,0.2,3,Bengali,Bengali,hard_negative
139,পায়স,পাতক,pajɔxɔ,pat̪ɔkɔ,Pies,Let's go,0.4285714285714285,0.1666666666666666,0.0590277777777777,0.0625,1.3125,0.0590277777777777,3,Bengali,Bengali,hard_negative
140,পিতা,কিতা,pita,kit̪a,Father,Kita,0.4,0.25,0.0520833333333333,0.0520833333333333,0.5625,0.0520833333333333,1,Bengali,Bengali,hard_negative
141,পিন্ধ,পুঞ্জ,pindʰɔ,pund͡ʑɔ,Wear,Mass,0.4285714285714285,0.2,0.0666666666666666,0.0666666666666666,0.7,0.0666666666666666,3,Bengali,Bengali,hard_negative
142,পিন্ধা,পিঞ্জরা,pindʰa,pind͡ʑɔra,wear,Cages,0.4444444444444444,0.4285714285714285,0.2767857142857143,0.3154761904761904,2.357142857142857,0.3154761904761904,3,Bengali,Bengali,hard_negative
143,পুত,পূর্ব,put,pur,Put,East,0.3333333333333333,0.3333333333333333,0.0694444444444444,0.0972222222222222,1.4166666666666667,0.0694444444444444,4,Bengali,Bengali,hard_negative
144,পুৰুষ,পাঁউরুটি,puɹux,pãuruʈi,male,The bread,0.5714285714285714,0.3333333333333333,0.306547619047619,0.3511904761904761,2.946428571428572,0.3363095238095238,6,Bengali,Bengali,hard_negative
145,পুষ্প,পুল,puxpɔ,pulɔ,Flowers,Pool,0.4,0.4,0.2333333333333333,0.2583333333333333,2.425,0.2541666666666666,3,Bengali,Bengali,hard_negative
146,পুথি,পাঁঠি,putʰi,pãʈʰi,The book,Text,0.4,0.25,0.0729166666666666,0.0729166666666666,0.875,0.0729166666666666,3,Bengali,Bengali,hard_negative
147,ফেঁচা,খাড়া,pʰɛ̃sa,kʰaɽa,owl,Steep,0.6666666666666666,0.5,0.125,0.1458333333333333,1.75,0.125,4,Bengali,Bengali,hard_negative
