,loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,loan_unicode,original_unicode,label
21,আঠ,আট,atʰ,aʈɔ,eight,Eight,0.6666666666666666,0.3333333333333333,0.3263888888888889,0.3611111111111111,2.6666666666666665,0.3611111111111111,1,Bengali,Bengali,loan
22,আঠ,আষ্ট,atʰ,aʃʈɔ,eight,Eight,0.75,0.5,0.4739583333333333,0.5208333333333333,3.8125,0.5208333333333333,3,Bengali,Bengali,loan
23,আদা,আদা,ada,ad̪a,Ginger,Ginger,0.25,0.0,0.0138888888888888,0.0138888888888888,0.0833333333333333,0.0138888888888888,0,Bengali,Bengali,loan
24,আম,আম,am,am,Mango,Mango,0.0,0.0,0.0,0.0,0.0,0.0,0,Bengali,Bengali,loan
25,ইতিহাস,ইতিহাস,itiɦax,it̪iɦaʃ,History,History,0.2857142857142857,0.1666666666666666,0.03125,0.0347222222222222,0.3125,0.03125,0,Bengali,Bengali,loan
26,উট,উট,ut,uʈɔ,The camel,The camel,0.6666666666666666,0.3333333333333333,0.3125,0.3472222222222222,2.583333333333333,0.3472222222222222,0,Bengali,Bengali,loan
27,উত্তৰ,উত্তর,uttɔɹɔ,ut̪t̪ɔrɔ,answer,The answer,0.375,0.0,0.0416666666666666,0.0555555555555555,0.6666666666666666,0.0416666666666666,1,Bengali,Bengali,loan
28,উপত্যকা,উপত্যকা,upɔtzɔka,upɔt̪d͡zɔka,Valley,Valley,0.2727272727272727,0.125,0.015625,0.015625,0.21875,0.015625,0,Bengali,Bengali,loan
29,উপন্যাস,উপন্যাস,upniax,upn̪æʃ,Novel,Novel,0.5,0.3333333333333333,0.1805555555555555,0.2013888888888889,1.5208333333333333,0.1979166666666666,0,Bengali,Bengali,loan
30,ঋতু,ঋতু,ɽitu,ɽit̪u,Season,Season,0.2,0.0,0.0104166666666666,0.0104166666666666,0.0625,0.0104166666666666,0,Bengali,Bengali,loan
31,আক,এক,ak,ek,Let's go,One,0.5,0.0,0.0208333333333333,0.0208333333333333,0.25,0.0208333333333333,1,Bengali,Bengali,loan
32,এক,এক,ɛk,ek,One,One,0.5,0.0,0.0208333333333333,0.0208333333333333,0.125,0.0208333333333333,0,Bengali,Bengali,loan
33,আক,একলা,ak,ekɔla,Let's go,Alone,0.8,0.6,0.55,0.6083333333333334,4.45,0.6083333333333334,3,Bengali,Bengali,loan
34,এক,একলা,ɛk,ekɔla,One,Alone,0.8,0.6,0.55,0.6083333333333334,4.4,0.6083333333333334,2,Bengali,Bengali,loan
35,একতা,একতা,ɛkta,ekt̪a,Unity,Unity,0.4,0.0,0.0208333333333333,0.0208333333333333,0.125,0.0208333333333333,0,Bengali,Bengali,loan
36,ঔষধ,ঔষধ,ɔʊxɔdʰɔ,owʃɔd̪ʱɔ,Medicine,Medicine,0.625,0.3333333333333333,0.0659722222222222,0.0763888888888888,0.875,0.0659722222222222,0,Bengali,Bengali,loan
37,কচু,কচু,kɔsu,kɔt͡ɕu,Kachu,Kachu,0.5,0.25,0.0520833333333333,0.0520833333333333,0.6875,0.0520833333333333,0,Bengali,Bengali,loan
38,কচু,কচুয়া,kɔsu,kɔt͡ɕue̯a,Kachu,Kachua,0.6666666666666666,0.5,0.3333333333333333,0.3680555555555555,2.875,0.3680555555555555,3,Bengali,Bengali,loan
39,কথা,কথা,kɔtʰa,kɔt̪ʰa,Talk,Talk,0.1666666666666666,0.0,0.0104166666666666,0.0104166666666666,0.0625,0.0104166666666666,0,Bengali,Bengali,loan
40,কবি,কবি,kɔbi,kɔbi,Poet,Poet,0.0,0.0,0.0,0.0,0.0,0.0,0,Bengali,Bengali,loan
41,কম্বল,কম্বল,kɔmɔlɔ,kɔmɔlɔ,Blanket,Blanket,0.0,0.0,0.0,0.0,0.0,0.0,0,Bengali,Bengali,loan
42,কাণ,কর্ণ,kan,kɔrnɔ,ear,Ears,0.6,0.4,0.3791666666666667,0.4333333333333334,3.25,0.4333333333333334,2,Bengali,Bengali,loan
43,কাণ,কান,kan,kan̪,ear,Ears,0.25,0.0,0.0138888888888888,0.0138888888888888,0.0833333333333333,0.0138888888888888,1,Bengali,Bengali,loan
44,কলা,কলা,kɔla,kɔla,Banana,Banana,0.0,0.0,0.0,0.0,0.0,0.0,0,Bengali,Bengali,loan
45,কালি,কলা,kali,kɔla,yesterday,Banana,0.5,0.0,0.0625,0.0625,0.6875,0.0625,2,Bengali,Bengali,loan
46,কলা,কালি,kɔla,kali,Banana,yesterday,0.5,0.0,0.0625,0.0625,0.6875,0.0625,2,Bengali,Bengali,loan
47,কালি,কালি,kali,kali,yesterday,yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0,Bengali,Bengali,loan
48,কহা,কহা,kɔɦa,kɔɦa,Say,Say,0.0,0.0,0.0,0.0,0.0,0.0,0,Bengali,Bengali,loan
49,কাহ,কহা,kaɦ,kɔɦa,cough,Say,0.5,0.25,0.265625,0.2916666666666667,2.25,0.2916666666666667,2,Bengali,Bengali,loan
50,কাঁচ,কাঁচ,kãsɔ,kãt͡ɕɔ,Glass,Glass,0.5,0.3333333333333333,0.0520833333333333,0.0520833333333333,0.6875,0.0520833333333333,0,Bengali,Bengali,loan
51,কাচ,কাঁচ,kas,kãt͡ɕɔ,Glass,Glass,0.8333333333333334,0.6666666666666666,0.2864583333333333,0.3125,2.625,0.3125,1,Bengali,Bengali,loan
52,কাছ,কাছ,kas,kat͡ɕʰ,Near,Near,0.6666666666666666,0.3333333333333333,0.0833333333333333,0.0833333333333333,1.0,0.0833333333333333,0,Bengali,Bengali,loan
53,কাছু,কাছ,kasu,kat͡ɕʰ,Something,Near,0.6666666666666666,0.5,0.2864583333333333,0.3125,2.5625,0.3125,1,Bengali,Bengali,loan
54,কটা,কাটা,kɔta,kaʈa,Brown,Cut,0.5,0.0,0.0520833333333333,0.0520833333333333,0.5625,0.0520833333333333,1,Bengali,Bengali,loan
55,কাট,কাটা,kat,kaʈa,Cut,Cut,0.5,0.25,0.234375,0.2604166666666667,1.9375,0.2604166666666667,1,Bengali,Bengali,loan
56,কাটা,কাটা,kata,kaʈa,Cut,Cut,0.25,0.0,0.0104166666666666,0.0104166666666666,0.125,0.0104166666666666,0,Bengali,Bengali,loan
57,কাঠ,কাঠ,katʰ,kaʈʰɔ,Wood,Wood,0.4,0.25,0.234375,0.2604166666666667,1.9375,0.2604166666666667,0,Bengali,Bengali,loan
58,কাতি,কাতি,kati,kat̪i,Kati,Kati,0.2,0.0,0.0104166666666666,0.0104166666666666,0.0625,0.0104166666666666,0,Bengali,Bengali,loan
59,কিন্তু,কিন্তু,kintu,kin̪t̪u,But,But,0.2857142857142857,0.0,0.0166666666666666,0.0166666666666666,0.1,0.0166666666666666,0,Bengali,Bengali,loan
60,কুকুৰা,কুঁকড়া,kukuɹa,kũkɔɽa,chicken,Curly,0.5,0.1666666666666666,0.0625,0.0763888888888889,0.9583333333333334,0.0625,3,Bengali,Bengali,loan
61,কুকুৰ,কুকুর,kukuɹ,kukur,dog,Dogs,0.2,0.0,0.0333333333333333,0.05,0.7,0.0333333333333333,1,Bengali,Bengali,loan
62,কুটুম,কুটুম,kutum,kuʈum,Family,Family,0.2,0.0,0.0083333333333333,0.0083333333333333,0.1,0.0083333333333333,0,Bengali,Bengali,loan
63,কৃষ্ণ,কৃষ্ণ,kɽixnɔ,kɽiʃnɔ,Krishna,Krishna,0.1666666666666666,0.1666666666666666,0.0243055555555555,0.0277777777777777,0.2708333333333333,0.0243055555555555,0,Bengali,Bengali,loan
64,কেন্দ্ৰ,কেন্দ্ৰ,kɛndɹɔ,ken̪d̪ৰ,hub,hub,0.5714285714285714,0.3333333333333333,0.3229166666666667,0.3541666666666667,2.5416666666666665,0.3541666666666667,0,Bengali,Bengali,loan
65,কল,কেলা,kɔlɔ,kela,Call,The banana,0.5,0.0,0.0729166666666666,0.0729166666666666,0.75,0.0729166666666666,2,Bengali,Bengali,loan
66,কোটি,কোটি,kʊti,koʈi,Crores,Crores,0.5,0.0,0.03125,0.03125,0.3125,0.03125,0,Bengali,Bengali,loan
67,কোদাল,কোদাল,kʊdal,kod̪alɔ,Spade,Spade,0.4285714285714285,0.1666666666666666,0.1701388888888889,0.1875,1.375,0.1875,0,Bengali,Bengali,loan
68,কোন,কোন,kʊn,kon̪,No,No,0.5,0.0,0.0416666666666666,0.0416666666666666,0.3333333333333333,0.0416666666666666,0,Bengali,Bengali,loan
69,কি,ক্যা,ki,kæ,What?,Kya,0.5,0.0,0.0416666666666666,0.0416666666666666,0.5,0.0416666666666666,3,Bengali,Bengali,loan
70,ক্ৰিয়া,ক্রিয়া,kɹija,krie̯a,Action,Verbs,0.5,0.0,0.05,0.075,0.875,0.05,1,Bengali,Bengali,loan
71,খাট,খাট,kʰat,kʰaʈɔ,Bed,Bed,0.4,0.25,0.234375,0.2604166666666667,1.9375,0.2604166666666667,0,Bengali,Bengali,loan
72,খানা,খাদ্য,kʰana,kʰad̪d͡zɔ,Food,Food,0.6666666666666666,0.4,0.2416666666666666,0.2583333333333333,2.35,0.2583333333333333,3,Bengali,Bengali,loan
73,গম,গম,gɔmɔ,ɡɔmɔ,Wheat,Wheat,0.25,0.25,0.2239583333333333,0.25,1.8125,0.25,0,Bengali,Bengali,loan
74,গলা,গলা,gɔla,ɡɔla,Throat,Throat,0.25,0.25,0.2239583333333333,0.25,1.8125,0.25,0,Bengali,Bengali,loan
75,গিলা,গলা,gila,ɡɔla,Swallow,Throat,0.5,0.25,0.265625,0.2916666666666667,2.25,0.2916666666666667,1,Bengali,Bengali,loan
76,গেলা,গলা,gɛla,ɡɔla,Swallow,Throat,0.5,0.25,0.2447916666666666,0.2708333333333333,2.0625,0.2708333333333333,1,Bengali,Bengali,loan
77,গাঁউ,গাঁও,gãu,ɡão,Village,The village,0.6666666666666666,0.5,0.3263888888888889,0.3611111111111111,2.75,0.3611111111111111,1,Bengali,Bengali,loan
78,গাঁও,গাঁও,gãʊ,ɡão,The village,The village,0.6666666666666666,0.5,0.3263888888888889,0.3611111111111111,2.6666666666666665,0.3611111111111111,0,Bengali,Bengali,loan
79,গু,গু,gu,ɡu,Gu,Gu,0.5,0.5,0.4479166666666667,0.5,3.625,0.5,0,Bengali,Bengali,loan
80,গুহা,গুহা,guɦa,ɡuɦa,Cave,Cave,0.25,0.25,0.2239583333333333,0.25,1.8125,0.25,0,Bengali,Bengali,loan
81,গুলী,গোলন্দাজ,guli,ɡolɔn̪d̪ad͡ʑ,The bullet,Gunner,0.9166666666666666,0.625,0.5885416666666666,0.6458333333333333,4.78125,0.6458333333333333,6,Bengali,Bengali,loan
82,গোল,গোলন্দাজ,gʊl,ɡolɔn̪d̪ad͡ʑ,Round,Gunner,0.9166666666666666,0.75,0.6901041666666666,0.7604166666666666,5.53125,0.7604166666666666,5,Bengali,Bengali,loan
83,গোসাঁই,গোসাঁই,gʊxãi,ɡoʃãi,Gosain,Gosain,0.6,0.5,0.225,0.25,1.925,0.2458333333333333,0,Bengali,Bengali,loan
84,গোসাঞি,গোসাঁই,gʊxani,ɡoʃãi,Gosani,Gosain,0.8333333333333334,0.4,0.225,0.2666666666666666,3.475,0.225,2,Bengali,Bengali,loan
85,গোহাঁই,গোসাঁই,gʊɦãi,ɡoʃãi,Gohain,Gosain,0.6,0.5,0.225,0.25,2.175,0.2458333333333333,1,Bengali,Bengali,loan
86,ঘড়ী,ঘড়ি,gʱɔɹi,gʱɔɽi,clock,The clock,0.2,0.0,0.0694444444444444,0.0972222222222222,1.3333333333333333,0.0694444444444444,1,Bengali,Bengali,loan
87,ঘাম,ঘাম,gʱam,gʱam,Sweat,Sweat,0.0,0.0,0.0,0.0,0.0,0.0,0,Bengali,Bengali,loan
88,ঘমা,ঘামা,gʱɔma,gʱama,Sweat,Sweat,0.2,0.0,0.0555555555555555,0.0555555555555555,0.5833333333333334,0.0555555555555555,1,Bengali,Bengali,loan
89,ঘামা,ঘামা,gʱama,gʱama,Sweat,Sweat,0.0,0.0,0.0,0.0,0.0,0.0,0,Bengali,Bengali,loan
90,ঘোঁৰা,ঘোড়া,gʱʊ̃ɹa,gʱoɽa,horse,Horses,0.5,0.0,0.1111111111111111,0.1388888888888889,1.75,0.1111111111111111,2,Bengali,Bengali,loan
91,চলা,চলা,sɔla,t͡ɕɔla,To walk,To walk,0.5,0.25,0.0520833333333333,0.0520833333333333,0.6875,0.0520833333333333,0,Bengali,Bengali,loan
92,চন্দ্ৰ,চাঁদ,sɔndɹɔ,t͡ɕãd̪ɔ,moon,The moon,0.7142857142857143,0.6666666666666666,0.3819444444444444,0.4097222222222222,3.2916666666666665,0.4097222222222222,4,Bengali,Bengali,loan
93,চাঁদ,চাঁদ,sãdɔ,t͡ɕãd̪ɔ,The moon,The moon,0.5714285714285714,0.3333333333333333,0.0625,0.0625,0.75,0.0625,0,Bengali,Bengali,loan
94,চান,চাঁদ,san,t͡ɕãd̪ɔ,Want,The moon,1.0,0.6666666666666666,0.3177083333333333,0.34375,3.3125,0.34375,2,Bengali,Bengali,loan
95,চান্দ,চাঁদ,sandɔ,t͡ɕãd̪ɔ,Chand,The moon,0.7142857142857143,0.6,0.2416666666666666,0.2583333333333333,2.15,0.2583333333333333,2,Bengali,Bengali,loan
96,চন্দ্ৰ,চান,sɔndɹɔ,t͡ɕan̪,moon,Want,1.0,0.6666666666666666,0.5243055555555556,0.5694444444444445,4.416666666666667,0.5694444444444445,5,Bengali,Bengali,loan
97,চাঁদ,চান,sãdɔ,t͡ɕan̪,The moon,Want,1.0,1.0,0.3177083333333333,0.34375,3.3125,0.34375,2,Bengali,Bengali,loan
98,চান,চান,san,t͡ɕan̪,Want,Want,0.6666666666666666,0.3333333333333333,0.0833333333333333,0.0833333333333333,1.0,0.0833333333333333,0,Bengali,Bengali,loan
99,চান্দ,চান,sandɔ,t͡ɕan̪,Chand,Want,0.8333333333333334,0.6,0.4125,0.45,3.5,0.45,2,Bengali,Bengali,loan
100,চকা,চাকা,sɔka,t͡ɕaka,wheel,The wheel,0.6666666666666666,0.25,0.09375,0.09375,1.125,0.09375,1,Bengali,Bengali,loan
101,চকৰ,চাকা,sɔkɔɹɔ,t͡ɕaka,Chakar,The wheel,1.0,0.5,0.3923611111111111,0.4236111111111111,3.458333333333333,0.4236111111111111,2,Bengali,Bengali,loan
102,চাক,চাকা,sak,t͡ɕaka,Wheels,The wheel,0.6666666666666666,0.5,0.2760416666666667,0.3020833333333333,2.5,0.3020833333333333,1,Bengali,Bengali,loan
103,চাকা,চাকা,saka,t͡ɕaka,The wheel,The wheel,0.5,0.25,0.0520833333333333,0.0520833333333333,0.6875,0.0520833333333333,0,Bengali,Bengali,loan
104,চাকি,চাকা,saki,t͡ɕaka,Candles,The wheel,0.6666666666666666,0.25,0.0729166666666666,0.0729166666666666,0.9375,0.0729166666666666,1,Bengali,Bengali,loan
105,চিন্তা,চিন্তা,sinta,t͡ɕin̪t̪a,Thoughts,Thoughts,0.5555555555555556,0.2,0.0583333333333333,0.0583333333333333,0.65,0.0583333333333333,0,Bengali,Bengali,loan
106,চ’ত,চৈত,sɔ’tɔ,t͡ɕojt̪,Four,Chait,0.8571428571428571,0.75,0.2395833333333333,0.2604166666666666,4.4375,0.2395833333333333,1,Bengali,Bengali,loan
107,ছবি,ছবি,sɔbi,t͡ɕʰɔbi,Pictures,Pictures,0.5714285714285714,0.25,0.0625,0.0625,0.75,0.0625,0,Bengali,Bengali,loan
108,ছয়,ছয়,sɔjɔ,t͡ɕʰe̯ɔ,Six,Six,0.8571428571428571,0.5,0.3072916666666667,0.34375,2.78125,0.3333333333333333,0,Bengali,Bengali,loan
109,ছাগলী,ছাগলী,sagɔli,t͡ɕʰaɡɔli,goat,goat,0.5555555555555556,0.3333333333333333,0.1909722222222222,0.2083333333333333,1.7083333333333333,0.2083333333333333,0,Bengali,Bengali,loan
110,জন্তু,জন্তু,zɔntu,d͡ʑɔn̪t̪u,Animals,Animals,0.5555555555555556,0.2,0.0583333333333333,0.0583333333333333,0.65,0.0583333333333333,0,Bengali,Bengali,loan
111,জল,জল,zɔlɔ,d͡ʑɔlɔ,Water,Water,0.5,0.25,0.0520833333333333,0.0520833333333333,0.6875,0.0520833333333333,0,Bengali,Bengali,loan
112,জনা,জানা,zɔna,d͡ʑan̪a,know,To know,0.7142857142857143,0.25,0.1041666666666666,0.1041666666666666,1.1875,0.1041666666666666,1,Bengali,Bengali,loan
113,জানা,জানা,zana,d͡ʑan̪a,To know,To know,0.5714285714285714,0.25,0.0625,0.0625,0.75,0.0625,0,Bengali,Bengali,loan
114,জেঠ,জেঠ,zɛtʰ,d͡ʑeʈʰɔ,Jeth,Jeth,0.8571428571428571,0.5,0.296875,0.3229166666666667,2.6875,0.3229166666666667,0,Bengali,Bengali,loan
115,জ্ঞান,জ্ঞান,znan,d͡ʑnan̪,Knowledge,Knowledge,0.5714285714285714,0.25,0.0625,0.0625,0.75,0.0625,0,Bengali,Bengali,loan
116,জিকা,ঝিঙা,zika,d͡ʑʱiŋa,Zika,Shrimp,0.7142857142857143,0.5,0.0833333333333333,0.0833333333333333,1.375,0.0833333333333333,2,Bengali,Bengali,loan
117,টকা,টাং,tɔka,ʈaŋ,Money,Tang,1.0,0.5,0.3072916666666667,0.3333333333333333,3.0625,0.3333333333333333,2,Bengali,Bengali,loan
118,টাকা,টাং,taka,ʈaŋ,Money,Tang,0.75,0.5,0.265625,0.2916666666666667,2.625,0.2916666666666667,2,Bengali,Bengali,loan
119,ঠেং,টাং,tʰɛŋ,ʈaŋ,The tail,Tang,0.75,0.0,0.0555555555555555,0.0555555555555555,0.5,0.0555555555555555,2,Bengali,Bengali,loan
120,টকা,টাকা,tɔka,ʈaka,Money,Money,0.5,0.0,0.0520833333333333,0.0520833333333333,0.5625,0.0520833333333333,1,Bengali,Bengali,loan
121,টাকা,টাকা,taka,ʈaka,Money,Money,0.25,0.0,0.0104166666666666,0.0104166666666666,0.125,0.0104166666666666,0,Bengali,Bengali,loan
122,ঠেং,টাকা,tʰɛŋ,ʈaka,The tail,Money,1.0,0.5,0.296875,0.3229166666666666,2.875,0.3229166666666666,4,Bengali,Bengali,loan
123,টকা,টেহা,tɔka,ʈeɦa,Money,Teha,0.75,0.25,0.09375,0.09375,1.5,0.09375,2,Bengali,Bengali,loan
124,টাকা,টেহা,taka,ʈeɦa,Money,Teha,0.75,0.25,0.0729166666666666,0.0729166666666666,1.3125,0.0729166666666666,2,Bengali,Bengali,loan
125,ঠেং,টেহা,tʰɛŋ,ʈeɦa,The tail,Teha,1.0,0.5,0.296875,0.3229166666666666,2.6875,0.3229166666666666,3,Bengali,Bengali,loan
126,টকা,ঠেং,tɔka,ʈʰeŋ,Money,The tail,1.0,0.5,0.3072916666666667,0.3333333333333333,3.0,0.3333333333333333,3,Bengali,Bengali,loan
127,টাকা,ঠেং,taka,ʈʰeŋ,Money,The tail,1.0,0.5,0.2864583333333333,0.3125,2.8125,0.3125,4,Bengali,Bengali,loan
128,ঠেং,ঠেং,tʰɛŋ,ʈʰeŋ,The tail,The tail,0.5,0.0,0.0277777777777777,0.0277777777777777,0.25,0.0277777777777777,0,Bengali,Bengali,loan
129,ডাঁহ,ডাঁশ,dãɦɔ,ɖãʃɔ,Duck,Bite,0.5,0.3333333333333333,0.046875,0.0520833333333333,0.84375,0.046875,1,Bengali,Bengali,loan
130,দীঘ,ডাঙর,digʱ,ɖaŋɔrɔ,Long,Strong,1.0,0.6666666666666666,0.607638888888889,0.6875,5.083333333333333,0.6875,4,Bengali,Bengali,loan
131,দীঘল,ডাঙর,digʱɔlɔ,ɖaŋɔrɔ,long,Strong,0.7142857142857143,0.1666666666666666,0.1909722222222222,0.2222222222222222,1.7083333333333333,0.2083333333333333,4,Bengali,Bengali,loan
132,দীঘা,ডাঙর,digʱa,ɖaŋɔrɔ,Digha,Strong,1.0,0.5,0.4861111111111111,0.548611111111111,4.166666666666667,0.548611111111111,4,Bengali,Bengali,loan
133,ডিম,ডিম,dim,ɖim,Eggs,Eggs,0.3333333333333333,0.0,0.0138888888888888,0.0138888888888888,0.1666666666666666,0.0138888888888888,0,Bengali,Bengali,loan
134,ডিমা,ডিম,dima,ɖim,Dima,Eggs,0.5,0.25,0.234375,0.2604166666666667,1.9375,0.2604166666666667,1,Bengali,Bengali,loan
135,ঢোল,ঢোল,dʰʊl,ɖʱolɔ,Drums,Drums,0.8,0.25,0.265625,0.2916666666666667,2.1875,0.2916666666666667,0,Bengali,Bengali,loan
136,তাই,তাই,tai,t̪ai,So,So,0.25,0.0,0.0138888888888888,0.0138888888888888,0.0833333333333333,0.0138888888888888,0,Bengali,Bengali,loan
137,তাম,তামা,tam,t̪ama,copper,Copper,0.4,0.25,0.234375,0.2604166666666667,1.875,0.2604166666666667,1,Bengali,Bengali,loan
138,তিতা,তিতা,tita,t̪it̪a,bitter,bitter,0.3333333333333333,0.0,0.0208333333333333,0.0208333333333333,0.125,0.0208333333333333,0,Bengali,Bengali,loan
139,তিমি,তিমি,timi,t̪imi,Whale,Whale,0.2,0.0,0.0104166666666666,0.0104166666666666,0.0625,0.0104166666666666,0,Bengali,Bengali,loan
140,তুমি,তুমি,tumi,t̪umi,You,You,0.2,0.0,0.0104166666666666,0.0104166666666666,0.0625,0.0104166666666666,0,Bengali,Bengali,loan
141,তেল,তেল,tɛl,t̪elɔ,Oil,Oil,0.6,0.25,0.2447916666666666,0.2708333333333333,1.9375,0.2708333333333333,0,Bengali,Bengali,loan
142,দহ,দশ,dɔɦɔ,d̪ɔʃɔ,ten,Ten,0.4,0.25,0.046875,0.0520833333333333,0.78125,0.046875,1,Bengali,Bengali,loan
143,দাঁত,দাঁত,dãtɔ,d̪ãt̪ɔ,Teeth,Teeth,0.3333333333333333,0.0,0.0208333333333333,0.0208333333333333,0.125,0.0208333333333333,0,Bengali,Bengali,loan
144,দাউদাউ,দাউদাউ,daudau,d̪aud̪au,Daudau,Daudau,0.25,0.0,0.0138888888888888,0.0138888888888888,0.0833333333333333,0.0138888888888888,0,Bengali,Bengali,loan
145,দাড়ি,দাড়ি,daɹi,d̪aɽi,Beard,Beard,0.4,0.0,0.0625,0.0833333333333333,1.0625,0.0625,0,Bengali,Bengali,loan
146,দাম,দাম,dam,d̪am,Price,Price,0.25,0.0,0.0138888888888888,0.0138888888888888,0.0833333333333333,0.0138888888888888,0,Bengali,Bengali,loan
147,দিন,দিন,din,d̪in̪,Day,Day,0.4,0.0,0.0277777777777777,0.0277777777777777,0.1666666666666666,0.0277777777777777,0,Bengali,Bengali,loan
148,দুখ,দুঃখ,dukʰ,d̪uhkʰɔ,pain,Sorry,0.4285714285714285,0.4,0.3666666666666667,0.4083333333333334,2.95,0.4083333333333334,1,Bengali,Bengali,loan
149,দুখ,দুখ,dukʰ,d̪ukʰ,pain,pain,0.2,0.0,0.0138888888888888,0.0138888888888888,0.0833333333333333,0.0138888888888888,0,Bengali,Bengali,loan
150,দুই,দুই,dui,d̪ui,Two,Two,0.25,0.0,0.0138888888888888,0.0138888888888888,0.0833333333333333,0.0138888888888888,0,Bengali,Bengali,loan
151,দুগ্ধ,দুগ্ধ,dugdʰɔ,d̪uɡɔd̪ʱɔ,Milk,Milk,0.5555555555555556,0.3333333333333333,0.3194444444444445,0.3541666666666667,2.5416666666666665,0.3541666666666667,0,Bengali,Bengali,loan
