,language_pair,loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,DNN_logits,MBERT_cos_sim,XLM_cos_sim,label
19,All_languages,ammunition,amunition,ˌæmjəˈnɪʃən,amynisjɔ̃,ammunition,ammunition,-6.683244,0.7078131437301636,0.5722674131393433,loan
20,All_languages,conservatoire,conservatoire,conservatoire*,kɔ̃sɛʀvatwaʀ,conservatoire,conservatoire,-2.7371814,0.8260441422462463,0.5243683457374573,loan
21,All_languages,Finström,Finström,finstrøm,fɪnstrøːm,Finström,Finström,-5.983973000000001,1.0,1.0,loan
22,All_languages,pii,bi,piː,biː,pii,bi,-2.8188388,0.9137489795684814,0.6809654831886292,loan
23,All_languages,nuotti,not,nuotti,nuːt,note,not,-5.4501777,0.64284747838974,0.6356131434440613,loan
24,All_languages,teoreettinen,teoretisk,teoreːttinen,teːuːreːtɪɧ,theoretical,theoretically,-22.533564000000002,0.8924422860145569,0.7946763038635254,loan
25,All_languages,кәстөм,костюм,kæstʏm,kostʲum,my suit,suit,-3.4250824,0.7557687759399414,0.5809750556945801,loan
26,All_languages,məlumat,مَعْلُومَات,mælumɑt,mَʕْlُuːmَaːt,information,information,-3.3902028,0.7499223351478577,0.3767365515232086,loan
27,All_languages,müxtəlif,مُخْتَلِف,myxtælɪf,mُxْtَlِf,different,Different,-6.734444,0.8051608204841614,0.4811850190162658,loan
28,All_languages,iflic,إِْفْلاج,ɪflɪd͡ʒ,aِْٕfْlaːd͡ʒ,paralysis,flac,-6.574635499999999,0.6747239828109741,0.5903485417366028,loan
29,All_languages,şöbə,شُعْبَة,ʃœbæ,ʃُʕْbَt,department,Section,-2.6766237999999998,0.6563752293586731,0.647412121295929,loan
30,All_languages,班戟,pancake,pant͡ɕi,ˈpænˌkeɪk,Crepe,pancake,-10.893291,0.7338744401931763,0.6795012354850769,loan
31,All_languages,番斯,face,fansi,feɪs,Fans,face,-5.1562220000000005,0.6542901992797852,0.6062052845954895,loan
32,All_languages,魯米諾,luminol,luminuo,ˌlumɪˈnɔl,Lumino,luminol,-3.7741606,0.6869871020317078,0.6118122935295105,loan
33,All_languages,咕喱,coolie,kuli,coolie*,jelly,coolie,-7.781884,0.801767110824585,0.6681591272354126,loan
34,All_languages,布朗,Brown,pulaŋ,braʊn,Brown,Brown,-5.220428,0.6491965055465698,0.6744872331619263,loan
35,All_languages,計順,Quezon City,t͡ɕiʂun,quezon* ˈsɪti,Queson,Quezon City,-3.8286808,0.8394280076026917,0.6689888834953308,loan
36,All_languages,打call,Pinyin,tat͡sʰall,pinyin*,call,Pinyin,-9.797011999999999,0.627106785774231,0.7231343984603882,loan
37,All_languages,捷克斯洛伐克,Czechoslovakia,t͡ɕiekʰesiluofakʰe,ˌʧɛkəsloʊˈvɑkiə,Czechoslovakia,Czechoslovakia,-19.928442,0.5921190977096558,0.6261252760887146,loan
38,All_languages,富拉,Fula,fula,fula*,Fula,Fula,-4.6879983,0.92708420753479,0.590178906917572,loan
39,All_languages,Automatismus,automatisme,autoːmɑːtɪsmuːs,otɔmatism,automatism,automatism,-7.4590807,0.9516229629516602,0.7546820044517517,loan
40,All_languages,Bauxit,bauxite,baʊksiːt,boɡzit,Bauxite,bauxite,-6.1509337,0.8983688354492188,0.7584596872329712,loan
41,All_languages,Accuratesse,accuratesse,akkuːʀɑːtɛsə,akkyʀatɛs,Accuracy,accuracy,-4.6371503,0.8827043175697327,0.7643632292747498,loan
42,All_languages,Schärpe,écharpe,ʃæːʀpə,eʃaʀp,sash,scarf,-7.992733,0.8015193939208984,0.8170634508132935,loan
43,All_languages,Varieté,(théâtre des) variétés,fɑːʀiːteː́,(teatʀə dəs) vaʀjete,Vaudeville,(theater of) varieties,-42.79837,0.849518895149231,0.4653137922286987,loan
44,All_languages,bockwurst,Bockwurst,bockwurst*,bɔkvʊʀst,bockwurst,bockwurst,-3.8277997999999998,0.9097252488136292,0.9105984568595886,loan
45,All_languages,Schreyer,Shreyer,ʃraɪr,shʀaiɐ,Schreyer,Shreyer,-4.704354,0.9202470779418944,0.6931639313697815,loan
46,All_languages,bower,*būraz,baʊər,*buː̄ʀɑːt͡s,bower,* beer,-4.327224299999999,0.729591965675354,0.6361114382743835,loan
47,All_languages,ipsissimosity,Ipsissimosität,ipsissimosity*,ɪpsɪsiːmoːsiːtæːt,the very best of,ipsissimosity,-11.672486,0.8788528442382812,0.8433107733726501,loan
48,All_languages,Dreimorengesetz,Dreimorengesetz,dreimorengesetz*,tʀaimoːʀənɡeːseːt͡s,law of three mores,law of three mores,-9.46829,1.0,1.0,loan
49,All_languages,phylogenetic,phylogenetisch,phylogenetic*,fyːloːɡəneːtiːʃ,phylogenetic,phylogenetic,-5.7446150000000005,0.6393928527832031,0.82845538854599,loan
50,All_languages,Königsberg,Königsberg,königsberg*,køːnɪçsbəʀk,Koenigsberg,Koenigsberg,-2.9919097000000003,0.8770712614059448,0.7618546485900879,loan
51,All_languages,abendmusik,Abendmusik,abendmusik*,ɑːbəntmuːsiːk,evening music,evening music,-3.1082096000000003,0.8772311806678772,0.8575382828712463,loan
52,All_languages,Rosenstock,Rosenstock,ˈroʊzənˌstɑk,ʀoːsənstɔk,Rosenstock,Rosenstock,-3.7822074999999997,0.8204165101051331,0.7293522953987122,loan
53,All_languages,zeitgeist,Zeitgeist,tˈsaɪtˌgaɪst,t͡saɪtɡaɪst,zeitgeist,Zeitgeist,-10.138233,1.0,1.0,loan
54,All_languages,Gutekunst,Gutekunst,ˈgətɪkənst,ɡuːteːkʊnst,Gutekunst,Gutekunst,-3.3758519999999996,0.9068863987922668,0.7289853692054749,loan
55,All_languages,mangelwurzel,Mangold,mangelwurzel*,mɑːŋɔlt,mangelwurzel,Mangold,-15.810797,1.0,1.0,loan
56,All_languages,Ghida,Déda,ɡida,deːdɒ,Guide,Deda,-5.5061154000000005,0.7007115483283997,0.7486283779144287,loan
57,All_languages,Berecuța,Berekutca,berekut͡sa,bɛrɛkutt͡sɒ,Berecuța,Berekutca,-4.007549299999999,0.7793082594871521,0.5848221778869629,loan
58,All_languages,Micfalău,Mikóújfalu,mikfaləu,mikoːuːjfɒlu,Micfalau,Mikóújfalu,-6.6978279999999994,0.8735827207565308,0.6674681305885315,loan
59,All_languages,Leorinț,Lőrinc,leorint͡s,løːrint͡s,Leorinţ,Lawrence,-3.0186656000000003,0.8775160908699036,0.7863280773162842,loan
60,All_languages,Spermezeu,Ispánmező,spermezeu,iʃpaːnmɛzøː,Spermezeu,Ispan field,-9.5170555,0.84767085313797,0.6368432641029358,loan
61,All_languages,urlui,örölni,urlui,ørølni,rough-grind,to grind,-6.905367999999999,0.9120127558708192,0.7297436594963074,loan
62,All_languages,Gălăuțaș,Galócás,ɡələut͡saʃ,ɡɒloːt͡saːʃ,Gălăuţaş,Galócás,-7.762384,0.8817924857139587,0.4989315867424011,loan
63,All_languages,Aruncuta,Aranykút,arunkuta,ɒrɒɲkuːt,Aruncuta,Golden well,-6.7717149999999995,0.8831570148468018,0.7014010548591614,loan
64,All_languages,șindrilă,zsindely,ʃindrilə,ʒindɛj,shingle,shingle,-4.796243,0.9367634654045104,0.7907325029373169,loan
65,All_languages,Hăghig,Hídvég,həɡiɡ,hiːdveːɡ,Haghig,End of bridge,-6.555839,0.8871484994888306,0.6485844850540161,loan
66,All_languages,atelier,atelier,atɛljɛr,atɛljəʀ,atelier,atelier,-3.2658818,0.9999993443489076,1.0,loan
67,All_languages,antracen,anthracène,antrat͡sɛn,ɑ̃tʀazə̀n,anthracene,anthracene,-3.1256695,0.8483962416648865,0.7952751517295837,loan
68,All_languages,sygnalizacja,signalisation,sɨɡnalizat͡sja,siɲalizasjɔ̃,signaling,signage,-4.284313,0.746561586856842,0.4801240265369415,loan
69,All_languages,nuworysz,nouveau riche,nuvɔrɨʂ,nuvəo ʀiʃ,nouveau riche,nouveau riche,-5.782009599999999,0.8017603158950806,0.5123026371002197,loan
70,All_languages,biust,buste,bifst,byst,bust,envelopes,-2.6425512,0.8624378442764282,0.6396211981773376,loan
71,All_languages,inaugurować,inaugurer,inavɡurɔvat͡ɕ,inoɡʀəʀ,inaugurate,inaugurate,-4.8567157,0.8952819705009459,0.7402790784835815,loan
72,All_languages,szansonista,chançon,ʂansɔɲista,ʃɑ̃sɔ̃,chance player,song,-3.1064897,0.8040724992752075,0.7031848430633545,loan
73,All_languages,parkiet,perroquet,parkʲɛt,pɛʀʀɔkɛ,parquet,parrot,-2.6960397,0.6791881322860718,0.7617150545120239,loan
74,All_languages,emat,mat,əmat,mɑt,buy,mat,-12.008075,0.8384290337562561,0.6085380911827087,loan
75,All_languages,organogram,organogram,orɡanoɡram,ɔrɣaːnɔxrɑm,organization chart,organization chart,-4.8434925,1.0,0.9999993443489076,loan
76,All_languages,humaniora,humaniora,humaniora,hyːmaːnɪoːraː,humanities,humanities,-5.120222,1.0,0.9999986886978148,loan
77,All_languages,peron,perron,pəron,pɛrrɔn,peron,perron,-5.7594213,0.8729761242866516,0.9000793099403381,loan
78,All_languages,koran,courant,koran,cɑwʏrɑnt,koran,courant,-3.8921888,0.8187906742095947,0.5470102429389954,loan
79,All_languages,defisiensi,deficiëntie,dəfisiənsi,deːfiːsiː̈ntiːeː,deficiency,deficiency,-3.5577769999999997,0.9144666194915771,0.7366440892219543,loan
80,All_languages,doktoranda,doctoranda,doktoranda,dɔctoːrɑndaː,in your doctorate,PhD student,-2.7175248,0.7763131260871887,0.929487943649292,loan
81,All_languages,klapertar,klapper,klapərtar,klɑppɛr,klapertart,claps,-5.2310038,0.9189978241920472,0.7006134986877441,loan
82,All_languages,ulcer,ulcere,ult͡ʃer,ylsəʀ,ulcer,ulcers,-2.8069935,0.9169252514839172,0.8045743703842163,loan
83,All_languages,planctonic,planctonique,planktonik,plɑ̃ktɔnik,planctonic,planktonic,-4.4952583,0.899397611618042,0.9324987530708312,loan
84,All_languages,sugestibilitate,suggestibilité,sud͡ʒestibilitate,syɡʒɛstibilite,suggestibility,suggestibility,-5.4982553,0.927815854549408,0.6826162338256836,loan
