,loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,DNN_logits,MBERT_cos_sim,XLM_cos_sim,loan_unicode_Latin,loan_unicode_Greek,loan_unicode_Cyrillic,loan_unicode_Arabic,loan_unicode_Devanagari,loan_unicode_Bengali,loan_unicode_Gurmukhi,loan_unicode_Tamil,loan_unicode_Telugu,loan_unicode_Malayalam,loan_unicode_Myanmar,loan_unicode_Chinese,original_unicode_Latin,original_unicode_Greek,original_unicode_Cyrillic,original_unicode_Arabic,original_unicode_Devanagari,original_unicode_Bengali,original_unicode_Gurmukhi,original_unicode_Tamil,original_unicode_Telugu,original_unicode_Malayalam,original_unicode_Myanmar,original_unicode_Chinese,label
1329,Friable,Friable,friable*,fʀjabl,Friable,Friable,0.5,0.2857142857142857,0.1636904761904762,0.1964285714285714,1.6428571428571428,0.1785714285714285,0,0.47918725,0.8074937,0.6204729999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
1361,censure,censure,ˈsɛnʃər,sɑ̃syʀ,censure,censure,0.8571428571428571,0.1666666666666666,0.2604166666666666,0.2916666666666666,2.3541666666666665,0.2743055555555555,0,-2.7560507999999997,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
1420,Concord,Concorde,ˈkɑnˌkɔrd,kɔ̃kɔʀd,Concord,Concorde,0.5555555555555556,0.1428571428571428,0.18154761904761899,0.2083333333333333,1.5892857142857142,0.1934523809523809,1,3.018391,0.8708971,0.83403677,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
1575,irreligious,irréligieux,irreligious*,iʀʀeliʒjœ,irreligious,irreligious,0.6666666666666666,0.3,0.1895833333333333,0.225,2.4125,0.1979166666666666,3,0.30343342,0.79992145,0.46763736,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
1618,Rigid,Rigide,ˈrɪʤɪd,ʀiʒid,Rigid,Rigid,0.8333333333333334,0.2,0.2333333333333333,0.2666666666666667,1.925,0.25,1,-2.4080467,0.65336454,0.4551246,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
1661,Simple,Simple,ˈsɪmpəl,sɛ̃pl,Simple,Simple,0.5714285714285714,0.3333333333333333,0.3125,0.3472222222222221,2.583333333333333,0.3472222222222221,0,2.4781535,0.8800485,0.77189195,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
1751,Irritable,Irritable,ˈɪrətəbəl,iʀʀitabl,Irritable,Irritable,0.6666666666666666,0.25,0.2057291666666666,0.25,2.390625,0.2057291666666666,0,2.8913189999999998,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
1768,miracle,miracle,ˈmɪrəkəl,miʀakl,miracle,miracle,0.625,0.1428571428571428,0.1755952380952381,0.2023809523809523,1.5178571428571428,0.1904761904761904,0,2.2567286,0.78249556,0.7714454000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
1835,discreet,discret,dɪˈskrit,diskʀɛ,discreet,discreet,0.625,0.1428571428571428,0.1726190476190476,0.1964285714285714,1.4464285714285714,0.1845238095238095,1,-1.5872766999999999,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
1874,impose,impose,ˌɪmˈpoʊz,ɛ̃pɔz,impose,impose,0.75,0.3333333333333333,0.3194444444444445,0.3541666666666666,2.625,0.3541666666666666,0,-2.0951047,0.76746756,0.45768088,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
1986,fourbe,fourbi,fourbe*,fuʀbi,deceitful,Forbe,0.5714285714285714,0.1666666666666666,0.1840277777777778,0.2152777777777778,1.6041666666666667,0.2013888888888889,1,1.2939805,0.7736748999999999,0.6050989999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
2036,Success,Succès,səkˈsɛs,syksə̀,Success,Hit,0.5714285714285714,0.1666666666666666,0.1944444444444444,0.2083333333333333,1.6666666666666667,0.2083333333333333,2,-0.47552340000000004,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
2061,artifice,artifice,ˈɑrtəfɪs,aʀtifiz,artifice,artifice,0.75,0.0,0.0625,0.0773809523809523,0.625,0.0625,0,-2.1089096,0.80495393,0.5431178000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
2085,Futile,Futile,fˈjutəl,fytil,Futile,Futile,0.5714285714285714,0.1666666666666666,0.1770833333333333,0.1944444444444444,1.5,0.1944444444444444,0,-2.13859,0.687405,0.7689590999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
2300,luntta,lönt,lunttɑ,lœnt,away,paid,0.5,0.33333333333333304,0.326388888888889,0.36111111111111105,2.7083333333333304,0.36111111111111105,3,2.625483,0.806507,0.590488,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
2415,Karu,Karg,kɑru,kɐrɡ,Karu,barren,0.5,0.25,0.0885416666666666,0.104166666666667,2.28125,0.0885416666666666,1,-1.7149158,0.9025985999999999,0.52272713,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
2440,Curt,Curt,kurt,kɵrt,,Curt,0.25,0.0,0.03125,0.03125,0.3125,0.03125,0,-1.7978183,0.9222332000000001,0.6357684,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
2962,рота,рот,rotɑ,rot,company,mouth,0.25,0.25,0.21875,0.25,1.8125,0.25,1,-0.75563586,0.87382334,0.43464017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,hard_negative
3192,запас,напас,zɑpɑs,napas,stock,napas,0.6,0.2,0.05,0.0583333333333333,1.0,0.05,1,0.26779050000000004,0.8391465,0.85151154,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,hard_negative
3196,фотон,футон,foton,futon,photon,futon,0.2,0.0,0.0166666666666667,0.0166666666666667,0.2,0.0166666666666667,1,-1.2938356000000002,0.95594704,0.7884131999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,hard_negative
3215,бром,брод,brom,brod,bromine,boat,0.25,0.25,0.046875,0.0520833333333333,0.90625,0.046875,1,-2.8307037,0.9522735999999999,0.7831328000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,hard_negative
3397,müstəqil,مستحيل,mystæɡɪl,mstħiːl,independent,No way,0.5,0.25,0.2552083333333333,0.28125,2.1875,0.28125,8,-3.1098213,0.8107812,0.41702285,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,hard_negative
3462,Mübarizə,منافسة,mybɑrɪzæ,mnaːfst,Fight,competition,0.875,0.625,0.3411458333333333,0.3958333333333332,4.109375,0.3723958333333333,8,0.15954821,0.7709378,0.5530895,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,synonym
3618,rəmz,رمز,ræmz,rmz,symbol,Password,0.25,0.25,0.2239583333333333,0.25,1.8125,0.25,4,-0.11481475,0.70918065,0.63539606,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,hard_negative
3829,Müvəqqəti,مؤقت,myvæɡɡætɪ,muːٔqt,Temporary,temporary,0.7777777777777778,0.5555555555555556,0.5185185185185186,0.574074074074074,4.222222222222221,0.574074074074074,9,-1.1137625,0.8826476999999999,0.76504874,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,synonym
3838,洛杉磯,Liberia,luoʂant͡ɕi,ˌlaɪˈbɪˌriə,Los Angeles,Liberia,0.9090909090909092,0.375,0.171875,0.1927083333333333,2.609375,0.171875,7,2.9450912000000002,0.33170706,0.5374564000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,random
3843,恶毒的,Idleness,etuti,ˈaɪdəlnəs,poisonous,Idleness,1.0,0.5,0.4036458333333333,0.4375,3.53125,0.4375,8,1.2482351,0.8146098,0.47339892,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
3905,布列塔尼,Brisbane,pulietʰani,ˈbrɪzˌbeɪn,Brittany,Brisbane,1.0,0.5555555555555556,0.2430555555555555,0.287037037037037,3.5972222222222223,0.2546296296296296,8,8.679473,0.72128075,0.5789968000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,random
3936,辛普森,conversion,ɕinpʰusen,kənˈvərʒən,simpson,conversion,0.8,0.1111111111111111,0.1851851851851852,0.2083333333333333,1.8055555555555558,0.2037037037037037,10,-0.05596754,0.5953562,0.41423497,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
3961,莫斯科,Minnesota,muosikʰe,ˌmɪnɪˈsoʊtə,Moscow,Minnesota,0.8181818181818182,0.3333333333333333,0.287037037037037,0.3101851851851852,2.4861111111111107,0.3078703703703704,9,-0.8891017,0.40735072,0.44234008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,random
3997,怨恨,Anger,juanxen,ˈæŋgər,resentment,Anger,1.0,0.5714285714285714,0.4464285714285714,0.5,3.875,0.4880952380952381,5,1.0054349,0.7567052,0.42284790000000005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
4015,打茄輪,cyber,tat͡ɕʰielun,ˈsaɪbər,Tomato wheel,cyber,1.0,0.5,0.3072916666666666,0.34375,3.078125,0.3307291666666666,5,3.3287796999999997,0.69702667,0.39443213,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,random
4083,疏散,scattered,ʂusan,ˈskætərd,evacuation,scattered,1.0,0.4285714285714285,0.31845238095238104,0.3571428571428572,3.1785714285714284,0.3571428571428572,9,0.091722935,0.6966441999999999,0.39599827,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
4106,琉特琴,Madonna,lioutʰet͡ɕʰin,məˈdɑnə,lute,Madonna,1.0,0.5555555555555556,0.4074074074074074,0.4444444444444444,3.7083333333333335,0.4398148148148148,7,1.6691186000000002,0.7835624,0.46442893,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,random
4129,圖樣圖森破,Scotia,tʰujaŋtʰusenpʰuo,ˈskoʊʃə,too young too simple,Scotia,0.9375,0.6153846153846154,0.5368589743589743,0.5897435897435898,4.6730769230769225,0.5897435897435898,6,0.58554155,0.54883647,0.3626807,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,random
4197,不诚实,Bogus,puʈ͡ʂʰeŋʂi,ˈboʊgəs,dishonest,Bogus,1.0,0.4285714285714285,0.3333333333333333,0.375,3.4821428571428568,0.36904761904761896,5,0.22922541,0.73657584,0.37177002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
4242,鮑德溫,setter,paotewen,ˈsɛtər,Baldwin,setter,0.875,0.5,0.3958333333333333,0.4479166666666666,3.484375,0.4348958333333333,6,-0.29488638,0.8273398000000001,0.36066628,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,random
4389,吉爾摩,Metro-Goldwyn-Mayer,t͡ɕiɻ̩muo,metro-goldwyn-mayer*,Gilmore,Metro-Goldwyn-Mayer,0.9,0.6875,0.5911458333333334,0.6614583333333333,4.953125,0.6614583333333333,19,6.702048,0.7576066999999999,0.61074644,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,random
4392,法克,Perth,fakʰe,pərθ,Fake,Perth,1.0,0.5,0.203125,0.25,3.8125,0.203125,5,1.3339802,0.36457786,0.55533457,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,random
4628,史蒂芬,goblin,ʂɻ̩tifen,ˈgɑblɪn,Stephen,goblin,0.875,0.5714285714285714,0.3571428571428571,0.4047619047619047,3.2678571428571432,0.3839285714285714,6,2.0427656,0.7889244000000001,0.4979981,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,random
4685,邁阿密,miasma,maiami,miˈæzmə,Miami,miasma,0.7142857142857143,0.1666666666666666,0.09375,0.1041666666666666,1.7916666666666667,0.09375,6,2.3415823,0.6338005,0.28306103,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
4729,喜气洋洋,Sparkling,ɕit͡ɕʰijaŋjaŋ,ˈspɑrkəlɪŋ,beaming,Sparkling,0.9230769230769232,0.5,0.2687499999999999,0.3041666666666666,3.8625,0.2791666666666667,9,1.560746,0.8230126,0.26890549999999996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
4802,Charme,carme,xaʀmə,kaʀm,Charm,carme,0.4,0.2,0.1875,0.2083333333333333,1.65,0.2083333333333333,2,2.2608287000000002,0.8621151,0.43552968,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
5086,Degradieren,Déprimer,dɛkʀɑːdiːʀən,depʀiməʀ,Degrades,Depress,0.6666666666666666,0.4,0.2520833333333333,0.2791666666666666,2.3875,0.2729166666666666,7,1.2642216999999998,0.8191387,0.37302473,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
5120,Kinematograph,dynamographe,kiːneːmɑːtɔkʀɑːf,dinamɔɡʀaf,Kinematograph,dynamographe,0.625,0.25,0.1909722222222221,0.2118055555555555,1.65625,0.2083333333333333,6,2.4257126,0.5056147,0.80434704,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
5212,Menagerie,menacer,mənɑːɡəʀiːə,mənazəʀ,Menagerie,to menace,0.5454545454545454,0.3333333333333333,0.2361111111111111,0.2638888888888889,2.0972222222222223,0.2592592592592592,4,4.861515,0.78716546,0.56071675,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
5805,Palais,paillasse,pɑːlais,pelas,Palais,bench top,0.4285714285714285,0.1666666666666666,0.1736111111111111,0.1944444444444444,1.5,0.1909722222222222,5,0.35802248,0.6409406,0.7053411,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
5947,Exposee,exposer,ɛkspoːseːə,ɛkspɔzəʀ,Exposee,expose,0.6,0.125,0.0494791666666666,0.0572916666666666,0.859375,0.0494791666666666,2,-0.028692365,0.78668135,0.67654514,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
6042,Robe,housse,ʀoːbə,us,Robe,cover,1.0,0.75,0.5208333333333334,0.5833333333333333,4.59375,0.578125,4,1.5239295,0.78621083,0.53891784,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,random
6104,Kombinieren,Combiner,kɔmbiːniːʀən,kɔ̃binəʀ,Combine,Combiner,0.5,0.3,0.2958333333333333,0.325,2.45,0.325,4,-0.02976945,0.79518515,0.5969928000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
6197,Meagre,Mager,meagre*,mɑːɡɐ,Meagre,Thin,0.8571428571428571,0.4,0.2625,0.3083333333333333,2.825,0.2833333333333333,3,-0.37819958,0.9212449,0.86316806,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
6444,Meager,Mager,ˈmigər,mɑːɡɐ,Meager,Thin,0.8333333333333334,0.5,0.1770833333333333,0.2291666666666666,4.03125,0.1770833333333333,1,0.57217723,0.7790585,0.83093345,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
6450,Wise,Weise,waɪz,vaisə,Wise,Weise,0.8,0.4,0.25,0.275,2.775,0.2708333333333333,1,-1.2531569,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
6502,Blume,Bluhm,blum,pluːm,Blume,flowers,0.4,0.0,0.0208333333333333,0.0208333333333333,0.1875,0.0208333333333333,2,2.47128,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
6888,Glee,Glück,gli,klʏk,Glee,Luck,0.75,0.5,0.46875,0.5208333333333333,3.8125,0.5208333333333333,3,-0.3930031,0.7239134,0.7300561,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
6927,purine,Turiner,purine*,tuːʀiːnɐ,purine,Turinese,0.75,0.1666666666666666,0.0659722222222222,0.0833333333333333,0.75,0.0659722222222222,2,4.199267400000001,0.4940419,0.6213807,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
7066,nekton,necksen,ˈnɛktən,nɛksən,nekton,necksen,0.2857142857142857,0.0,0.0069444444444444,0.0069444444444444,0.1666666666666666,0.0069444444444444,3,-0.3011453,0.7229920999999999,0.7432436,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
7119,Piltz,Pils,pɪlts,pɪls,Piltz,Pils,0.2,0.2,0.1833333333333333,0.2,1.45,0.2,2,-0.88828593,0.88082355,0.7018335,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
7354,Dittmann,Sitzmann,ˈdɪtmən,zɪt͡sman,Dittmann,seat man,0.625,0.1666666666666666,0.0347222222222222,0.0347222222222222,0.4583333333333333,0.0347222222222222,2,2.1077049999999997,0.8156903,0.5657656999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
7454,Bank,Bunker,bæŋk,bʊŋkɐ,Bank,Bunker,0.4,0.2,0.2208333333333333,0.2416666666666666,1.9,0.2416666666666666,3,1.7572057,0.89984727,0.64644885,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
7489,Lehnen,Linnen,ˈlɛnən,lɪnən,Lean,Linen,0.3333333333333333,0.0,0.0083333333333333,0.0083333333333333,0.1,0.0083333333333333,2,0.78533393,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
7595,pandeism,Pantheismus,pandeism*,pantaɪsmuːs,pandeism,Pantheismus,0.5454545454545454,0.2,0.19375,0.2125,1.55,0.2125,5,3.0175137999999997,0.84426767,0.47932187,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
7879,Unclean,Unrein,ənˈklin,ʊnʀain,,Unclean,0.5714285714285714,0.3333333333333333,0.0902777777777777,0.1041666666666666,1.8333333333333333,0.0902777777777777,3,0.02576238,0.7265916,0.74924606,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
8244,outsider,Ausländer,aʊtˈsaɪdər,aʊslæːndɐ,outsider,Foreigner,0.7,0.3333333333333333,0.1550925925925926,0.1805555555555555,2.083333333333333,0.1736111111111111,5,1.2410633999999998,0.8941655000000001,0.6359634,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
