loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,loan_unicode,original_unicode,label
abracadabrant,Abdallah,abracadabrant*,abdala,abracadabrant,Abdallah,0.6428571428571429,0.5384615384615384,0.4903846153846155,0.5544871794871795,4.019230769230769,0.5480769230769231,9,Latin,Latin,hard_negative
abrasion,fibrinogène,əˈbreɪʒən,fibʀinɔʒə̀n,abrasion,fibrinogen,0.6363636363636364,0.2,0.2291666666666666,0.2541666666666667,1.9625,0.2458333333333333,8,Latin,Latin,hard_negative
abreuvoir,Abénaquise,abreuvoir*,abenakiz,trough,Abenaki,0.6,0.5555555555555556,0.2222222222222222,0.2685185185185185,3.180555555555556,0.2384259259259259,8,Latin,Latin,hard_negative
abri,abaïer,abri*,abaiʀ,shelter,abayer,0.4,0.4,0.2291666666666666,0.2833333333333333,2.65,0.2541666666666666,4,Latin,Latin,hard_negative
Abri Audit,à bon compte,abri* ˈɔdɪt,a bɔn kɔ̃pt,Abri Audit,cheaply,0.6363636363636364,0.5,0.2109374999999999,0.2552083333333333,3.375,0.2109374999999999,9,Latin,Latin,hard_negative
absinthe,abonné,ˈæbsɪnθ,abɔne,absinthe,subscriber,0.7142857142857143,0.3333333333333333,0.2187499999999999,0.2430555555555555,2.6666666666666665,0.2326388888888888,5,Latin,Latin,hard_negative
abstention,abstinent,əbˈstɛnʧən,abstinɑ̃,abstention,abstinent,0.6,0.125,0.1588541666666666,0.171875,1.34375,0.1692708333333333,5,Latin,Latin,hard_negative
abstruse,en instance,əbˈstrus,ən ɛ̃stɑ̃s,abstruse,pending,0.6,0.4285714285714285,0.1398809523809523,0.1666666666666666,2.767857142857143,0.1398809523809523,8,Latin,Latin,hard_negative
academist,académisme,academist*,akademism,academist,academicism,0.3,0.2222222222222222,0.0300925925925925,0.0324074074074074,0.4861111111111111,0.0300925925925925,3,Latin,Latin,hard_negative
acajou,amadou,acajou*,amadu,mahogany,amadou,0.5714285714285714,0.5,0.236111111111111,0.2569444444444445,3.020833333333333,0.2534722222222222,2,Latin,Latin,hard_negative
acclimate,kleinéen,ˈækləˌmeɪt,kləineɑ̃,acclimate,small ones,0.6,0.5,0.2499999999999999,0.2864583333333333,3.171875,0.2630208333333333,8,Latin,Latin,hard_negative
accolade,nucléide,ˈækəˌleɪd,nykleid,accolade,nuclide,0.5555555555555556,0.2857142857142857,0.1458333333333333,0.1666666666666666,2.392857142857143,0.1458333333333333,5,Latin,Latin,hard_negative
accolé,à plus,accolé*é,a ply,attached,see you,0.75,0.6,0.4196428571428572,0.4642857142857143,3.5357142857142856,0.4642857142857143,6,Latin,Latin,hard_negative
accommodation,écume de mer,əˌkɑməˈdeɪʃən,ekymə dɛ məʀ,accommodation,meerschaum,0.6153846153846154,0.2727272727272727,0.1647727272727272,0.1818181818181818,1.7954545454545454,0.1723484848484848,10,Latin,Latin,hard_negative
accomplishment,remplumer,əˈkɑmplɪʃmənt,ʀɑ̃plyməʀ,accomplishment,remplumer,0.6153846153846154,0.5,0.3489583333333333,0.3888888888888888,3.177083333333333,0.3802083333333333,9,Latin,Latin,hard_negative
accouchement,alémanique,accouchement*,alemanik,childbirth,germanic,0.6923076923076923,0.5833333333333334,0.3819444444444444,0.4201388888888888,3.53125,0.4149305555555555,10,Latin,Latin,hard_negative
accoucheur,à-côté,accoucheur*,a-kote,midwife,to the side,0.7272727272727273,0.7,0.4604166666666667,0.5208333333333334,3.8375,0.51875,9,Latin,Latin,hard_negative
accoucheuse,à-côté,accoucheuse*,a-kote,midwife,to the side,0.75,0.6363636363636364,0.4962121212121212,0.5530303030303031,4.090909090909091,0.5530303030303031,10,Latin,Latin,hard_negative
accouplement,alémanique,accouplement*,alemanik,coupling,germanic,0.6153846153846154,0.5833333333333334,0.3767361111111111,0.4131944444444444,3.53125,0.407986111111111,10,Latin,Latin,hard_negative
accouter,à-côté,accouter*,a-kote,listen,to the side,0.5555555555555556,0.5,0.3333333333333333,0.3802083333333333,2.78125,0.3802083333333333,6,Latin,Latin,hard_negative
accusator,acousmatique,accusator*,akusmatik,accuser,acousmatic,0.6,0.4444444444444444,0.1736111111111111,0.199074074074074,2.430555555555556,0.1736111111111111,6,Latin,Latin,hard_negative
acerbity,attitude,acerbity*,atityd,acerbity,attitude,0.5555555555555556,0.5,0.2734375,0.3125,2.40625,0.3072916666666666,7,Latin,Latin,hard_negative
acetylene,à cette heure,əˈsɛtəˌlin,a sɛtə œʀ,acetylene,at this hour,0.6,0.25,0.1770833333333333,0.1927083333333333,1.640625,0.1875,8,Latin,Latin,hard_negative
achene,athénée,achene*,atene,achene,athenaeum,0.4285714285714285,0.3333333333333333,0.1736111111111111,0.1944444444444444,1.4791666666666667,0.1909722222222222,3,Latin,Latin,hard_negative
acid,foncedé,ˈæsəd,fɔ̃səde,acid,fonced,0.5714285714285714,0.3333333333333333,0.3368055555555556,0.3680555555555555,2.7916666666666665,0.3680555555555555,5,Latin,Latin,hard_negative
acidification,assécher,əˌsɪdəfəˈkeɪʃən,aseʃəʀ,acidification,dry up,0.7333333333333333,0.6153846153846154,0.5144230769230769,0.5705128205128205,4.259615384615385,0.5673076923076923,11,Latin,Latin,hard_negative
acieration,adrénaline,acieration*,adʀenalin,acieration,adrenaline,0.5454545454545454,0.5,0.1645833333333333,0.1916666666666666,2.1,0.175,7,Latin,Latin,hard_negative
aconite,égoïté,aconite*,eɡoite,aconite,selfishness,0.5,0.2857142857142857,0.1488095238095237,0.1607142857142857,1.2142857142857142,0.1607142857142857,5,Latin,Latin,hard_negative
acouchi,aboulique,acouchi*,abulik,acouchi,aboulic,0.625,0.5714285714285714,0.2678571428571428,0.2976190476190476,3.625,0.2827380952380952,6,Latin,Latin,hard_negative
acquiescence,Aquitaine,ˌækwiˈɛsəns,akitɛn,acquiescence,Aquitaine,0.6363636363636364,0.3333333333333333,0.3101851851851852,0.3425925925925925,2.583333333333333,0.3425925925925925,7,Latin,Latin,hard_negative
acquis,abysse,acquis*,abis,acquired,abyss,0.5714285714285714,0.5,0.3263888888888889,0.3611111111111111,2.708333333333333,0.3611111111111111,5,Latin,Latin,hard_negative
acquis communautaire,acousmatique,acquis* communautaire*,akusmatik,acquis communautaire,acousmatic,0.6818181818181818,0.5789473684210527,0.4890350877192983,0.5482456140350878,4.125,0.5449561403508772,12,Latin,Latin,hard_negative
Acre,révoquer,ˈeɪkər,ʀevɔkəʀ,Acre,revoke,0.5714285714285714,0.2857142857142857,0.2976190476190475,0.3392857142857143,2.5535714285714284,0.3273809523809524,7,Latin,Latin,hard_negative
acte clair,américaine,acte* klɛr,ameʀikɛn,clear act,american,0.6,0.625,0.1953125,0.2291666666666666,3.359375,0.1953125,7,Latin,Latin,hard_negative
acte gratuit,à toute,acte* gratuit*,a tut,free documents,See you later,0.6428571428571429,0.6,0.5333333333333333,0.6,4.35,0.6,10,Latin,Latin,hard_negative
actinium,actiniforme,actinium*,aktinifɔʀm,actinium,actiniforme,0.5,0.3,0.1958333333333333,0.2166666666666667,1.625,0.2166666666666667,4,Latin,Latin,hard_negative
adaptation,de taille,ˌædəpˈteɪʃən,də tel,adaptation,size,0.6666666666666666,0.6,0.4625,0.5125,3.825,0.5125,7,Latin,Latin,hard_negative
adaptee,adactyle,adaptee*,adaktil,adaptee,adactyle,0.5,0.2857142857142857,0.0625,0.0714285714285714,1.1428571428571428,0.0625,3,Latin,Latin,hard_negative
Adelaide,adèle,ˈædəˌleɪd,adə̀l,Adelaide,Adele,0.6666666666666666,0.4285714285714285,0.3869047619047619,0.4285714285714285,3.107142857142857,0.4285714285714285,5,Latin,Latin,hard_negative
Adele,chandelle,əˈdɛl,ʃɑ̃dɛl,Adele,candle,0.5,0.2,0.2125,0.2333333333333333,1.75,0.2291666666666666,5,Latin,Latin,hard_negative
adenoid,denim,ˈædəˌnɔɪd,dənɛ̃,,denim,0.6666666666666666,0.4285714285714285,0.3988095238095238,0.4404761904761905,3.25,0.4404761904761905,3,Latin,Latin,hard_negative
admirative,admirativement,admirative*,admiʀativəmɑ̃,admiring,admirativement,0.3846153846153846,0.1666666666666666,0.1684027777777778,0.1944444444444444,1.4270833333333333,0.1875,4,Latin,Latin,hard_negative
adoptee,apathie,əˈdɑpˈti,apati,adoptee,apathy,0.625,0.3333333333333333,0.2048611111111111,0.2291666666666666,1.7708333333333333,0.2222222222222222,5,Latin,Latin,hard_negative
adorable,diesel,əˈdɔrəbəl,djəzəl,adorable,diesel,0.5555555555555556,0.375,0.2604166666666667,0.3020833333333333,2.5625,0.2942708333333333,6,Latin,Latin,hard_negative
adret,adactyle,adret*,adaktil,adret,adactyle,0.5714285714285714,0.5714285714285714,0.3154761904761904,0.3571428571428571,3.2857142857142856,0.3452380952380952,5,Latin,Latin,hard_negative
Adrien,Adrienne,adrien*,adʀjɛn,Adrien,Adrienne,0.5714285714285714,0.1666666666666666,0.0486111111111111,0.0694444444444444,0.75,0.0486111111111111,2,Latin,Latin,hard_negative
adroit,eau-forte,əˈdrɔɪt,əo-fɔʀt,adroit,etching,0.5714285714285714,0.5,0.1458333333333333,0.1875,3.1875,0.1458333333333333,6,Latin,Latin,hard_negative
aeronautics,ekpyrotique,ˌɛrəˈnɔtɪks,ɛkpiʀɔtik,aeronautics,ekpyrotic,0.6363636363636364,0.4444444444444444,0.2685185185185185,0.3194444444444444,2.75,0.2685185185185185,9,Latin,Latin,hard_negative
aeroplane,aplanat,aeroplane*,aplana,aeroplane,flattened,0.5,0.3333333333333333,0.2962962962962963,0.3379629629629629,2.4722222222222223,0.3379629629629629,5,Latin,Latin,hard_negative
affaire d'honneur,marin d'eau douce,affaire* d'honneur*,maʀin d'əo duz,matter of honor,freshwater sailor,0.6842105263157895,0.6666666666666666,0.3277777777777778,0.3749999999999999,3.725,0.3541666666666667,14,Latin,Latin,hard_negative
affiche,affriqué,affiche*,afʀike,attach,affricate,0.5,0.4285714285714285,0.1696428571428571,0.1904761904761905,1.6964285714285714,0.1845238095238095,4,Latin,Latin,hard_negative
affineur,acinésie,affineur*,azinezi,refiner,akinesia,0.5555555555555556,0.5,0.2187499999999999,0.2604166666666666,2.96875,0.2291666666666666,6,Latin,Latin,hard_negative
affranchi,affinerie,affranchi*,afinəʀi,freed,refinery,0.6,0.3333333333333333,0.2523148148148147,0.287037037037037,2.7916666666666665,0.2800925925925926,5,Latin,Latin,hard_negative
affronté,à-côté,affronté*é,a-kote,confronted,to the side,0.7,0.7142857142857143,0.4212962962962963,0.4722222222222222,3.5694444444444446,0.4699074074074074,6,Latin,Latin,hard_negative
agacerie,académisme,agacerie*,akademism,annoyance,academicism,0.5555555555555556,0.5555555555555556,0.2800925925925926,0.3194444444444444,2.930555555555556,0.3009259259259259,6,Latin,Latin,hard_negative
agami,aramique,agami*,aʀamik,agami,aramic,0.3333333333333333,0.3333333333333333,0.2951388888888889,0.3333333333333333,2.4166666666666665,0.3333333333333333,4,Latin,Latin,hard_negative
agent provocateur,bien privé,ˈeɪʤənt provocateur*,bjən pʀive,provocative factor,private good,0.7,0.5625,0.4296875,0.4869791666666667,4.0234375,0.4765625,11,Latin,Latin,hard_negative
agente provocatrice,séné sauvage,agente* provocatrice*,sene sovaʒ,agent provocateur,wild senna,0.6666666666666666,0.5882352941176471,0.4522058823529411,0.5122549019607844,4.051470588235294,0.5073529411764706,14,Latin,Latin,hard_negative
agents provocateurs,bien privé,ˈeɪʤənts provocateurs*,bjən pʀive,agents provocateurs,private good,0.7272727272727273,0.6111111111111112,0.4837962962962962,0.5439814814814815,4.381944444444445,0.5347222222222222,13,Latin,Latin,hard_negative
agglutination,aliphatique,agglutination*,alifatik,agglutination,aliphatique,0.5714285714285714,0.4545454545454545,0.3011363636363636,0.3333333333333333,2.761363636363636,0.3276515151515151,9,Latin,Latin,hard_negative
aggrandize,en face,əˈgrænˌdaɪz,ən faz,aggrandize,in front,0.6363636363636364,0.5,0.3541666666666667,0.40625,3.03125,0.4010416666666667,8,Latin,Latin,hard_negative
agiotage,à-côté,agiotage*,a-kote,loan shark,to the side,0.5555555555555556,0.3333333333333333,0.1979166666666666,0.2222222222222222,2.5625,0.2152777777777778,7,Latin,Latin,hard_negative
agitation,épicatéchine,ˌæʤəˈteɪʃən,epikateʃin,agitation,epicatechin,0.6363636363636364,0.3,0.2416666666666667,0.2625,2.0875,0.2604166666666667,8,Latin,Latin,hard_negative
agonic,anhiste,agonic*,anist,agonic,anhiste,0.5714285714285714,0.6,0.225,0.2666666666666667,3.225,0.225,6,Latin,Latin,hard_negative
agraffe,attaché,agraffe*,ataʃe,agraffe,attaché,0.625,0.5,0.2152777777777777,0.25,2.208333333333333,0.2291666666666666,5,Latin,Latin,hard_negative
agrément,abdominal,agrément*,abdɔminal,approval,abdominal,0.6666666666666666,0.5555555555555556,0.2546296296296296,0.287037037037037,2.6666666666666665,0.2777777777777778,6,Latin,Latin,hard_negative
agrémens,acméisme,agrémens*,akmeism,amenities,acmeism,0.5555555555555556,0.4285714285714285,0.1845238095238095,0.2142857142857143,3.8392857142857135,0.1845238095238095,6,Latin,Latin,hard_negative
aide,Élodie,eɪd,elɔdi,aide,Elodie,0.6,0.4,0.3875,0.425,3.2,0.425,4,Latin,Latin,hard_negative
aide-de-camp,acide tétradécénoïque,aide-de-camp*,azidə tetʀadezenoik,aide,tetradecanoic acid,0.6842105263157895,0.6111111111111112,0.4305555555555556,0.4768518518518518,3.5416666666666665,0.474537037037037,16,Latin,Latin,hard_negative
aide-mémoire,à-côté,aide-mémoire*,a-kote,cheat sheet,to the side,0.6923076923076923,0.7,0.5284090909090909,0.5946969696969697,4.556818181818182,0.5852272727272727,11,Latin,Latin,hard_negative
aigrette,à-côté,aigrette*,a-kote,egret,to the side,0.6666666666666666,0.4285714285714285,0.3035714285714285,0.3452380952380952,2.982142857142857,0.3392857142857143,7,Latin,Latin,hard_negative
aiguille,giboulée,aiguille*,ʒibule,needle,sleet,0.5555555555555556,0.4285714285714285,0.2351190476190476,0.2619047619047619,3.5892857142857144,0.2470238095238095,5,Latin,Latin,hard_negative
aileron,amylène,ˈeɪlərˌɑn,amilə̀n,aileron,amylene,0.6666666666666666,0.2857142857142857,0.2172619047619048,0.25,2.0892857142857144,0.2321428571428571,6,Latin,Latin,hard_negative
ailette,alésé,ailette*,aleze,fin,reamed,0.5,0.2857142857142857,0.2708333333333333,0.2976190476190475,2.25,0.2976190476190475,5,Latin,Latin,hard_negative
Aimee,Rémy,ˈeɪˈmi,ʀemi,Aimee,remy,0.5,0.25,0.0677083333333333,0.0833333333333333,1.46875,0.0677083333333333,4,Latin,Latin,hard_negative
aioli,aboulique,aioli*,abulik,aioli,aboulic,0.5,0.3333333333333333,0.2118055555555555,0.236111111111111,2.770833333333333,0.2291666666666666,5,Latin,Latin,hard_negative
air de cour,aide de camp,ɛr də kur,ɛdə də kɑ̃,courtyard,aide,0.4,0.4285714285714285,0.244047619047619,0.3035714285714285,3.0357142857142856,0.244047619047619,5,Latin,Latin,hard_negative
air du temps,eau de source,ɛr də tɛmps,əo də suʀs,zeitgeist,spring water,0.5454545454545454,0.3333333333333333,0.1921296296296296,0.2222222222222222,2.305555555555556,0.2037037037037037,10,Latin,Latin,hard_negative
ajutage,attaché,ajutage*,ataʃe,nozzle,attaché,0.5,0.3333333333333333,0.2569444444444445,0.2777777777777777,3.0625,0.2743055555555556,5,Latin,Latin,hard_negative
alban,gambler,ˈɑlbən,ɡɑ̃bləʀ,alban,gambler,0.5714285714285714,0.6666666666666666,0.2743055555555556,0.3055555555555556,3.395833333333333,0.2916666666666667,5,Latin,Latin,hard_negative
Albertine,bêtise,ˈælbərˌtin,bə̂tiz,Albertine,stupidity,0.6,0.5,0.3463541666666667,0.390625,3.15625,0.390625,5,Latin,Latin,hard_negative
albicore,abigéat,albicore*,abiʒea,albicore,abigéat,0.5555555555555556,0.375,0.2578124999999999,0.2916666666666666,2.296875,0.2890624999999999,5,Latin,Latin,hard_negative
albumin,aboucher,ælˈbjumən,abuʃəʀ,albumin,aboucher,0.6666666666666666,0.5,0.296875,0.328125,2.90625,0.3203125,6,Latin,Latin,hard_negative
Alcide,almohade,ˈælˌsaɪd,almɔad,Alcide,almohad,0.625,0.1666666666666666,0.09375,0.0972222222222222,1.3125,0.09375,5,Latin,Latin,hard_negative
Alcindor,alcynique,alcindor*,alsinik,Alcindor,alcynique,0.5555555555555556,0.375,0.1927083333333333,0.21875,2.09375,0.203125,6,Latin,Latin,hard_negative
alcool,aller au lit,alcool*,aləʀ o li,alcohol,go to bed,0.5555555555555556,0.4285714285714285,0.2023809523809523,0.2321428571428571,3.0,0.2172619047619047,9,Latin,Latin,hard_negative
alcove,collectivisme,ˈælˌkoʊv,kɔlɛktivism,alcove,collectivism,0.7272727272727273,0.5454545454545454,0.4640151515151514,0.5075757575757577,3.840909090909091,0.5056818181818182,9,Latin,Latin,hard_negative
alembic,Albi,alembic*,albi,alembic,bleach,0.5,0.4285714285714285,0.3839285714285714,0.4285714285714285,3.107142857142857,0.4285714285714285,4,Latin,Latin,hard_negative
Alençon,aliénation,alençon*,aljenasjɔ̃,Alencon,alienation,0.6,0.4444444444444444,0.2731481481481481,0.3101851851851852,3.0,0.2962962962962963,6,Latin,Latin,hard_negative
Alep,Alépin,alep*,alepɛ̃,Aleppo,Alépin,0.3333333333333333,0.2,0.1791666666666666,0.2,1.45,0.2,3,Latin,Latin,hard_negative
alépine,aîné,alépine*,aine,alepine,elder,0.5,0.3333333333333333,0.3869047619047619,0.4285714285714285,3.107142857142857,0.4285714285714285,5,Latin,Latin,hard_negative
alert,chevalerie,əˈlərt,ʃəvaləʀi,alert,chivalry,0.625,0.5,0.4062499999999999,0.4583333333333333,4.046875,0.4401041666666666,6,Latin,Latin,hard_negative
alevin,alevinage,alevin*,aləvinaʒ,alevin,alevinage,0.375,0.25,0.2369791666666666,0.2604166666666666,1.90625,0.2604166666666666,3,Latin,Latin,hard_negative
alexanders,blasonner,ˌælɪgˈzændərz,blazɔnəʀ,alexanders,emblazon,0.6923076923076923,0.3,0.2541666666666667,0.2875,2.775,0.275,6,Latin,Latin,hard_negative
Alexandre,canner,ælɪkˈsɑndər,kɑnəʀ,Alexandre,canner,0.6363636363636364,0.5,0.4708333333333334,0.525,3.8125,0.5166666666666667,7,Latin,Latin,hard_negative
Alexis,collection,əˈlɛksɪs,kɔlɛksjɔ̃,Alexis,collection,0.5555555555555556,0.375,0.1770833333333333,0.203125,2.359375,0.1901041666666666,7,Latin,Latin,hard_negative
Algeria,filialiser,æˈlʤɪriə,filjalizəʀ,Algeria,subsidiary,0.7,0.4,0.3895833333333333,0.4416666666666666,3.275,0.4291666666666666,8,Latin,Latin,hard_negative
alidade,palissadique,alidade*,palisadik,ality,palisade,0.4444444444444444,0.2222222222222222,0.212962962962963,0.2361111111111111,1.805555555555556,0.2361111111111111,6,Latin,Latin,hard_negative
aligot,amirauté,aligot*,amiʀote,aligoth,admiralty,0.4285714285714285,0.4285714285714285,0.2857142857142857,0.3214285714285714,2.517857142857143,0.318452380952381,5,Latin,Latin,hard_negative
aligoté,aliphatique,aligoté*é,alifatik,tied up,aliphatique,0.5555555555555556,0.375,0.1770833333333333,0.1927083333333333,2.234375,0.1875,7,Latin,Latin,hard_negative
aliment,altimétrie,aliment*,altimetʀi,aliment,altimetry,0.4444444444444444,0.4444444444444444,0.2476851851851851,0.2731481481481481,2.486111111111111,0.2685185185185185,6,Latin,Latin,hard_negative
alimentation,adrénaline,alimentation*,adʀenalin,,adrenaline,0.5384615384615384,0.5,0.2690972222222222,0.2951388888888889,2.6875,0.2934027777777777,8,Latin,Latin,hard_negative
Alina,baleiner,əˈlinə,baləinəʀ,Alina,whale,0.5,0.375,0.3489583333333333,0.390625,2.875,0.390625,5,Latin,Latin,hard_negative
Aline,Glâne,əˈlaɪn,ɡlan,Aline,Glâne,0.5,0.4,0.2291666666666666,0.2583333333333333,3.025,0.25,2,Latin,Latin,hard_negative
alizari,aliphatique,alizari*,alifatik,curling over,aliphatique,0.375,0.375,0.1588541666666666,0.1875,1.625,0.171875,6,Latin,Latin,hard_negative
alizarin,aliphatique,alizarin*,alifatik,alizarin,aliphatique,0.4444444444444444,0.375,0.0859375,0.1041666666666666,1.328125,0.0859375,6,Latin,Latin,hard_negative
allée,alésé,allée*,aleze,aisle,reamed,0.5,0.4,0.0916666666666666,0.1166666666666666,2.5,0.0916666666666666,3,Latin,Latin,hard_negative
allemande,alémanique,allemande*,alemanik,German,germanic,0.4,0.3333333333333333,0.173611111111111,0.1944444444444444,2.4722222222222223,0.1828703703703703,5,Latin,Latin,hard_negative
alley oop,Philippou,ˈæli up,filipu,alley oop,Philip,0.5714285714285714,0.5,0.2916666666666667,0.3194444444444445,3.7916666666666665,0.3055555555555555,8,Latin,Latin,hard_negative
alloglot,à la longue,alloglot*,a la lɔ̃ɡ,alloglot,in the long run,0.6666666666666666,0.2857142857142857,0.1934523809523809,0.2083333333333333,1.6964285714285714,0.2053571428571428,8,Latin,Latin,hard_negative
