,language_pair,loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,ass_bertxlm,label
16,,কে,কল,ke,kɔlɔ,Who,Call,0.75,0.5,0.484375,0.53125,3.9375,0.53125,1,0.90627706,synonym
17,,গু,চু,ɡu,su,Gu,Chu,0.5,0.5,0.1354166666666666,0.1458333333333333,1.6875,0.1354166666666666,1,0.9649469,hard_negative
18,,বালক,বাল,balɔkɔ,bal,Boy,Baal,0.5,0.5,0.4479166666666667,0.5,3.625,0.5,1,0.9478608,synonym
19,,অনুবাদ,অনুবাদক,on̪ubad̪,ɔnubadɔkɔ,Translation,Translator,0.5555555555555556,0.3333333333333333,0.3125,0.3472222222222222,2.5,0.3472222222222222,1,0.94095355,hard_negative
20,,চন্দ্র,চন্দ্ৰ,t͡ɕɔn̪d̪rɔ,sɔndɹɔ,The moon,moon,0.6,0.1666666666666666,0.0763888888888889,0.0902777777777777,1.125,0.0763888888888889,1,0.9472436,synonym
21,,আম,উম,am,um,Mango,Um,0.5,0.0,0.1041666666666666,0.1041666666666666,1.25,0.1041666666666666,1,0.9647791,hard_negative
22,,বোন,বন,bon̪,bɔnɔ,Sister,Forest,0.5,0.25,0.2447916666666666,0.2708333333333333,1.9375,0.2708333333333333,1,0.9637522,hard_negative
23,,ঝিঙা,ছিঙা,d͡ʑʱiŋa,siŋa,Shrimp,The tear,0.5714285714285714,0.25,0.0625,0.0625,0.75,0.0625,1,0.95554817,hard_negative
24,,গুফা,গুহা,ɡuɸa,guɦa,Cave,Cave,0.5,0.5,0.2708333333333333,0.3020833333333333,2.65625,0.296875,1,0.9543132,synonym
25,,মুখ,মাখ,mukʰ,makʰ,Face,Makh,0.25,0.0,0.0694444444444444,0.0694444444444444,0.8333333333333334,0.0694444444444444,1,0.96221584,hard_negative
26,,চন্দ্র,চন্দ্ৰ,t͡ɕɔn̪d̪rɔ,sɔndɹɔ,The moon,moon,0.6,0.1666666666666666,0.0763888888888889,0.0902777777777777,1.125,0.0763888888888889,1,0.9472437,synonym
27,,কেন,কল,ken̪,kɔlɔ,Why,Call,0.75,0.5,0.296875,0.3229166666666666,2.6875,0.3229166666666666,2,0.927325,synonym
28,,অক্ষি,অক্ষ,okkʰi,ɔkʰjɔ,Eye,Axis,0.8,0.25,0.125,0.125,2.0625,0.125,1,0.9618484,synonym
29,,রং,লং,rɔŋ,lɔŋ,Color,Long,0.3333333333333333,0.0,0.0416666666666666,0.0694444444444444,0.5,0.0416666666666666,1,0.9632083,hard_negative
30,,বাজ,বাট,bad͡ʑ,bat,Lightning,The road,0.6,0.3333333333333333,0.0694444444444444,0.0694444444444444,0.6666666666666666,0.0694444444444444,1,0.9780152,hard_negative
31,,বান,বাঘ,ban̪,bagʱ,The flood,Tiger,0.5,0.3333333333333333,0.3055555555555555,0.3333333333333333,2.4166666666666665,0.3333333333333333,1,0.9646554,random
32,,ঘাম,পাণ,gʱam,pan,Sweat,Pan,0.75,0.6666666666666666,0.3333333333333333,0.375,2.7916666666666665,0.3680555555555556,2,0.9385047,random
33,,গুফা,গুহা,ɡuɸa,guɦa,Cave,Cave,0.5,0.5,0.2708333333333333,0.3020833333333333,2.65625,0.296875,1,0.9543133,synonym
34,,তামা,ঘামা,t̪ama,gʱama,Copper,Sweat,0.4,0.25,0.2291666666666666,0.25,1.8125,0.25,1,0.97511697,hard_negative
35,,পাণ,পাং,pan,paŋ,Pan,Pang,0.3333333333333333,0.0,0.0625,0.0694444444444444,0.7083333333333334,0.0625,1,0.96599156,hard_negative
36,,দিন,অইন,d̪in̪,ɔin,Day,Others,0.6,0.3333333333333333,0.1319444444444444,0.1527777777777778,3.083333333333333,0.1319444444444444,2,0.963737,hard_negative
37,,টাং,জাং,ʈaŋ,zaŋ,Tang,Thigh,0.3333333333333333,0.0,0.0416666666666666,0.0416666666666666,0.5833333333333334,0.0416666666666666,1,0.97676086,hard_negative
38,,ঠেং,ৰাং,ʈʰeŋ,ɹaŋ,The tail,Rang,0.75,0.3333333333333333,0.1388888888888889,0.1388888888888889,2.6666666666666665,0.1388888888888889,2,0.97923565,random
